Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,SaveP%,Temporada
290,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,29,1993,11.2,0,11,0,0.0,0.98,0.00,0.00,,0,0,Matches,20,10,1006,2,2,0,5,0,0.00,0.18,0.18,0.00,0.18,0,17,19,2,0,27,22,,,0,,,,,,,,,,,,,,,22/23
291,Jules Koundé,fr FRA,DF,Barcelona,23,1998,27.0,1,14,2,14.3,0.52,0.07,0.07,0.50,0,0,Matches,29,28,2426,3,4,1,2,0,0.04,0.11,0.15,0.04,0.15,0,22,12,2,35,20,25,,,1,,,,,,,,,,,,,,,22/23
292,Toni Kroos,de GER,MF,Real Madrid,32,1990,23.9,2,31,11,35.5,1.29,0.46,0.06,0.18,0,0,Matches,30,25,2155,4,6,2,2,1,0.08,0.17,0.25,0.08,0.25,1,28,36,0,122,24,33,,,0,,,,,,,,,,,,,,,22/23
293,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,21,2001,27.1,9,72,30,41.7,2.66,1.11,0.13,0.30,0,0,Matches,35,29,2439,4,13,9,3,0,0.33,0.15,0.48,0.33,0.48,0,35,48,21,72,8,28,,,0,,,,,,,,,,,,,,,22/23
294,César de la Hoz,es ESP,MF,Almería,30,1992,18.6,1,7,1,14.3,0.38,0.05,0.14,1.00,0,0,Matches,25,18,1673,0,1,1,6,0,0.05,0.00,0.05,0.05,0.05,0,21,12,0,3,14,19,,,0,,,,,,,,,,,,,,,22/23
295,Luca de la Torre,us USA,MF,Celta Vigo,24,1998,16.5,0,17,3,17.6,1.03,0.18,0.00,0.00,0,0,Matches,28,16,1481,2,2,0,6,0,0.00,0.12,0.12,0.00,0.12,0,33,12,4,21,10,18,,,0,,,,,,,,,,,,,,,22/23
296,Érik Lamela,ar ARG,"MF,FW",Sevilla,30,1992,20.5,6,44,23,52.3,2.15,1.12,0.14,0.26,0,0,Matches,32,20,1844,0,6,6,10,1,0.29,0.00,0.29,0.29,0.29,1,54,21,8,32,8,28,,,0,,,,,,,,,,,,,,,22/23
297,Cyle Larin,ca CAN,FW,Valladolid,27,1995,16.3,8,51,19,37.3,3.12,1.16,0.12,0.32,2,2,Matches,19,16,1469,3,11,6,4,0,0.49,0.18,0.67,0.37,0.55,0,23,25,29,5,0,3,,,0,,,,,,,,,,,,,,,22/23
298,Juanmi Latasa,es ESP,FW,Getafe,21,2001,5.0,1,15,4,26.7,3.01,0.80,0.07,0.25,0,0,Matches,18,2,448,0,1,1,2,0,0.20,0.00,0.20,0.20,0.20,0,21,11,1,2,1,4,,,0,,,,,,,,,,,,,,,22/23
299,Toni Lato,es ESP,"DF,MF",Valencia,24,1997,10.2,1,9,1,11.1,0.89,0.10,0.11,1.00,0,0,Matches,24,9,914,0,1,1,1,0,0.10,0.00,0.10,0.10,0.10,0,12,9,4,32,6,11,,,0,,,,,,,,,,,,,,,22/23
300,Lázaro,br BRA,"FW,MF",Almería,20,2002,8.0,6,25,12,48.0,3.14,1.51,0.24,0.50,0,0,Matches,19,7,716,0,6,6,1,0,0.75,0.00,0.75,0.75,0.75,0,7,12,3,9,3,3,,,0,,,,,,,,,,,,,,,22/23
301,Robin Le Normand,es ESP,DF,Real Sociedad,25,1996,31.1,0,11,2,18.2,0.35,0.06,0.00,0.00,0,0,Matches,33,31,2796,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0,45,30,2,1,32,24,,,1,,,,,,,,,,,,,,,22/23
302,Benjamin Lecomte,fr FRA,GK,Espanyol,31,1991,10.0,0,0,0,,0.00,0.00,,,0,0,Matches,10,10,899,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,1,14,1.40,43,28,67.4,1,5,4,1,10.0,0,0,0,,22/23
303,Jeremías Ledesma,ar ARG,GK,Cádiz,29,1993,34.0,0,1,0,0.0,0.03,0.00,0.00,,0,0,Matches,34,34,3060,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,1,7,0,0,2,2,,,0,48,1.41,173,133,72.3,9,11,14,12,35.3,8,1,0,11.1,22/23
304,Florian Lejeune,fr FRA,DF,Rayo Vallecano,31,1991,28.5,4,41,14,34.1,1.44,0.49,0.10,0.29,0,0,Matches,31,31,2565,0,4,4,6,3,0.14,0.00,0.14,0.14,0.14,1,23,9,5,9,15,18,,,1,,,,,,,,,,,,,,,22/23
305,Iñigo Lekue,es ESP,DF,Athletic Club,29,1993,14.7,0,9,1,11.1,0.61,0.07,0.00,0.00,0,0,Matches,20,14,1321,1,1,0,1,0,0.00,0.07,0.07,0.00,0.07,0,15,6,1,43,14,17,,,0,,,,,,,,,,,,,,,22/23
306,Thomas Lemar,fr FRA,MF,Atlético Madrid,26,1995,13.9,1,13,6,46.2,0.93,0.43,0.08,0.17,0,0,Matches,27,17,1252,3,4,1,1,0,0.07,0.22,0.29,0.07,0.29,0,7,17,2,44,7,18,,,0,,,,,,,,,,,,,,,22/23
307,Sergio León,es ESP,FW,Valladolid,33,1989,14.8,6,28,17,60.7,1.89,1.15,0.18,0.29,1,2,Matches,29,14,1334,1,7,5,0,1,0.40,0.07,0.47,0.34,0.40,0,8,22,20,9,0,4,,,0,,,,,,,,,,,,,,,22/23
308,Robert Lewandowski,pl POL,FW,Barcelona,33,1988,31.6,23,135,58,43.0,4.27,1.83,0.17,0.40,0,1,Matches,34,33,2847,7,30,23,4,1,0.73,0.22,0.95,0.73,0.95,1,39,46,22,20,2,11,,,0,,,,,,,,,,,,,,,22/23
309,Samuel Lino,br BRA,"FW,MF",Valencia,22,1999,32.1,6,96,33,34.4,2.99,1.03,0.06,0.18,0,0,Matches,38,33,2887,1,7,6,4,0,0.19,0.03,0.22,0.19,0.22,0,35,60,15,80,18,43,,,0,,,,,,,,,,,,,,,22/23
310,Pol Lirola,es ESP,DF,Elche,24,1997,7.0,1,1,1,100.0,0.14,0.14,1.00,1.00,0,0,Matches,12,7,628,0,1,1,1,0,0.14,0.00,0.14,0.14,0.14,0,4,3,0,32,6,6,,,0,,,,,,,,,,,,,,,22/23
311,Javier Llabrés,es ESP,MF,Mallorca,19,2002,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,17,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,22/23
312,Marcos Llorente,es ESP,MF,Atlético Madrid,27,1995,18.9,1,24,9,37.5,1.27,0.48,0.04,0.11,0,0,Matches,22,21,1703,2,3,1,5,0,0.05,0.11,0.16,0.05,0.16,0,30,13,3,44,17,16,,,0,,,,,,,,,,,,,,,22/23
313,Giovani Lo Celso,ar ARG,"MF,FW",Villarreal,26,1996,12.5,2,30,7,23.3,2.40,0.56,0.07,0.29,0,0,Matches,22,14,1126,3,5,2,3,0,0.16,0.24,0.40,0.16,0.40,0,15,31,4,31,7,26,,,0,,,,,,,,,,,,,,,22/23
314,David López,es ESP,"DF,MF",Girona,32,1989,18.4,3,11,8,72.7,0.60,0.44,0.27,0.38,0,0,Matches,20,19,1652,1,4,3,5,0,0.16,0.05,0.22,0.16,0.22,0,16,16,3,0,15,18,,,0,,,,,,,,,,,,,,,22/23
315,Diego López,es ESP,GK,Rayo Vallecano,40,1981,1.1,0,0,0,,0.00,0.00,,,0,0,Matches,2,1,96,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,4,3.75,5,1,20.0,0,0,1,0,0.0,0,0,0,,22/23
316,Diego López,es ESP,MF,Valencia,20,2002,5.0,3,12,8,66.7,2.42,1.61,0.25,0.38,0,0,Matches,10,5,447,1,4,3,0,0,0.60,0.20,0.81,0.60,0.81,0,6,7,1,12,4,2,,,0,4,3.75,5,1,20.0,0,0,1,0,0.0,0,0,0,,22/23
317,Unai López,es ESP,MF,Rayo Vallecano,26,1995,13.9,1,26,10,38.5,1.87,0.72,0.04,0.10,0,0,Matches,34,12,1254,2,3,1,2,0,0.07,0.14,0.22,0.07,0.22,0,22,18,2,54,16,20,,,0,,,,,,,,,,,,,,,22/23
318,Anthony Lozano,hn HON,FW,Cádiz,29,1993,16.0,1,30,8,26.7,1.87,0.50,0.03,0.13,0,0,Matches,28,14,1443,1,2,1,6,0,0.06,0.06,0.12,0.06,0.12,0,43,35,8,7,3,4,,,0,,,,,,,,,,,,,,,22/23
319,Pol Lozano,es ESP,MF,Espanyol,22,1999,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,4,0,17,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,1,0,0,,,0,,,,,,,,,,,,,,,22/23
320,José Luis Gayà,es ESP,DF,Valencia,27,1995,30.1,1,23,9,39.1,0.76,0.30,0.04,0.11,0,1,Matches,31,31,2709,3,4,1,4,0,0.03,0.10,0.13,0.03,0.13,0,13,27,7,211,23,51,,,0,,,,,,,,,,,,,,,22/23
321,José Luis Morales,es ESP,FW,Villarreal,35,1987,13.5,7,41,21,51.2,3.05,1.56,0.17,0.33,0,0,Matches,29,11,1211,0,7,7,2,0,0.52,0.00,0.52,0.52,0.52,0,6,10,11,12,2,6,,,0,,,,,,,,,,,,,,,22/23
322,Andriy Lunin,ua UKR,GK,Real Madrid,23,1999,7.0,0,0,0,,0.00,0.00,,,0,0,Matches,7,7,630,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,7,1.00,19,12,63.2,4,1,2,3,42.9,0,0,0,,22/23
323,Awer Mabil,au AUS,MF,Cádiz,26,1995,1.8,0,3,1,33.3,1.64,0.55,0.00,0.00,0,0,Matches,5,1,165,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,3,0,9,0,0,,,0,,,,,,,,,,,,,,,22/23
324,Darwin Machís,ve VEN,"MF,FW",Valladolid,29,1993,6.7,0,19,7,36.8,2.85,1.05,0.00,0.00,0,0,Matches,11,7,599,1,1,0,1,0,0.00,0.15,0.15,0.00,0.15,0,10,12,2,37,3,2,,,0,,,,,,,,,,,,,,,22/23
325,Pablo Maffeo,es ESP,DF,Mallorca,25,1997,33.1,2,21,5,23.8,0.64,0.15,0.10,0.40,0,0,Matches,35,34,2975,4,6,2,6,1,0.06,0.12,0.18,0.06,0.18,0,32,45,5,124,27,48,,,0,,,,,,,,,,,,,,,22/23
326,Lisandro Magallán,ar ARG,DF,Elche,28,1993,10.0,0,6,2,33.3,0.60,0.20,0.00,0.00,0,0,Matches,14,11,902,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,15,5,0,1,13,13,,,0,,,,,,,,,,,,,,,22/23
327,Jon Magunazelaia,es ESP,MF,Real Sociedad,21,2001,0.7,0,1,1,100.0,1.38,1.38,0.00,0.00,0,0,Matches,2,0,65,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,2,0,0,,,0,,,,,,,,,,,,,,,22/23
328,Nemanja Maksimović,rs SRB,MF,Getafe,27,1995,22.8,0,18,7,38.9,0.79,0.31,0.00,0.00,0,0,Matches,29,26,2053,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,25,8,0,9,38,31,,,0,,,,,,,,,,,,,,,22/23
329,Hugo Mallo,es ESP,DF,Celta Vigo,31,1991,24.0,0,19,7,36.8,0.79,0.29,0.00,0.00,0,0,Matches,26,26,2163,1,1,0,6,1,0.00,0.04,0.04,0.00,0.04,1,44,23,6,66,24,29,,,0,,,,,,,,,,,,,,,22/23
330,Mickael Malsa,mq MTQ,MF,Valladolid,26,1995,0.8,0,0,0,,0.00,0.00,,,0,0,Matches,5,0,69,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,0,2,2,,,0,,,,,,,,,,,,,,,22/23
331,Giorgi Mamardashvili,ge GEO,GK,Valencia,21,2000,38.0,0,0,0,,0.00,0.00,,,0,0,Matches,38,38,3420,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,1,3,0,0,1,0,,,0,45,1.18,150,105,70.0,11,9,18,7,18.4,2,0,3,0.0,22/23
332,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,28,1994,20.6,0,6,1,16.7,0.29,0.05,0.00,0.00,0,0,Matches,22,22,1857,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,32,30,0,16,28,43,,,0,,,,,,,,,,,,,,,22/23
333,Aïssa Mandi,dz ALG,DF,Villarreal,30,1991,16.2,0,2,2,100.0,0.12,0.12,0.00,0.00,0,0,Matches,21,16,1461,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,16,10,4,2,20,9,,,0,,,,,,,,,,,,,,,22/23
334,Marcão,br BRA,DF,Sevilla,26,1996,4.2,0,0,0,,0.00,0.00,,,0,0,Matches,5,4,375,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,5,6,0,0,5,2,,,0,,,,,,,,,,,,,,,22/23
335,Agustín Marchesín,ar ARG,GK,Celta Vigo,34,1988,19.0,0,0,0,,0.00,0.00,,,0,0,Matches,19,19,1710,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,4,0,0,0,0,,,0,29,1.53,71,42,59.2,5,5,9,6,31.6,2,2,0,50.0,22/23
336,Óscar de Marcos,es ESP,DF,Athletic Club,33,1989,31.3,1,4,2,50.0,0.13,0.06,0.25,0.50,0,0,Matches,37,32,2819,6,7,1,7,0,0.03,0.19,0.22,0.03,0.22,0,43,16,2,129,28,36,,,1,,,,,,,,,,,,,,,22/23
337,Alberto Marí,es ESP,FW,Valencia,21,2001,1.0,1,2,1,50.0,2.09,1.05,0.50,1.00,0,0,Matches,5,0,86,0,1,1,1,0,1.05,0.00,1.05,1.05,1.05,0,3,2,2,0,0,0,,,0,,,,,,,,,,,,,,,22/23
338,José Mari,es ESP,MF,Cádiz,34,1987,4.4,0,5,2,40.0,1.13,0.45,0.00,0.00,0,0,Matches,18,2,397,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,6,7,0,1,5,6,,,0,,,,,,,,,,,,,,,22/23
339,José María Giménez,uy URU,DF,Atlético Madrid,27,1995,26.9,2,22,8,36.4,0.82,0.30,0.09,0.25,0,0,Matches,28,26,2423,1,3,2,9,0,0.07,0.04,0.11,0.07,0.11,0,19,8,0,0,23,25,,,1,,,,,,,,,,,,,,,22/23
340,Mariano,do DOM,FW,Real Madrid,28,1993,1.7,0,5,0,0.0,2.87,0.00,0.00,,0,0,Matches,9,1,157,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,3,0,1,0,0,0,,,0,,,,,,,,,,,,,,,22/23
341,Pablo Marín,es ESP,MF,Real Sociedad,19,2003,4.0,0,9,4,44.4,2.25,1.00,0.00,0.00,0,0,Matches,10,3,360,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,12,2,0,2,4,6,,,0,,,,,,,,,,,,,,,22/23
342,Diego Mariño,es ESP,GK,Almería,32,1990,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,45,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,2,4.00,5,3,60.0,0,0,0,0,,0,0,0,,22/23
343,Roger Martí,es ESP,"FW,MF",Elche,31,1991,7.3,0,6,2,33.3,0.82,0.27,0.00,0.00,0,0,Matches,12,8,655,1,1,0,2,0,0.00,0.14,0.14,0.00,0.14,0,16,11,4,5,1,2,,,0,,,,,,,,,,,,,,,22/23
344,Roger Martí,es ESP,FW,Cádiz,31,1991,7.1,1,15,3,20.0,2.11,0.42,0.07,0.33,0,0,Matches,14,8,639,0,1,1,1,0,0.14,0.00,0.14,0.14,0.14,0,26,15,8,0,3,5,,,0,,,,,,,,,,,,,,,22/23
345,Ander Martin,es ESP,MF,Real Sociedad,21,2000,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,3,0,41,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,4,0,2,,,0,,,,,,,,,,,,,,,22/23
346,Andrés Martín,es ESP,MF,Rayo Vallecano,23,1999,2.3,0,4,3,75.0,1.76,1.32,0.00,0.00,0,0,Matches,9,3,205,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,5,2,0,11,1,2,,,0,,,,,,,,,,,,,,,22/23
347,Carlos Martín,es ESP,"FW,MF",Atlético Madrid,20,2002,0.3,0,1,1,100.0,3.21,3.21,0.00,0.00,0,0,Matches,4,0,28,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,0,1,2,1,2,,,0,,,,,,,,,,,,,,,22/23
348,Iván Martín,es ESP,MF,Girona,23,1999,17.6,3,18,8,44.4,1.02,0.45,0.17,0.38,0,0,Matches,24,18,1586,3,6,3,2,0,0.17,0.17,0.34,0.17,0.34,0,18,13,3,18,10,8,,,0,,,,,,,,,,,,,,,22/23
349,Arnau Martinez,es ESP,DF,Girona,19,2003,30.4,3,20,3,15.0,0.66,0.10,0.15,1.00,0,0,Matches,33,32,2732,4,7,3,11,0,0.10,0.13,0.23,0.10,0.23,0,36,67,6,60,25,44,,,0,,,,,,,,,,,,,,,22/23
350,Iñigo Martínez,es ESP,DF,Athletic Club,31,1991,14.9,1,10,2,20.0,0.67,0.13,0.10,0.50,0,0,Matches,15,15,1338,0,1,1,1,0,0.07,0.00,0.07,0.07,0.07,0,13,10,3,5,16,8,,,0,,,,,,,,,,,,,,,22/23
351,Roger Martínez,es ESP,MF,Espanyol,18,2004,0.1,0,1,0,0.0,12.86,0.00,0.00,,0,0,Matches,1,0,7,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
352,Omar Mascarell,gq EQG,"MF,DF",Elche,29,1993,27.2,0,9,3,33.3,0.33,0.11,0.00,0.00,0,0,Matches,28,28,2447,1,1,0,6,0,0.00,0.04,0.04,0.00,0.04,0,21,17,0,24,43,26,,,0,,,,,,,,,,,,,,,22/23
353,Jordi Masip,es ESP,GK,Valladolid,33,1989,27.9,0,0,0,,0.00,0.00,,,0,0,Matches,28,28,2507,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,0,5,0,0,1,0,,,0,42,1.51,145,103,71.0,9,5,14,8,28.6,5,3,1,37.5,22/23
354,Jaime Mata,es ESP,"FW,MF",Getafe,33,1988,4.9,1,14,5,35.7,2.88,1.03,0.07,0.20,0,0,Matches,18,5,437,1,2,1,5,0,0.21,0.21,0.41,0.21,0.41,0,17,7,4,9,3,8,,,0,,,,,,,,,,,,,,,22/23
355,Borja Mayoral,es ESP,FW,Getafe,25,1997,30.7,8,51,21,41.2,1.66,0.69,0.16,0.38,0,2,Matches,35,33,2759,2,10,8,4,0,0.26,0.07,0.33,0.26,0.33,0,16,38,12,37,3,4,,,0,,,,,,,,,,,,,,,22/23
356,Mamadou Mbaye,sn SEN,DF,Cádiz,24,1998,8.4,0,1,0,0.0,0.12,0.00,0.00,,0,0,Matches,14,7,760,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,6,2,4,0,10,8,,,0,,,,,,,,,,,,,,,22/23
357,Fernando Medrano,es ESP,DF,Celta Vigo,22,2000,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,13,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,1,1,,,0,,,,,,,,,,,,,,,22/23
358,Gonzalo Melero,es ESP,MF,Almería,28,1994,20.6,4,24,11,45.8,1.16,0.53,0.13,0.27,1,1,Matches,27,24,1855,3,7,3,5,0,0.19,0.15,0.34,0.15,0.29,0,24,30,3,2,7,17,,,0,,,,,,,,,,,,,,,22/23
359,Memphis,nl NED,FW,Atlético Madrid,28,1994,3.0,4,11,5,45.5,3.67,1.67,0.36,0.80,0,0,Matches,8,3,270,0,4,4,1,0,1.33,0.00,1.33,1.33,1.33,0,2,6,0,5,0,0,,,0,,,,,,,,,,,,,,,22/23
360,Memphis,nl NED,FW,Barcelona,28,1994,1.3,1,6,3,50.0,4.74,2.37,0.17,0.33,0,0,Matches,2,2,114,0,1,1,0,0,0.79,0.00,0.79,0.79,0.79,0,2,2,1,4,0,1,,,0,,,,,,,,,,,,,,,22/23
361,Houboulang Mendes,gw GNB,DF,Almería,24,1998,9.8,0,1,0,0.0,0.10,0.00,0.00,,0,0,Matches,14,11,886,1,1,0,2,0,0.00,0.10,0.10,0.00,0.10,0,13,4,0,31,6,11,,,0,,,,,,,,,,,,,,,22/23
362,Brais Méndez,es ESP,MF,Real Sociedad,25,1997,26.7,8,60,22,36.7,2.24,0.82,0.13,0.36,0,0,Matches,34,28,2407,4,12,8,6,0,0.30,0.15,0.45,0.30,0.45,0,60,54,2,127,14,34,,,0,,,,,,,,,,,,,,,22/23
363,Diego Méndez,es ESP,MF,Rayo Vallecano,18,2003,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,22/23
364,Ferland Mendy,fr FRA,DF,Real Madrid,27,1995,15.0,0,1,0,0.0,0.07,0.00,0.00,,0,0,Matches,18,17,1351,1,1,0,2,0,0.00,0.07,0.07,0.00,0.07,0,4,18,0,7,13,11,,,0,,,,,,,,,,,,,,,22/23
365,Jorge Meré,es ESP,DF,Cádiz,25,1997,6.7,0,4,1,25.0,0.60,0.15,0.00,0.00,0,0,Matches,10,6,601,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,3,0,0,5,7,,,0,,,,,,,,,,,,,,,22/23
366,Mikel Merino,es ESP,MF,Real Sociedad,26,1996,27.7,2,42,17,40.5,1.52,0.61,0.05,0.12,0,1,Matches,33,28,2494,9,11,2,5,1,0.07,0.32,0.40,0.07,0.40,0,74,47,4,25,20,49,,,0,,,,,,,,,,,,,,,22/23
367,Roque Mesa,es ESP,MF,Valladolid,33,1989,18.0,2,26,10,38.5,1.45,0.56,0.08,0.20,0,0,Matches,29,20,1617,1,3,2,11,1,0.11,0.06,0.17,0.11,0.17,1,38,25,1,12,13,17,,,0,,,,,,,,,,,,,,,22/23
368,Éder Militão,br BRA,DF,Real Madrid,24,1998,30.0,5,22,9,40.9,0.73,0.30,0.23,0.56,0,0,Matches,33,30,2703,0,5,5,4,0,0.17,0.00,0.17,0.17,0.17,0,35,38,1,12,41,30,,,0,,,,,,,,,,,,,,,22/23
369,Luis Milla,es ESP,MF,Getafe,27,1994,20.6,0,8,1,12.5,0.39,0.05,0.00,0.00,0,0,Matches,27,22,1856,3,3,0,6,1,0.00,0.15,0.15,0.00,0.15,1,28,22,1,76,32,30,,,0,,,,,,,,,,,,,,,22/23
370,Pere Milla,es ESP,"FW,MF",Elche,29,1992,20.5,6,36,11,30.6,1.76,0.54,0.08,0.27,3,3,Matches,31,21,1843,1,7,3,7,0,0.29,0.05,0.34,0.15,0.20,0,19,44,13,14,8,22,,,0,,,,,,,,,,,,,,,22/23
371,Marko Milovanović,rs SRB,FW,Almería,18,2003,0.2,0,1,0,0.0,6.00,0.00,0.00,,0,0,Matches,2,0,15,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
372,Óscar Mingueza,es ESP,DF,Celta Vigo,23,1999,14.3,0,5,0,0.0,0.35,0.00,0.00,,0,0,Matches,21,13,1284,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,19,8,1,29,11,21,,,0,,,,,,,,,,,,,,,22/23
373,Rafa Mir,es ESP,FW,Sevilla,25,1997,14.4,6,48,14,29.2,3.33,0.97,0.13,0.43,0,0,Matches,26,16,1298,0,6,6,1,0,0.42,0.00,0.42,0.42,0.42,0,22,10,18,5,4,2,,,0,,,,,,,,,,,,,,,22/23
374,Juan Miranda,es ESP,DF,Real Betis,22,2000,16.4,3,21,8,38.1,1.28,0.49,0.14,0.38,0,0,Matches,21,16,1472,2,5,3,1,1,0.18,0.12,0.31,0.18,0.31,0,15,20,1,73,20,17,,,0,,,,,,,,,,,,,,,22/23
375,Stefan Mitrović,rs SRB,DF,Getafe,32,1990,18.7,0,1,0,0.0,0.05,0.00,0.00,,0,0,Matches,22,18,1680,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0,13,3,0,0,17,6,,,0,,,,,,,,,,,,,,,22/23
376,Luka Modrić,hr CRO,MF,Real Madrid,36,1985,19.4,4,30,6,20.0,1.55,0.31,0.10,0.50,1,1,Matches,33,19,1744,3,7,3,7,0,0.21,0.15,0.36,0.15,0.31,0,21,16,3,62,12,12,,,0,,,,,,,,,,,,,,,22/23
377,Johan Mojica,co COL,DF,Villarreal,29,1992,7.1,0,2,1,50.0,0.28,0.14,0.00,0.00,0,0,Matches,17,5,642,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,14,0,40,5,9,,,0,,,,,,,,,,,,,,,22/23
378,Johan Mojica,co COL,"DF,MF",Elche,29,1992,3.0,0,3,0,0.0,1.00,0.00,0.00,,0,0,Matches,3,3,270,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,4,3,0,13,4,2,,,0,,,,,,,,,,,,,,,22/23
379,Nahuel Molina,ar ARG,DF,Atlético Madrid,24,1998,31.9,4,21,6,28.6,0.66,0.19,0.19,0.67,0,0,Matches,33,33,2867,2,6,4,7,1,0.13,0.06,0.19,0.13,0.19,0,22,16,3,120,17,44,,,0,,,,,,,,,,,,,,,22/23
380,Jon Moncayola,es ESP,"MF,DF",Osasuna,24,1998,27.2,1,36,9,25.0,1.32,0.33,0.03,0.11,0,0,Matches,37,25,2448,3,4,1,6,0,0.04,0.11,0.15,0.04,0.15,0,35,17,3,77,18,40,,,0,,,,,,,,,,,,,,,22/23
381,Monchu,es ESP,MF,Valladolid,22,1999,22.6,3,39,11,28.2,1.73,0.49,0.08,0.27,0,0,Matches,33,23,2031,2,5,3,10,0,0.13,0.09,0.22,0.13,0.22,0,45,28,1,75,17,32,,,0,,,,,,,,,,,,,,,22/23
382,César Montes,mx MEX,DF,Espanyol,25,1997,17.7,3,13,6,46.2,0.74,0.34,0.23,0.50,0,0,Matches,20,18,1590,0,3,3,6,0,0.17,0.00,0.17,0.17,0.17,0,17,6,1,1,14,8,,,0,,,,,,,,,,,,,,,22/23
383,Gonzalo Montiel,ar ARG,DF,Sevilla,25,1997,16.9,0,8,1,12.5,0.47,0.06,0.00,0.00,0,0,Matches,28,17,1524,3,3,0,8,1,0.00,0.18,0.18,0.00,0.18,0,16,9,10,38,19,15,,,0,,,,,,,,,,,,,,,22/23
384,Martín Montoya,es ESP,DF,Real Betis,31,1991,5.0,0,1,0,0.0,0.20,0.00,0.00,,0,0,Matches,6,6,453,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,4,6,0,10,8,7,,,0,,,,,,,,,,,,,,,22/23
385,Álvaro Morata,es ESP,FW,Atlético Madrid,29,1992,21.1,13,71,33,46.5,3.36,1.56,0.18,0.39,0,0,Matches,36,23,1900,2,15,13,4,0,0.62,0.09,0.71,0.62,0.71,0,39,56,26,5,0,11,,,0,,,,,,,,,,,,,,,22/23
386,Jon Morcillo,es ESP,MF,Athletic Club,23,1998,0.8,0,1,0,0.0,1.18,0.00,0.00,,0,0,Matches,10,0,76,1,1,0,0,0,0.00,1.18,1.18,0.00,1.18,0,1,1,0,6,1,1,,,0,,,,,,,,,,,,,,,22/23
