Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 18_level_0
392,Dion Lopy,sn SEN,MF,Almería,23,2002,21.2,3,35,12,34.3,1.65,0.57,0.09,0.25,0,0,Matches
393,Dani Lorenzo,es ESP,MF,Málaga,22,2003,28.0,4,32,10,31.3,1.14,0.36,0.13,0.40,0,0,Matches
394,Mamadou Loum,sn SEN,MF,Sporting Gijón,28,1996,0.7,0,0,0,,0.00,0.00,,,0,0,Matches
395,Miguel Loureiro,es ESP,DF,Dep. La Coruña,28,1996,36.7,0,27,5,18.5,0.74,0.14,0.00,0.00,0,0,Matches
396,Oier Luengo,es ESP,DF,Burgos,27,1997,3.5,0,3,1,33.3,0.87,0.29,0.00,0.00,0,0,Matches
397,Luismi,gq EQG,FW,Leganés,24,2001,4.2,2,16,6,37.5,3.84,1.44,0.13,0.33,0,0,Matches
398,Luismi,es ESP,MF,Málaga,33,1992,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
399,Luismi,es ESP,"MF,FW",Dep. La Coruña,24,2001,27.4,3,28,7,25.0,1.02,0.26,0.11,0.43,0,0,Matches
400,Milos Lukovic,rs SRB,FW,Las Palmas,19,2005,12.9,4,29,15,51.7,2.24,1.16,0.14,0.27,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
401,Daniel Luna,co COL,"MF,FW",Huesca,22,2003,19.4,2,26,9,34.6,1.34,0.46,0.08,0.22,0,0,Matches
402,Marcos Luna,es ESP,DF,Almería,22,2003,19.4,0,4,3,75.0,0.21,0.15,0.00,0.00,0,0,Matches
403,Awer Mabil,au AUS,"MF,FW",Castellón,29,1995,19.1,3,40,14,35.0,2.09,0.73,0.08,0.21,0,0,Matches
404,Ander Madariaga,es ESP,"MF,FW",Eibar,23,2002,18.5,3,19,5,26.3,1.03,0.27,0.16,0.60,0,0,Matches
405,Sergi Maestre,es ESP,MF,Cultural Leonesa,34,1990,12.4,1,5,1,20.0,0.40,0.08,0.20,1.00,0,0,Matches
406,Jon Magunazelaia,es ESP,MF,Eibar,24,2001,13.4,2,18,8,44.4,1.34,0.60,0.11,0.25,0,0,Matches
407,Mickael Malsa,mq MTQ,MF,Mirandés,29,1995,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
408,Mantilla,es ESP,DF,Racing Sant,25,2000,24.8,2,13,6,46.2,0.52,0.24,0.15,0.33,0,0,Matches
409,Manu,es ESP,"MF,DF",Ceuta,29,1996,1.3,1,2,2,100.0,1.53,1.53,0.50,0.50,0,0,Matches
410,Nikola Maraš,rs SRB,DF,Mirandés,29,1995,5.7,1,2,1,50.0,0.35,0.18,0.50,1.00,0,0,Matches
411,Alex Marchal,es ESP,MF,Real Sociedad B,17,2007,14.1,1,20,9,45.0,1.42,0.64,0.05,0.11,0,0,Matches
412,Alberto Marí,es ESP,FW,Mirandés,24,2001,10.6,1,37,8,21.6,3.48,0.75,0.03,0.13,0,0,Matches
413,Juan María,es ESP,DF,Córdoba,24,2001,5.5,0,6,1,16.7,1.08,0.18,0.00,0.00,0,0,Matches
414,Arkaitz Mariezkurrena,es ESP,"FW,MF",Real Sociedad B,20,2005,20.0,3,43,8,18.6,2.15,0.40,0.05,0.25,1,1,Matches
415,Carlos Marín,es ESP,GK,Córdoba,28,1997,7.5,0,0,0,,0.00,0.00,,,0,0,Matches
416,Higinio Marín,es ESP,FW,Albacete,31,1993,0.7,0,5,2,40.0,6.72,2.69,0.00,0.00,0,0,Matches
417,Diego Mariño,es ESP,GK,Albacete,35,1990,20.0,0,0,0,,0.00,0.00,,,0,0,Matches
418,Nick Markanich,us USA,FW,Castellón,25,1999,2.0,0,8,2,25.0,4.02,1.01,0.00,0.00,0,0,Matches
419,Mika Mármol,es ESP,DF,Las Palmas,24,2001,35.2,3,15,4,26.7,0.43,0.11,0.20,0.75,0,0,Matches
420,Mario Maroto,es ESP,MF,Valladolid,21,2003,3.5,1,6,2,33.3,1.74,0.58,0.17,0.50,0,0,Matches
421,Roger Martí,es ESP,FW,Cádiz,34,1991,9.4,2,24,9,37.5,2.54,0.95,0.08,0.22,0,0,Matches
422,Aarón Martin,es ESP,"MF,FW",Mirandés,18,2006,5.6,0,5,1,20.0,0.90,0.18,0.00,0.00,0,0,Matches
423,Álex Martín,es ESP,DF,Córdoba,27,1998,26.7,0,15,1,6.7,0.56,0.04,0.00,0.00,0,0,Matches
424,Andrés Martín,es ESP,MF,Racing Sant,26,1999,38.2,23,122,52,42.6,3.20,1.36,0.16,0.37,4,4,Matches
425,Daniel Martin,es ESP,GK,Huesca,19,2005,4.0,0,0,0,,0.00,0.00,,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
426,Nacho Martin,es ESP,MF,Sporting Gijón,23,2002,19.0,0,8,2,25.0,0.42,0.11,0.00,0.00,0,0,Matches
427,Brais Martinez,es ESP,DF,Burgos,23,2001,3.3,0,0,0,,0.00,0.00,,,0,0,Matches
428,Hugo Martínez,es ESP,MF,Albacete,18,2006,4.9,1,6,2,33.3,1.23,0.41,0.17,0.50,0,0,Matches
429,Javi Martínez,es ESP,MF,Eibar,25,1999,11.2,1,17,3,17.6,1.52,0.27,0.06,0.33,0,0,Matches
430,Julen Martínez,es ESP,FW,Mirandés,20,2005,0.5,0,2,1,50.0,4.39,2.20,0.00,0.00,0,0,Matches
431,Ramón Martínez,es ESP,DF,Valladolid,22,2002,14.0,0,2,0,0.0,0.14,0.00,0.00,,0,0,Matches
432,Sergio Martínez,es ESP,MF,Racing Sant,18,2007,4.3,0,3,1,33.3,0.70,0.23,0.00,0.00,0,0,Matches
433,Javi Martón,es ESP,"FW,MF",Eibar,26,1999,22.5,14,58,35,60.3,2.58,1.55,0.19,0.31,3,3,Matches
434,Marvel,es ESP,DF,Leganés,22,2003,34.1,0,14,0,0.0,0.41,0.00,0.00,,0,0,Matches
435,Marvin,es ESP,DF,Las Palmas,25,2000,24.4,1,10,2,20.0,0.41,0.08,0.10,0.50,0,0,Matches
436,Jaime Mata,es ESP,"FW,MF",Las Palmas,36,1988,0.4,0,2,0,0.0,4.50,0.00,0.00,,0,0,Matches
437,Jaime Mata,es ESP,"FW,MF",Racing Sant,36,1988,0.9,1,2,1,50.0,2.14,1.07,0.50,1.00,0,0,Matches
438,Jose Matos,es ESP,DF,Ceuta,30,1995,31.0,4,31,13,41.9,1.00,0.42,0.13,0.31,0,0,Matches
439,Romain Matthys,be BEL,GK,Castellón,27,1998,38.0,0,0,0,,0.00,0.00,,,0,0,Matches
440,Pierre Mbemba,fr FRA,MF,Sporting Gijón,21,2004,0.6,0,1,0,0.0,1.58,0.00,0.00,,0,0,Matches
441,Jordi Mboula,es ESP,MF,Cultural Leonesa,26,1999,5.4,0,8,3,37.5,1.48,0.56,0.00,0.00,0,0,Matches
442,Agus Medina,es ESP,"MF,FW",Albacete,30,1994,22.8,7,42,20,47.6,1.84,0.88,0.17,0.35,0,0,Matches
443,Kevin Medina,es ESP,"FW,MF",Córdoba,24,2001,14.1,2,42,13,31.0,2.99,0.92,0.05,0.15,0,0,Matches
444,Fernando Medrano,es ESP,"DF,MF",Mirandés,25,2000,29.4,2,21,7,33.3,0.71,0.24,0.10,0.29,0,0,Matches
445,Mateo Mejía,es ESP,"FW,MF",Burgos,22,2003,5.3,3,12,4,33.3,2.26,0.75,0.17,0.50,1,1,Matches
446,Meléndez,es ESP,MF,Albacete,26,1999,27.8,0,13,2,15.4,0.47,0.07,0.00,0.00,0,0,Matches
447,Gonzalo Melero,es ESP,MF,Leganés,31,1994,12.6,5,25,12,48.0,1.98,0.95,0.20,0.42,0,0,Matches
448,David Mella,es ESP,"MF,DF",Dep. La Coruña,20,2005,17.5,5,25,12,48.0,1.43,0.68,0.20,0.42,0,0,Matches
449,Jérémy Mellot,fr FRA,DF,Castellón,31,1994,35.3,0,14,0,0.0,0.40,0.00,0.00,,0,0,Matches
450,Mawuli Mensah,gh GHA,MF,Zaragoza,21,2003,7.6,0,12,4,33.3,1.57,0.52,0.00,0.00,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
451,Izan Merino,es ESP,MF,Málaga,19,2006,29.4,0,19,6,31.6,0.65,0.20,0.00,0.00,0,0,Matches
452,Martín Merquelanz,es ESP,FW,FC Andorra,30,1995,0.6,0,2,0,0.0,3.21,0.00,0.00,,0,0,Matches
453,Víctor Meseguer,es ESP,MF,Valladolid,26,1999,17.6,3,18,7,38.9,1.02,0.40,0.17,0.43,0,0,Matches
454,Clément Michelin,fr FRA,DF,Valladolid,28,1997,5.6,0,2,0,0.0,0.36,0.00,0.00,,0,0,Matches
455,Clément Michelin,fr FRA,DF,Racing Sant,28,1997,4.0,0,6,3,50.0,1.49,0.74,0.00,0.00,0,0,Matches
456,Javier Mier,es ESP,"MF,DF",Huesca,26,1999,10.2,1,10,2,20.0,0.98,0.20,0.10,0.50,0,0,Matches
457,Miguel,es ESP,FW,Almería,25,1999,17.0,5,41,18,43.9,2.42,1.06,0.12,0.28,0,0,Matches
458,Miguel,es ESP,"FW,MF",Leganés,25,1999,8.6,2,27,12,44.4,3.15,1.40,0.07,0.17,0,0,Matches
459,Florian Miguel,fr FRA,DF,Burgos,28,1996,38.8,2,22,6,27.3,0.57,0.15,0.09,0.33,0,0,Matches
460,Jon Mikel Magunagoitia,es ESP,GK,Eibar,24,2000,42.0,0,1,1,100.0,0.02,0.02,0.00,0.00,0,0,Matches
461,Álex Millán,es ESP,FW,Leganés,25,1999,17.6,7,50,18,36.0,2.85,1.03,0.12,0.33,1,2,Matches
462,Kim Minsu,kr KOR,"FW,MF",FC Andorra,19,2006,26.7,6,61,26,42.6,2.29,0.97,0.10,0.23,0,0,Matches
463,Ignasi Miquel,es ESP,DF,Leganés,32,1992,25.3,0,9,3,33.3,0.36,0.12,0.00,0.00,0,0,Matches
464,Taisei Miyashiro,jp JPN,"MF,FW",Las Palmas,25,2000,13.0,4,26,9,34.6,2.01,0.69,0.15,0.44,0,0,Matches
465,Sergio Molina,es ESP,"MF,DF",FC Andorra,29,1996,29.5,1,24,8,33.3,0.81,0.27,0.04,0.13,0,0,Matches
466,Victor Mollejo,es ESP,"MF,FW",Burgos,24,2001,9.8,0,18,3,16.7,1.84,0.31,0.00,0.00,0,0,Matches
467,Nélson Monte,pt POR,DF,Almería,30,1995,27.4,0,3,0,0.0,0.11,0.00,0.00,,0,0,Matches
468,Javi Montero,es ESP,DF,Málaga,26,1999,22.0,1,8,1,12.5,0.36,0.05,0.13,1.00,0,0,Matches
469,Alejandro Morante,es ESP,FW,Cultural Leonesa,19,2006,0.5,0,1,0,0.0,2.05,0.00,0.00,,0,0,Matches
470,Iván Morante,es ESP,MF,Burgos,24,2001,37.4,2,42,12,28.6,1.12,0.32,0.05,0.17,0,0,Matches
471,Jon Morcillo,es ESP,MF,Albacete,26,1998,15.2,5,48,16,33.3,3.15,1.05,0.08,0.25,1,1,Matches
472,Jon Morcillo,es ESP,MF,Almería,26,1998,7.6,3,20,6,30.0,2.62,0.78,0.10,0.33,1,1,Matches
473,Fabio Moreno,es ESP,,Albacete,17,2008,0.4,0,1,0,0.0,2.37,0.00,0.00,,0,0,Matches
474,Javier Moreno,es ESP,DF,Albacete,25,2000,16.2,0,7,1,14.3,0.43,0.06,0.00,0.00,0,0,Matches
475,Jorge Moreno,es ESP,DF,Cádiz,24,2001,16.5,1,4,2,50.0,0.24,0.12,0.25,0.50,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
476,Marco Moreno,es ESP,DF,Eibar,24,2001,27.7,0,10,2,20.0,0.36,0.07,0.00,0.00,0,0,Matches
477,Victor Moreno,es ESP,MF,Cultural Leonesa,41,1984,8.3,2,22,9,40.9,2.66,1.09,0.09,0.22,0,0,Matches
478,Xavier Moreno,es ESP,FW,Valladolid,20,2004,0.4,0,1,0,0.0,2.25,0.00,0.00,,0,0,Matches
479,Alberto Morientes,es ESP,FW,Albacete,19,2006,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
480,Dominique Moubeke,cm CMR,MF,Granada,19,2005,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
481,Toni Moya,es ESP,MF,Zaragoza,27,1998,13.8,1,23,7,30.4,1.66,0.51,0.04,0.14,0,0,Matches
482,Sebas Moyano,es ESP,"MF,FW",Zaragoza,28,1997,14.6,2,32,9,28.1,2.19,0.62,0.06,0.22,0,0,Matches
483,Samuele Mulattieri,it ITA,"FW,MF",Dep. La Coruña,24,2000,12.4,4,32,13,40.6,2.59,1.05,0.13,0.31,0,0,Matches
484,Álex Muñoz,es ESP,DF,Almería,31,1994,34.1,4,25,7,28.0,0.73,0.21,0.16,0.57,0,0,Matches
485,Iván Muñoz,es ESP,DF,Valladolid,20,2005,5.8,0,5,3,60.0,0.87,0.52,0.00,0.00,0,0,Matches
486,Joaquín Muñoz,es ESP,"MF,FW",Málaga,26,1999,27.2,5,69,20,29.0,2.53,0.73,0.07,0.25,0,0,Matches
487,Diego Murillo,es ESP,DF,Málaga,24,2001,34.5,2,14,4,28.6,0.41,0.12,0.14,0.50,0,0,Matches
488,Oscar Naasei Oppong,gh GHA,DF,Granada,20,2005,30.7,1,23,6,26.1,0.75,0.20,0.04,0.17,0,0,Matches
489,Ximo Navarro,es ESP,DF,Dep. La Coruña,35,1990,17.2,0,15,3,20.0,0.87,0.17,0.00,0.00,0,0,Matches
490,Carlos Neva,es ESP,DF,Albacete,29,1996,29.5,0,8,0,0.0,0.27,0.00,0.00,,0,0,Matches
491,Nieto,es ESP,"FW,MF",FC Andorra,27,1998,16.4,5,58,20,34.5,3.55,1.22,0.07,0.20,1,1,Matches
492,Igor Nikić,me MNE,GK,Mirandés,24,2000,16.5,0,0,0,,0.00,0.00,,,0,0,Matches
493,Tamás Nikitscher,hu HUN,MF,Valladolid,25,1999,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
494,Adrian Niño,es ESP,FW,Málaga,21,2004,14.0,11,51,27,52.9,3.65,1.93,0.20,0.37,1,1,Matches
495,Fernando Niño,es ESP,FW,Burgos,24,2000,31.6,7,64,24,37.5,2.02,0.76,0.11,0.29,0,0,Matches
496,Peru Nolaskoain,es ESP,"DF,MF",Eibar,26,1998,25.2,3,16,5,31.3,0.63,0.20,0.19,0.60,0,0,Matches
497,Lucas Noubi,be BEL,DF,Dep. La Coruña,20,2005,22.9,1,15,3,20.0,0.65,0.13,0.07,0.33,0,0,Matches
498,Hugo Novoa,es ESP,"DF,MF",Mirandés,22,2003,21.2,0,9,5,55.6,0.42,0.24,0.00,0.00,0,0,Matches
499,Bil Nsongo,cm CMR,FW,Dep. La Coruña,20,2004,10.2,6,28,14,50.0,2.75,1.37,0.21,0.43,0,0,Matches
500,Samuel Ntamack,fr FRA,FW,Huesca,24,2001,3.6,2,8,3,37.5,2.20,0.82,0.25,0.67,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
501,Isaac Obeng,gh GHA,FW,Cádiz,22,2003,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
502,Samuel Obeng,gh GHA,FW,Albacete,28,1997,7.3,3,18,8,44.4,2.47,1.10,0.17,0.38,0,0,Matches
503,Samuel Obeng,gh GHA,FW,Ceuta,28,1997,2.3,1,6,2,33.3,2.58,0.86,0.17,0.50,0,0,Matches
504,Kenneth Obinna Mamah,ng NGA,"MF,FW",Castellón,27,1998,5.1,1,8,3,37.5,1.56,0.59,0.13,0.33,0,0,Matches
505,Nikolay Obolsky,ru RUS,FW,Córdoba,28,1997,1.4,0,5,0,0.0,3.63,0.00,0.00,,0,0,Matches
506,Manuel Obón,es ESP,GK,Zaragoza,22,2002,0.5,0,0,0,,0.00,0.00,,,0,0,Matches
507,Brain Obosso,ng NGA,FW,Valladolid,20,2004,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
508,Brian Ocampo,uy URU,MF,Cádiz,26,1999,15.7,5,31,11,35.5,1.98,0.70,0.16,0.45,0,0,Matches
509,Job Ochieng',ke KEN,MF,Real Sociedad B,22,2003,17.4,9,51,20,39.2,2.93,1.15,0.18,0.45,0,0,Matches
510,Aarón Ochoa,ie IRL,"MF,FW",Málaga,18,2007,8.1,2,17,8,47.1,2.10,0.99,0.12,0.25,0,0,Matches
511,Noah Ohio,nl NED,FW,Valladolid,22,2003,0.7,0,0,0,,0.00,0.00,,,0,0,Matches
512,Dani Ojeda,es ESP,MF,Huesca,30,1994,14.6,2,29,7,24.1,1.99,0.48,0.07,0.29,0,0,Matches
513,Thiago Ojeda,ar ARG,MF,Cultural Leonesa,22,2003,29.1,1,26,6,23.1,0.89,0.21,0.04,0.17,0,0,Matches
514,Aingeru Olabarrieta,es ESP,"FW,MF",FC Andorra,19,2005,13.6,1,33,7,21.2,2.43,0.51,0.03,0.14,0,0,Matches
515,Lander Olaetxea,es ESP,MF,Eibar,32,1993,17.3,1,9,2,22.2,0.52,0.12,0.11,0.50,0,0,Matches
516,Joan Oleaga,es ESP,MF,Real Sociedad B,19,2006,2.4,0,0,0,,0.00,0.00,,,0,0,Matches
517,Brian Oliván,es ESP,DF,Sporting Gijón,31,1994,12.6,1,9,1,11.1,0.71,0.08,0.11,1.00,0,0,Matches
518,Javier Ontiveros,es ESP,"MF,FW",Cádiz,27,1997,7.2,1,18,3,16.7,2.50,0.42,0.06,0.33,0,0,Matches
519,Ekain Orobengoa,es ESP,MF,Real Sociedad B,21,2004,5.1,0,10,3,30.0,1.95,0.59,0.00,0.00,0,0,Matches
520,Guzmán Ortega,es ESP,DF,Cultural Leonesa,21,2004,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
521,Pedro Ortiz,es ESP,MF,Córdoba,24,2000,9.6,0,9,3,33.3,0.94,0.31,0.00,0.00,0,0,Matches
522,Juanto Ortuño,es ESP,FW,Ceuta,33,1992,2.1,0,7,3,42.9,3.26,1.40,0.00,0.00,0,0,Matches
523,Sergio Ortuño,es ESP,MF,Cádiz,26,1999,29.6,1,16,8,50.0,0.54,0.27,0.06,0.13,0,0,Matches
524,Pablo Osán,es ESP,FW,Huesca,18,2007,0.2,0,2,1,50.0,9.47,4.74,0.00,0.00,0,0,Matches
525,Sydney Osazuwa,es ESP,FW,Real Sociedad B,18,2007,0.3,1,2,2,100.0,6.00,6.00,0.50,0.50,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
526,Jesús Owono,gq EQG,GK,FC Andorra,24,2001,19.5,0,0,0,,0.00,0.00,,,0,0,Matches
527,Alex Oyon,es ESP,FW,Sporting Gijón,22,2003,0.0,0,0,0,,0.00,0.00,,,0,0,Matches
528,Antonio Pacheco,es ESP,MF,Albacete,23,2002,23.4,0,11,3,27.3,0.47,0.13,0.00,0.00,0,0,Matches
529,Germán Parreño,es ESP,GK,Dep. La Coruña,32,1993,20.0,0,0,0,,0.00,0.00,,,0,0,Matches
530,Pascu,es ESP,FW,Granada,22,2003,25.1,9,76,30,39.5,3.03,1.20,0.09,0.23,2,2,Matches
531,Álvaro Pascual,es ESP,FW,Cádiz,23,2002,30.2,4,72,26,36.1,2.38,0.86,0.06,0.15,0,0,Matches
532,Martín Pascual,es ESP,DF,Mirandés,25,1999,12.5,0,16,7,43.8,1.28,0.56,0.00,0.00,0,0,Matches
533,Alex Pastor,es ESP,DF,Málaga,25,1999,2.0,0,2,1,50.0,1.00,0.50,0.00,0.00,0,0,Matches
534,Charlie Patino,eng ENG,MF,Dep. La Coruña,21,2003,8.2,0,7,3,42.9,0.85,0.37,0.00,0.00,0,0,Matches
535,Paulino,es ESP,MF,Zaragoza,28,1997,4.2,0,9,2,22.2,2.13,0.47,0.00,0.00,0,0,Matches
536,Benjamin Pauwels,be BEL,"FW,MF",Leganés,20,2004,1.8,0,1,1,100.0,0.56,0.56,0.00,0.00,0,0,Matches
537,Pejiño,es ESP,MF,Las Palmas,29,1996,10.2,2,23,8,34.8,2.25,0.78,0.09,0.25,0,0,Matches
538,Rubén Peña,es ESP,"DF,MF",Leganés,34,1991,18.8,1,14,4,28.6,0.74,0.21,0.07,0.25,0,0,Matches
539,Percan,es ESP,FW,Córdoba,23,2001,5.3,2,14,6,42.9,2.65,1.13,0.14,0.33,0,0,Matches
540,Raúl Pereira,,DF,Cádiz,,,8.4,0,3,0,0.0,0.36,0.00,0.00,,0,0,Matches
541,Ángel Pérez,es ESP,"MF,DF",Huesca,22,2002,12.9,1,25,6,24.0,1.94,0.47,0.04,0.17,0,0,Matches
542,Hugo Perez,es ESP,DF,Huesca,22,2002,2.7,0,1,0,0.0,0.36,0.00,0.00,,0,0,Matches
543,Lucas Pérez,es ESP,"MF,FW",Cádiz,36,1988,4.5,1,3,2,66.7,0.67,0.45,0.33,0.50,0,0,Matches
544,Pablo Pérez,es ESP,"DF,MF",Mirandés,23,2001,18.3,0,16,4,25.0,0.87,0.22,0.00,0.00,0,0,Matches
545,Marko Perović,me MNE,MF,Almería,19,2006,0.8,0,3,0,0.0,3.65,0.00,0.00,,0,0,Matches
546,Lucas Perrin,fr FRA,DF,Sporting Gijón,26,1998,21.7,2,10,6,60.0,0.46,0.28,0.20,0.33,0,0,Matches
547,Gonzalo Petit,uy URU,"FW,MF",Mirandés,18,2006,8.7,4,17,5,29.4,1.96,0.58,0.24,0.80,0,0,Matches
548,Gonzalo Petit,uy URU,FW,Granada,18,2006,8.9,3,16,6,37.5,1.79,0.67,0.19,0.50,0,0,Matches
549,Alex Petxa,es ESP,"DF,MF",FC Andorra,28,1997,7.3,0,5,1,20.0,0.69,0.14,0.00,0.00,0,0,Matches
550,Valentín Pezzolesi,es ESP,DF,Las Palmas,18,2007,0.8,0,1,0,0.0,1.25,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
551,Pica,es ESP,DF,Mirandés,23,2002,5.9,1,2,1,50.0,0.34,0.17,0.50,1.00,0,0,Matches
552,Piña,es ESP,DF,Huesca,30,1994,30.9,0,11,1,9.1,0.36,0.03,0.00,0.00,0,0,Matches
553,Hugo Pinilla,es ESP,MF,Zaragoza,19,2006,6.3,0,11,3,27.3,1.75,0.48,0.00,0.00,0,0,Matches
554,Óscar Plano,es ESP,MF,Leganés,34,1991,14.6,3,21,6,28.6,1.44,0.41,0.14,0.50,0,0,Matches
555,Carlos Pomares Rayo,es ESP,DF,Zaragoza,32,1992,13.2,0,7,0,0.0,0.53,0.00,0.00,,0,0,Matches
556,Ronaldo Pompeu,br BRA,MF,Castellón,35,1990,9.2,1,16,4,25.0,1.73,0.43,0.06,0.25,0,0,Matches
557,Julien Ponceau,fr FRA,MF,Valladolid,24,2000,27.1,1,20,8,40.0,0.74,0.30,0.05,0.13,0,0,Matches
558,Francisco Portillo,es ESP,MF,Huesca,35,1990,31.1,1,28,10,35.7,0.90,0.32,0.04,0.10,0,0,Matches
559,Sergio Postigo,es ESP,DF,Mirandés,36,1988,6.9,0,4,1,25.0,0.58,0.15,0.00,0.00,0,0,Matches
560,Enol Prendes,es ESP,FW,Sporting Gijón,21,2004,0.1,0,1,0,0.0,6.92,0.00,0.00,,0,0,Matches
561,Gustavo Puerta,co COL,MF,Racing Sant,22,2003,29.6,3,32,10,31.3,1.08,0.34,0.09,0.30,0,0,Matches
562,Antonio Puertas,es ESP,"MF,FW",Albacete,33,1992,21.2,8,46,20,43.5,2.17,0.94,0.17,0.40,0,0,Matches
563,Puga,es ESP,DF,Málaga,24,2000,28.7,0,9,2,22.2,0.31,0.07,0.00,0.00,0,0,Matches
564,Arnau Puigmal,es ESP,MF,Almería,24,2001,15.9,3,26,10,38.5,1.63,0.63,0.12,0.30,0,0,Matches
565,Jorge Pulido,es ESP,DF,Huesca,34,1991,35.5,3,24,6,25.0,0.68,0.17,0.13,0.50,0,0,Matches
566,Ruben Pulido Peñas,es ESP,DF,Leganés,24,2000,0.6,0,1,0,0.0,1.76,0.00,0.00,,0,0,Matches
567,Giacomo Quagliata,it ITA,"DF,MF",Dep. La Coruña,25,2000,31.8,2,31,10,32.3,0.97,0.31,0.06,0.20,0,0,Matches
568,Dani Queipo,es ESP,MF,Sporting Gijón,23,2002,6.3,0,10,1,10.0,1.58,0.16,0.00,0.00,0,0,Matches
569,Nemanja Radoja,rs SRB,MF,Cultural Leonesa,32,1993,5.9,0,2,0,0.0,0.34,0.00,0.00,,0,0,Matches
570,Aleksandar Radovanović,rs SRB,DF,Zaragoza,31,1993,18.2,0,14,3,21.4,0.77,0.16,0.00,0.00,0,0,Matches
571,Dario Ramirez,es ESP,MF,Real Sociedad B,20,2005,0.7,0,1,0,0.0,1.41,0.00,0.00,,0,0,Matches
572,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,30,1995,0.2,1,1,1,100.0,4.50,4.50,1.00,1.00,0,0,Matches
573,Pablo Ramon,es ESP,DF,Racing Sant,24,2001,21.9,0,9,1,11.1,0.41,0.05,0.00,0.00,0,0,Matches
574,Nico Ratti,it ITA,GK,FC Andorra,31,1993,1.5,0,0,0,,0.00,0.00,,,0,0,Matches
575,Ángel Recio,,DF,Málaga,,,7.2,0,2,1,50.0,0.28,0.14,0.00,0.00,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
576,Iker Recio,es ESP,DF,Cádiz,24,2001,38.4,0,6,0,0.0,0.16,0.00,0.00,,0,0,Matches
577,Jeremía Recoba,it ITA,FW,Las Palmas,21,2003,2.0,0,6,0,0.0,3.02,0.00,0.00,,0,0,Matches
578,Redru,es ESP,"DF,MF",Ceuta,28,1997,9.4,0,5,2,40.0,0.53,0.21,0.00,0.00,0,0,Matches
579,Daniel Requena,es ESP,MF,Córdoba,21,2004,28.7,2,37,7,18.9,1.29,0.24,0.05,0.29,0,0,Matches
580,Nico Ribaudo,es ESP,MF,Almería,24,2001,10.9,3,47,18,38.3,4.30,1.65,0.06,0.17,0,0,Matches
581,Lucas Ribeiro,br BRA,"MF,FW",Cultural Leonesa,26,1998,16.0,5,39,17,43.6,2.44,1.06,0.13,0.29,0,1,Matches
582,Tomás Ribeiro,pt POR,DF,Cultural Leonesa,26,1999,9.0,0,3,1,33.3,0.33,0.11,0.00,0.00,0,0,Matches
583,Manuel Rico,es ESP,FW,Huesca,22,2003,1.5,0,4,0,0.0,2.61,0.00,0.00,,0,0,Matches
584,Nico Riestra,,FW,Sporting Gijón,,,0.3,0,0,0,,0.00,0.00,,,0,0,Matches
585,Lucas Robertone,ar ARG,MF,Almería,28,1997,0.3,0,0,0,,0.00,0.00,,,0,0,Matches
586,Sergio Rodelas,es ESP,"MF,FW",Granada,20,2004,7.4,0,16,4,25.0,2.15,0.54,0.00,0.00,0,0,Matches
