Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Unnamed: 20_level_0
432,Ignasi Miquel,es ESP,DF,Levante,31,1992,7.8,2,0,0,7,4,0,0,14,6,,,1,Matches
433,Ignasi Miquel,es ESP,DF,Granada,31,1992,6.0,5,1,1,7,3,0,1,6,0,,,0,Matches
434,Manu Molina,es ESP,MF,Málaga,32,1991,31.0,8,0,0,44,54,2,70,40,31,,,1,Matches
435,Nacho Monsalve,es ESP,DF,Eldense,30,1994,10.1,3,1,0,9,4,1,2,12,7,,,0,Matches
436,Nélson Monte,pt POR,DF,Málaga,29,1995,32.8,5,0,0,40,15,3,5,40,21,,,1,Matches
437,Javi Montero,es ESP,DF,Racing Sant,25,1999,24.0,5,1,0,18,22,1,2,33,10,,,0,Matches
438,César Montes,mx MEX,DF,Almería,27,1997,0.5,0,0,0,0,0,0,0,1,0,,,0,Matches
439,Cris Montes,es ESP,MF,Eldense,26,1997,3.0,0,0,0,2,1,0,7,0,4,,,0,Matches
440,Iván Morante,es ESP,MF,Burgos,23,2001,22.7,6,0,0,31,18,1,17,24,35,,,0,Matches
441,Jon Morcillo,es ESP,MF,Albacete,25,1998,28.5,3,0,0,12,32,7,243,20,14,,,0,Matches
442,Javier Moreno,es ESP,DF,Albacete,24,2000,2.0,0,0,0,3,2,0,0,1,4,,,0,Matches
443,Jorge Moreno,es ESP,DF,Cartagena,23,2001,21.0,5,0,0,21,3,1,28,31,29,,,0,Matches
444,Marcos Moreno,es ESP,FW,Albacete,20,2004,1.1,0,0,0,2,2,2,0,0,0,,,0,Matches
445,Marlos Moreno,co COL,MF,Tenerife,27,1996,7.2,1,0,0,14,23,6,13,9,22,,,0,Matches
446,Pol Moreno,es ESP,DF,Racing Sant,30,1994,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
447,Toni Moya,es ESP,MF,Zaragoza,26,1998,21.2,7,0,0,35,16,0,99,23,31,,,0,Matches
448,Sebas Moyano,es ESP,MF,Oviedo,27,1997,14.8,3,0,0,16,45,1,43,10,9,,,0,Matches
449,Moyita,es ESP,MF,Castellón,31,1992,19.5,5,0,0,13,32,1,43,5,19,,,0,Matches
450,Joaquín Muñoz,es ESP,"MF,FW",Huesca,25,1999,18.7,5,0,0,17,39,18,38,8,12,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
451,Alejandro Muñoz Langreo,es ESP,MF,Albacete,20,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
452,Luis Muñoz,es ESP,"MF,FW",Cartagena,27,1997,13.7,4,0,0,23,19,9,21,9,10,,,0,Matches
453,Diego Murillo,es ESP,DF,Málaga,23,2001,8.6,1,0,0,10,13,0,3,4,14,,,0,Matches
454,Damián Musto,ar ARG,MF,Cartagena,37,1987,21.0,13,1,0,38,25,0,3,27,28,,,0,Matches
455,Francisco Mwepu,zm ZAM,FW,Cádiz,24,2000,2.3,0,0,0,5,2,3,1,0,0,,,0,Matches
456,Oscar Naasei Oppong,gh GHA,DF,Granada,19,2005,3.5,0,0,0,3,2,0,0,4,1,,,0,Matches
457,Nacho,es ESP,"MF,DF",Racing Ferrol,31,1993,14.6,3,0,0,16,10,2,43,13,8,,,0,Matches
458,Nacho,es ESP,DF,Cartagena,35,1989,12.5,5,0,0,21,21,0,32,17,19,,,0,Matches
459,Tomeu Nadal,es ESP,GK,Tenerife,35,1989,5.0,2,0,0,1,1,0,0,0,0,,,0,Matches
460,Naldo,br BRA,DF,Racing Ferrol,35,1988,30.7,10,0,0,31,9,2,1,55,35,,,1,Matches
461,Marcos Navarro,es ESP,DF,Levante,20,2004,7.9,2,0,0,13,11,3,15,2,9,,,0,Matches
462,Raúl Navarro,es ESP,MF,Burgos,30,1994,3.4,2,0,0,6,0,0,1,0,4,,,0,Matches
463,Ximo Navarro,es ESP,DF,Dep. La Coruña,34,1990,27.2,4,1,0,19,32,2,55,55,35,,,0,Matches
464,Carlos Neva,es ESP,"DF,MF",Granada,28,1996,16.7,3,1,0,6,24,1,68,19,13,,,0,Matches
465,Albert Niculaesei,ro ROU,DF,Elche,16,2008,0.0,0,0,0,0,0,0,0,1,0,,,0,Matches
466,Carlos Nieto,es ESP,MF,Zaragoza,28,1996,0.9,1,0,0,1,0,0,3,2,1,,,0,Matches
467,Fernando Niño,es ESP,FW,Burgos,23,2000,26.1,8,0,0,45,45,15,3,8,23,,,0,Matches
468,Peru Nolaskoain,es ESP,MF,Eibar,25,1998,26.6,8,0,0,49,36,0,16,28,28,,,0,Matches
469,Georges Nsukula Mazeya,fr FRA,FW,Burgos,21,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
470,Álvaro Núñez,es ESP,"DF,MF",Elche,24,2000,33.2,4,0,0,25,44,2,83,31,26,,,0,Matches
471,Rafael Nuñez,do DOM,MF,Elche,22,2002,2.7,0,0,0,3,3,2,10,2,2,,,0,Matches
472,Rafael Nuñez,do DOM,"MF,FW",Cartagena,22,2002,6.8,0,0,0,4,5,4,29,5,4,,,0,Matches
473,Kenneth Obinna Mamah,ng NGA,"MF,FW",Castellón,26,1998,21.1,1,0,0,23,15,5,25,23,26,,,0,Matches
474,Nikolay Obolsky,ru RUS,FW,Córdoba,27,1997,11.9,2,0,0,26,22,3,3,0,2,,,0,Matches
475,Rafel Obrador,es ESP,DF,Dep. La Coruña,20,2004,24.1,5,0,0,14,21,1,51,21,37,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
476,Brian Ocampo,uy URU,"MF,FW",Cádiz,25,1999,20.1,8,1,1,44,35,8,105,10,16,,,0,Matches
477,Aarón Ochoa,ie IRL,"MF,FW",Málaga,17,2007,11.2,2,0,0,15,28,3,15,4,11,,,0,Matches
478,Sixtus Ogbuehi,ng NGA,FW,Eldense,21,2003,0.3,0,0,0,1,4,1,0,0,0,,,0,Matches
479,Dani Ojeda,es ESP,MF,Burgos,29,1994,17.0,5,0,0,17,7,7,43,13,13,,,0,Matches
480,Raúl Ojeda,es ESP,FW,Huesca,19,2005,0.2,0,0,0,0,2,1,0,0,0,,,0,Matches
481,Lander Olaetxea,es ESP,"MF,DF",Sporting Gijón,31,1993,34.1,8,0,0,55,29,2,7,55,43,,,0,Matches
482,Kiko Olivas,es ESP,DF,Cartagena,35,1988,26.4,3,0,0,18,30,2,0,48,22,,,0,Matches
483,Javier Ontiveros,es ESP,"MF,FW",Cádiz,26,1997,27.2,9,1,1,45,86,10,195,14,39,,,0,Matches
484,Pedro Ortiz,es ESP,MF,Córdoba,23,2000,11.0,3,0,0,11,13,1,27,4,9,,,0,Matches
485,Alfredo Ortuño,es ESP,FW,Cartagena,33,1991,12.3,2,0,0,17,10,19,5,2,5,,,0,Matches
486,Juanto Ortuño,es ESP,FW,Eldense,32,1992,16.8,2,1,0,44,23,14,5,2,9,,,0,Matches
487,Sergio Ortuño,es ESP,MF,Eldense,25,1999,36.3,6,1,0,35,19,0,58,33,39,,,0,Matches
488,Alex Oyon,es ESP,FW,Sporting Gijón,21,2003,0.3,0,0,0,1,1,0,0,0,0,,,0,Matches
489,Antonio Pacheco,es ESP,MF,Albacete,22,2002,18.8,2,1,0,13,29,0,2,19,29,,,0,Matches
490,Jorge Padilla,es ESP,FW,Tenerife,23,2001,1.6,0,0,0,3,4,0,1,0,3,,,0,Matches
491,Gabriel Palmero,my MAS,DF,Tenerife,22,2002,0.5,0,0,0,1,0,0,2,2,1,,,0,Matches
492,Diego Pampín,es ESP,DF,Levante,24,2000,33.4,4,0,0,24,35,2,85,41,17,,,0,Matches
493,Joaquín Panichelli,ar ARG,FW,Mirandés,21,2002,38.4,4,0,0,63,90,12,13,10,10,,,0,Matches
494,Victor Parada,es ESP,DF,Mirandés,22,2002,20.2,8,1,0,24,20,4,36,14,23,,,0,Matches
495,Raúl Parra,es ESP,DF,Eldense,24,1999,4.4,2,0,0,4,5,0,9,1,7,,,0,Matches
496,Germán Parreño,es ESP,GK,Dep. La Coruña,31,1993,5.0,0,0,0,0,0,0,0,0,0,,,0,Matches
497,Pascu,es ESP,"MF,FW",Eibar,21,2003,21.9,4,0,0,45,65,8,5,4,8,,,0,Matches
498,Hugo Pascual,es ESP,DF,Burgos,18,2005,1.0,0,0,0,0,1,0,0,3,0,,,0,Matches
499,Alex Pastor,es ESP,DF,Málaga,24,1999,25.7,6,1,0,30,27,1,4,38,32,,,1,Matches
500,Alfonso Pastor,es ESP,GK,Levante,23,2000,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
501,Gonzalo Pastor,es ESP,"MF,FW",Castellón,18,2006,7.2,0,0,0,8,8,0,14,2,7,,,0,Matches
502,Charlie Patino,eng ENG,MF,Dep. La Coruña,20,2003,3.3,1,0,0,4,8,0,2,3,5,,,1,Matches
503,Paulino,es ESP,"MF,FW",Oviedo,27,1997,7.0,3,0,0,14,22,3,23,3,8,,,0,Matches
504,Pejiño,es ESP,"MF,FW",Elche,28,1996,4.7,0,0,0,4,5,3,19,4,5,,,0,Matches
505,Héber Pena,es ESP,MF,Racing Ferrol,34,1990,12.5,0,0,0,21,27,4,122,5,8,,,0,Matches
506,Pepín,gq EQG,MF,Cartagena,27,1996,7.2,4,0,0,11,5,0,17,4,12,,,0,Matches
507,Luis Perea,es ESP,MF,Racing Ferrol,26,1997,8.6,0,0,0,15,19,1,6,10,13,,,0,Matches
508,Adrián Pereda,es ESP,GK,Huesca,21,2003,2.0,0,0,0,0,0,0,0,0,0,,,0,Matches
509,Adri Pérez,es ESP,DF,Tenerife,21,2003,0.6,0,0,0,3,1,0,0,0,0,,,0,Matches
510,Javi Pérez,es ESP,MF,Huesca,28,1995,14.7,4,0,0,14,18,0,10,9,15,,,0,Matches
511,Juan Pérez,es ESP,GK,Huesca,28,1996,8.2,0,1,0,1,0,0,0,0,0,,,0,Matches
512,Lucas Pérez,es ESP,"FW,MF",Dep. La Coruña,35,1988,18.1,5,0,0,14,22,13,143,4,7,,,0,Matches
513,Marko Perović,me MNE,MF,Almería,18,2006,0.6,1,0,0,5,0,0,3,1,0,,,0,Matches
514,Alex Petxa,es ESP,DF,Dep. La Coruña,27,1997,16.7,4,0,0,24,42,1,25,30,23,,,0,Matches
515,Matías Pezzolesi,ar ARG,DF,Tenerife,21,2002,0.2,0,0,0,0,0,0,0,3,0,,,0,Matches
516,Piña,es ESP,DF,Eldense,29,1994,30.7,6,0,0,38,22,3,5,40,24,,,0,Matches
517,Hugo Pinilla,es ESP,MF,Zaragoza,18,2006,0.2,0,0,0,0,1,0,0,0,0,,,0,Matches
518,Pipa,es ESP,DF,Burgos,26,1998,13.5,4,0,0,19,10,0,23,16,16,,,0,Matches
519,Óscar Plano,es ESP,"FW,MF",Elche,33,1991,14.9,1,1,0,16,47,3,5,5,11,,,0,Matches
520,Carlos Pomares Rayo,es ESP,DF,Oviedo,31,1992,18.4,3,0,0,28,14,3,69,21,29,,,0,Matches
521,Francisco Portillo,es ESP,MF,Oviedo,34,1990,11.4,2,0,0,16,12,2,11,2,9,,,0,Matches
522,Sergio Postigo,es ESP,DF,Mirandés,35,1988,7.5,2,0,0,5,3,0,0,9,5,,,1,Matches
523,Gaëtan Poussin,fr FRA,GK,Zaragoza,25,1999,32.4,2,0,0,0,5,0,0,1,0,,,0,Matches
524,Alejandro Pozo Pozo,es ESP,"DF,MF",Almería,25,1999,17.6,3,0,0,15,19,0,66,14,12,,,0,Matches
525,Marc Pubill,es ESP,DF,Almería,21,2003,31.3,6,0,0,40,60,1,101,19,26,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
526,Antonio Puertas,es ESP,"MF,FW",Eibar,32,1992,28.3,6,0,0,37,30,14,52,9,22,,,0,Matches
527,Puga,es ESP,DF,Málaga,23,2000,24.3,9,1,0,37,33,2,72,28,60,,,0,Matches
528,Arnau Puigmal,es ESP,MF,Almería,23,2001,16.9,3,0,0,16,10,7,103,17,11,,,0,Matches
529,Jorge Pulido,es ESP,DF,Huesca,33,1991,35.3,12,2,1,34,28,4,2,47,20,,,1,Matches
530,Ruben Pulido Peñas,es ESP,DF,Huesca,23,2000,16.6,6,0,0,34,11,0,1,25,15,,,0,Matches
531,Iker Punzano,es ESP,MF,Castellón,20,2004,0.3,0,0,0,0,0,0,0,0,0,,,0,Matches
532,Aleksa Puric,rs SRB,DF,Racing Ferrol,21,2003,33.5,14,2,2,44,8,0,3,41,25,,,0,Matches
533,Dani Queipo,es ESP,"FW,MF",Sporting Gijón,22,2002,13.2,4,0,0,34,25,3,25,5,21,,,0,Matches
534,Alberto Quiles,es ESP,"FW,MF",Albacete,29,1995,19.2,2,0,0,11,40,18,5,8,14,,,0,Matches
535,Nacho Quintana,es ESP,"FW,MF",Eldense,23,2001,25.5,5,0,0,47,44,6,34,6,17,,,0,Matches
536,Rubén Quintanilla,es ESP,MF,Burgos,22,2002,3.7,0,0,0,6,5,0,0,6,9,,,0,Matches
537,Rubén Quintanilla,es ESP,MF,Almería,22,2002,1.1,1,0,0,1,1,0,0,2,4,,,0,Matches
538,Aleksandar Radovanović,rs SRB,DF,Almería,30,1993,12.7,2,1,0,12,7,0,0,19,10,,,0,Matches
539,Yanis Rahmani,fr FRA,"MF,FW",Málaga,29,1995,7.4,0,0,0,7,16,7,11,7,11,,,0,Matches
540,Hugo Rama,es ESP,MF,Dep. La Coruña,27,1996,2.5,0,0,0,5,4,0,13,1,3,,,0,Matches
541,Largie Ramazani,be BEL,MF,Almería,23,2001,1.0,0,0,0,2,1,0,2,0,2,,,0,Matches
542,Chris Ramos,es ESP,FW,Cádiz,27,1997,24.7,1,0,0,36,46,13,7,6,4,,,0,Matches
543,Elba Rashani,xk KVX,MF,Elche,31,1993,3.6,2,1,0,8,5,1,14,1,5,,,0,Matches
544,Abde Rebbach,dz ALG,"MF,FW",Granada,25,1998,14.2,3,0,0,29,30,6,20,7,13,,,0,Matches
545,Iker Recio,es ESP,DF,Cádiz,23,2001,3.0,1,0,0,4,1,0,2,1,3,,,0,Matches
546,Alberto Reina,es ESP,MF,Mirandés,26,1997,37.1,3,0,0,48,32,2,146,27,47,,,0,Matches
547,Reinier,br BRA,"FW,MF",Granada,22,2002,14.2,3,0,0,8,10,1,10,6,20,,,0,Matches
548,Oriol Rey,es ESP,MF,Levante,26,1998,35.9,10,0,0,46,24,0,11,31,26,,,0,Matches
549,Jhafets Reyes,ec ECU,GK,Cartagena,17,2006,2.0,0,0,0,0,1,0,0,0,0,,,0,Matches
550,Nico Ribaudo,es ESP,MF,Almería,23,2001,25.3,4,1,0,22,51,4,92,9,18,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
551,Hugo Rincón,es ESP,"DF,MF",Mirandés,21,2003,36.5,8,0,0,61,76,3,74,26,52,,,0,Matches
552,Rober,es ESP,DF,Sporting Gijón,29,1995,29.7,7,1,0,39,15,4,4,53,31,,,1,Matches
553,Lucas Robertone,ar ARG,MF,Almería,27,1997,13.5,4,0,0,24,33,2,46,16,8,,,0,Matches
554,Joel Roca,es ESP,"FW,MF",Mirandés,19,2005,19.3,4,0,0,15,49,5,56,9,15,,,0,Matches
555,Sergio Rodelas,es ESP,MF,Granada,19,2004,5.8,2,0,0,11,7,0,55,4,6,,,0,Matches
556,Álvaro Rodríguez,es ESP,DF,Albacete,30,1994,14.7,2,0,0,21,10,1,50,5,15,,,0,Matches
557,Ángel Rodríguez,es ESP,FW,Tenerife,37,1987,10.8,1,0,0,15,15,14,3,3,6,,,0,Matches
558,David Rodríguez,es ESP,DF,Tenerife,24,2000,26.1,11,0,0,53,26,4,36,46,37,,,0,Matches
559,Pablo Rodríguez,es ESP,MF,Racing Sant,22,2001,20.1,6,0,0,37,76,13,16,5,21,,,0,Matches
560,Rafa Rodríguez,es ESP,MF,Málaga,21,2003,0.7,0,0,0,0,0,0,2,1,1,,,0,Matches
561,Riki Rodríguez,es ESP,MF,Albacete,26,1997,31.7,5,0,0,28,36,1,10,24,31,,,0,Matches
562,Genaro Rodríguez Serrano,es ESP,"MF,DF",Córdoba,26,1998,8.3,6,0,0,17,12,3,12,6,7,,,0,Matches
563,Thomas Rodríguez,cl CHI,MF,Burgos,28,1996,0.2,0,0,0,0,0,0,0,1,0,,,0,Matches
564,Luis Roldán,es ESP,MF,Elche,21,2003,0.2,0,0,0,0,0,0,0,0,1,,,0,Matches
565,Pocho Román,it ITA,MF,Cartagena,20,2004,6.3,3,0,0,6,12,3,16,2,11,,,0,Matches
566,San Román,es ESP,GK,Elche,27,1997,3.0,0,0,0,1,0,0,0,0,0,,,0,Matches
567,Iván Romero,es ESP,FW,Levante,23,2001,20.7,1,0,0,30,53,9,10,6,8,,,0,Matches
568,Unai Ropero,es ESP,FW,Eldense,22,2001,3.0,3,0,0,14,2,0,2,1,4,,,0,Matches
569,Guillermo Rosas,es ESP,DF,Sporting Gijón,24,2000,33.9,9,0,0,38,30,6,72,33,70,,,0,Matches
570,Rubén,es ESP,DF,Granada,23,2001,22.0,2,1,1,19,21,1,77,31,25,,,0,Matches
571,Waldo Rubio,es ESP,MF,Tenerife,28,1995,25.5,3,1,0,26,8,6,181,8,19,,,0,Matches
572,Javi Rueda,es ESP,DF,Albacete,22,2002,24.1,7,0,0,23,35,1,40,36,30,,,0,Matches
573,Isma Ruiz,es ESP,MF,Córdoba,23,2001,32.8,6,0,0,32,53,0,7,37,76,,,0,Matches
574,Jesús Ruiz,es ESP,GK,Racing Ferrol,27,1997,35.0,2,0,0,1,6,0,0,0,0,,,0,Matches
575,Salva Ruiz,es ESP,DF,Castellón,29,1995,11.5,3,0,0,17,8,1,18,12,11,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
576,Sergio Ruiz,es ESP,MF,Granada,29,1994,27.3,5,0,0,41,58,0,62,16,43,,,0,Matches
577,Francisco Sabina,es ESP,FW,Tenerife,20,2003,0.3,0,0,0,0,0,1,0,0,0,,,0,Matches
578,Pablo Saenz,es ESP,"MF,FW",Granada,23,2001,8.1,2,0,0,9,8,0,24,7,11,,,0,Matches
579,Pablo Saenz,es ESP,MF,Albacete,23,2001,10.3,1,0,0,11,13,1,22,2,7,,,0,Matches
580,Íñigo Sainz-Maza,es ESP,MF,Racing Sant,26,1998,2.8,0,0,0,7,3,0,0,4,12,,,0,Matches
581,Álex Sala,es ESP,MF,Córdoba,23,2001,29.1,11,0,0,43,39,0,148,23,21,,,0,Matches
582,Jorge Salinas,es ESP,DF,Racing Sant,17,2007,1.0,0,0,0,0,1,0,0,1,0,,,0,Matches
583,José Salinas,es ESP,"DF,MF",Elche,23,2000,37.2,10,0,0,56,47,2,102,26,28,,,0,Matches
584,Cristian Salvador,es ESP,MF,Elche,29,1994,3.8,2,0,0,15,5,0,2,7,9,,,0,Matches
585,Salvi,es ESP,GK,Tenerife,24,2000,15.0,3,1,0,1,1,0,0,0,0,,,0,Matches
586,Fede San Emeterio,es ESP,MF,Cádiz,27,1997,13.1,7,1,1,37,18,0,2,13,15,,,0,Matches
587,Carmelo Sánchez,es ESP,MF,Cartagena,22,2002,1.5,0,0,0,0,3,0,0,2,1,,,0,Matches
588,Dani Sánchez,es ESP,DF,Málaga,24,2000,21.9,6,0,0,23,24,2,87,23,25,,,0,Matches
589,Diego Sánchez,es ESP,DF,Sporting Gijón,21,2003,26.6,3,0,0,23,7,0,19,24,36,,,0,Matches
590,Kevin Sánchez,es ESP,FW,Dep. La Coruña,19,2005,1.5,0,0,0,1,1,0,3,1,0,,,0,Matches
591,Borja Sánchez Laborde,es ESP,MF,Burgos,28,1996,11.5,5,1,1,23,13,0,52,15,17,,,0,Matches
592,Lorenzo Sanchez,es ESP,FW,Almería,21,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
593,Jaime Sánchez Muñoz,es ESP,DF,Dep. La Coruña,29,1995,6.1,2,0,0,8,6,0,0,6,4,,,1,Matches
594,Pepe Sánchez,es ESP,DF,Albacete,24,2000,11.7,2,0,0,4,5,0,0,12,18,,,2,Matches
595,Raúl Sánchez,es ESP,"MF,FW",Castellón,47,1976,30.7,6,0,0,53,43,20,95,14,36,,,0,Matches
596,Ricard Sánchez,es ESP,"DF,MF",Granada,24,2000,23.0,7,1,0,29,29,2,73,12,27,,,0,Matches
597,Álex Sancris,es ESP,MF,Burgos,27,1997,32.4,10,0,0,39,31,14,183,27,30,,,0,Matches
598,Luca Sangalli,es ESP,MF,Málaga,29,1995,2.7,0,0,0,2,5,2,0,3,3,,,0,Matches
599,Marco Sangalli,es ESP,"DF,MF",Racing Sant,32,1992,17.2,8,0,0,28,20,2,20,24,26,,,0,Matches
600,Pau Sans,es ESP,"MF,FW",Zaragoza,19,2004,13.4,4,0,0,32,23,3,22,7,17,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
601,Yago Santiago,es ESP,"MF,FW",Elche,21,2003,15.2,2,0,0,6,14,4,42,4,10,,,0,Matches
602,Aitor Sanz,es ESP,MF,Tenerife,39,1984,14.3,7,0,0,27,15,1,2,20,22,,,0,Matches
603,Alvaro Sanz,es ESP,MF,Racing Ferrol,23,2001,29.8,4,0,0,24,42,0,54,30,34,,,0,Matches
604,Josep Señé,es ESP,MF,Racing Ferrol,32,1991,35.0,7,0,0,29,54,0,116,18,39,,,0,Matches
605,Yanis Senhadji,es ESP,FW,Tenerife,19,2005,2.2,0,0,0,4,1,2,0,0,1,,,0,Matches
606,Jaime Seoane,es ESP,MF,Oviedo,27,1997,16.4,5,0,0,25,20,0,36,7,18,,,0,Matches
607,Francho Serrano,es ESP,"MF,DF",Zaragoza,22,2001,28.9,3,0,0,9,24,3,60,20,31,,,0,Matches
608,Nicolás Serrano,es ESP,"MF,FW",Sporting Gijón,21,2003,12.3,2,0,0,18,18,3,41,16,9,,,0,Matches
609,Mats Seuntjens,nl NED,"MF,FW",Castellón,32,1992,8.7,1,0,0,8,5,2,46,1,7,,,0,Matches
610,Kwasi Sibo,gh GHA,MF,Oviedo,26,1998,25.2,10,0,0,46,13,0,3,36,27,,,0,Matches
611,Óscar Sielva,es ESP,MF,Huesca,32,1991,31.7,13,2,0,39,29,0,77,39,25,,,0,Matches
612,Grego Sierra,es ESP,DF,Burgos,31,1993,18.0,4,1,0,18,13,3,2,18,19,,,0,Matches
613,Matheus Pereira da Silva,br BRA,MF,Eibar,26,1998,24.4,9,0,0,40,46,1,109,25,21,,,0,Matches
614,Xavi Sintes,es ESP,DF,Córdoba,22,2001,27.8,4,0,0,23,19,0,1,43,23,,,0,Matches
615,Nikola Šipčić,me MNE,DF,Cartagena,29,1995,18.0,2,0,0,15,2,2,2,22,10,,,0,Matches
616,Soberón,es ESP,FW,Zaragoza,27,1997,16.5,5,0,0,22,11,2,13,1,7,,,0,Matches
617,Rubén Sobrino,es ESP,"MF,FW",Cádiz,32,1992,23.4,8,0,0,52,42,3,14,14,34,,,0,Matches
618,Patrick Soko,cm CMR,"FW,MF",Huesca,26,1997,29.8,3,0,0,26,30,12,31,6,8,,,0,Matches
619,Jude Soonsup-Bell,th THA,FW,Córdoba,20,2004,0.9,0,0,0,4,0,2,0,0,3,,,0,Matches
620,Mario Soriano,es ESP,"MF,FW",Dep. La Coruña,22,2002,37.4,4,0,0,21,37,1,26,22,27,,,0,Matches
621,Borislav Stankov,bg BUL,FW,Eibar,22,2002,0.4,0,0,0,1,0,0,0,0,0,,,0,Matches
622,Stoichkov,es ESP,"FW,MF",Granada,30,1993,8.9,0,0,0,7,12,5,10,1,6,,,0,Matches
623,Luis Suárez,co COL,FW,Almería,26,1997,40.4,9,0,0,52,63,13,19,9,14,,,0,Matches
624,Israel Suero,es ESP,"MF,FW",Castellón,30,1994,25.7,3,0,0,21,35,10,113,15,24,,,0,Matches
625,Tachi,es ESP,"DF,MF",Mirandés,26,1997,17.5,8,1,1,33,35,6,1,28,25,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
626,Dani Tasende,es ESP,"DF,MF",Zaragoza,24,2000,26.2,9,1,1,22,39,1,118,42,16,,,0,Matches
627,Cédric Teguia,es ESP,"MF,FW",Cartagena,22,2001,15.1,1,0,0,10,17,1,47,13,15,,,0,Matches
628,Lucas Terrer,es ESP,MF,Zaragoza,19,2005,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
629,David Timor,es ESP,"MF,DF",Eldense,34,1989,20.5,11,1,1,23,16,1,29,20,11,,,0,Matches
630,Pablo Tomeo,es ESP,DF,Mirandés,24,2000,34.0,5,0,0,32,20,3,9,39,50,,,0,Matches
631,Nemanja Tošić,rs SRB,DF,Dep. La Coruña,27,1997,4.1,1,0,0,4,3,0,3,8,5,,,0,Matches
632,Nabil Touaizi,ma MAR,"DF,FW",Albacete,23,2001,6.6,3,0,0,9,3,1,24,9,7,,,0,Matches
633,Ntji Tounkara,ml MLI,MF,Córdoba,19,2005,0.2,0,0,0,0,0,0,0,1,1,,,0,Matches
634,Mamadou Traoré,ml MLI,GK,Castellón,22,2002,1.4,0,0,0,1,1,0,4,0,1,,,0,Matches
635,Manu Trigueros,es ESP,MF,Granada,32,1991,16.3,4,0,0,19,15,1,71,7,28,,,0,Matches
636,Heorhii Tsitaishvili,ge GEO,"MF,FW",Granada,23,2000,28.5,6,0,0,22,47,3,170,20,18,,,0,Matches
637,Iker Unzueta,es ESP,FW,Huesca,25,1998,9.3,2,0,0,12,18,0,1,0,3,,,0,Matches
638,Myrto Uzuni,al ALB,FW,Granada,29,1995,15.7,3,0,0,11,12,11,5,1,3,,,0,Matches
639,Gerard Valentín,es ESP,"MF,DF",Huesca,31,1993,26.7,9,0,0,41,47,6,92,18,32,,,0,Matches
640,Germán Valera,es ESP,MF,Elche,22,2002,12.4,4,1,1,21,22,5,43,10,11,,,0,Matches
641,Hugo Vallejo,es ESP,"MF,FW",Huesca,24,2000,13.7,3,1,1,8,24,0,8,9,18,,,0,Matches
642,Manu Vallejo,es ESP,"FW,MF",Racing Ferrol,27,1997,1.3,0,0,0,1,6,2,2,2,1,,,0,Matches
643,Jaime Vallejo Mellado,es ESP,DF,Zaragoza,22,2002,0.1,0,0,0,0,0,0,0,1,0,,,0,Matches
644,Gastón Valles,uy URU,FW,Cartagena,23,2001,19.9,1,0,0,47,36,12,5,4,16,,,0,Matches
645,Adrián Vázquez,es ESP,DF,Córdoba,20,2004,1.0,0,0,0,2,0,0,0,3,2,,,0,Matches
646,Borja Vázquez,es ESP,FW,Cádiz,19,2005,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
647,Jaime Vázquez,es ESP,DF,Oviedo,18,2006,4.5,2,0,0,7,2,0,0,4,2,,,0,Matches
