Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,SaveP%,Temporada
485,Damián Rodríguez,es ESP,MF,Celta Vigo,20,2003,2.9,0,1,0,0.0,0.35,0.00,0.00,,0,0,Matches,5,3,258,2,2,0,1,0,0.00,0.70,0.70,0.00,0.70,0,4,1,0,9,1,3,,,0,,,,,,,,,,,,,,,23/24
486,Dani Rodríguez,es ESP,MF,Mallorca,35,1988,29.1,2,27,4,14.8,0.93,0.14,0.07,0.50,0,0,Matches,36,31,2615,4,6,2,9,0,0.07,0.14,0.21,0.07,0.21,0,61,43,7,166,14,26,,,0,,,,,,,,,,,,,,,23/24
487,Guido Rodríguez,ar ARG,MF,Real Betis,29,1994,20.5,2,18,7,38.9,0.88,0.34,0.11,0.29,0,0,Matches,24,22,1846,0,2,2,6,0,0.10,0.00,0.10,0.10,0.10,0,23,35,4,6,29,30,,,0,,,,,,,,,,,,,,,23/24
488,Kirian Rodríguez,es ESP,MF,Las Palmas,27,1996,35.7,6,43,14,32.6,1.21,0.39,0.14,0.43,0,0,Matches,37,36,3211,2,8,6,8,0,0.17,0.06,0.22,0.17,0.22,0,23,37,1,25,26,33,,,0,,,,,,,,,,,,,,,23/24
489,Miguel Rodríguez,es ESP,MF,Celta Vigo,20,2003,3.3,0,6,0,0.0,1.80,0.00,0.00,,0,0,Matches,15,2,300,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,16,11,0,11,4,3,,,0,,,,,,,,,,,,,,,23/24
490,Rodrygo,br BRA,FW,Real Madrid,22,2001,26.4,10,87,36,41.4,3.29,1.36,0.11,0.28,0,1,Matches,34,28,2380,5,15,10,2,0,0.38,0.19,0.57,0.38,0.57,0,10,46,13,31,8,15,,,0,,,,,,,,,,,,,,,23/24
491,Carlos Romero,es ESP,DF,Villarreal,21,2001,2.9,0,2,1,50.0,0.69,0.34,0.00,0.00,0,0,Matches,7,2,262,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,6,0,11,1,5,,,0,,,,,,,,,,,,,,,23/24
492,Isaac Romero,es ESP,FW,Sevilla,23,2000,11.5,4,42,17,40.5,3.64,1.47,0.10,0.24,0,0,Matches,14,14,1039,4,8,4,2,0,0.35,0.35,0.69,0.35,0.69,0,28,17,6,11,0,3,,,0,,,,,,,,,,,,,,,23/24
493,Luka Romero,ar ARG,MF,Almería,18,2004,4.9,3,8,3,37.5,1.64,0.62,0.38,1.00,0,0,Matches,13,5,438,0,3,3,2,0,0.62,0.00,0.62,0.62,0.62,0,8,11,0,2,1,1,,,0,,,,,,,,,,,,,,,23/24
494,Oriol Romeu,es ESP,MF,Barcelona,31,1991,10.4,0,10,2,20.0,0.96,0.19,0.00,0.00,0,0,Matches,28,11,936,1,1,0,4,0,0.00,0.10,0.10,0.00,0.10,0,15,11,0,7,11,22,,,0,,,,,,,,,,,,,,,23/24
495,Unai Ropero,es ESP,FW,Alavés,21,2001,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,5,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
496,Vitor Roque,br BRA,FW,Barcelona,18,2005,3.6,2,13,6,46.2,3.57,1.65,0.15,0.33,0,0,Matches,14,2,328,0,2,2,4,1,0.55,0.00,0.55,0.55,0.55,1,13,11,2,2,0,2,,,0,,,,,,,,,,,,,,,23/24
497,Antonio Rüdiger,de GER,DF,Real Madrid,30,1993,30.1,1,19,2,10.5,0.63,0.07,0.05,0.50,0,0,Matches,33,30,2709,0,1,1,7,0,0.03,0.00,0.03,0.03,0.03,0,26,5,1,4,12,17,,,0,,,,,,,,,,,,,,,23/24
498,Javi Rueda,es ESP,"DF,MF",Celta Vigo,21,2002,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,20,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
499,Aitor Ruibal,es ESP,"DF,MF",Real Betis,27,1996,11.3,2,13,2,15.4,1.15,0.18,0.15,1.00,0,0,Matches,18,11,1017,1,3,2,5,0,0.18,0.09,0.27,0.18,0.27,0,16,13,1,28,14,27,,,0,,,,,,,,,,,,,,,23/24
500,Sergio Ruiz,es ESP,MF,Granada,28,1994,27.7,0,13,1,7.7,0.47,0.04,0.00,0.00,0,0,Matches,35,30,2494,4,4,0,9,0,0.00,0.14,0.14,0.00,0.14,0,44,66,0,17,27,47,,,0,,,,,,,,,,,,,,,23/24
501,Youssouf Sabaly,sn SEN,DF,Real Betis,30,1993,11.6,0,4,0,0.0,0.34,0.00,0.00,,0,0,Matches,12,12,1046,1,1,0,2,0,0.00,0.09,0.09,0.00,0.09,0,9,6,0,27,11,8,,,0,,,,,,,,,,,,,,,23/24
502,Umar Sadiq,ng NGA,FW,Real Sociedad,26,1997,12.0,3,33,10,30.3,2.76,0.84,0.09,0.30,0,0,Matches,26,12,1077,1,4,3,4,0,0.25,0.08,0.33,0.25,0.33,0,45,19,27,12,0,10,,,0,,,,,,,,,,,,,,,23/24
503,Pablo Saenz,es ESP,MF,Granada,22,2001,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,19,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,1,0,3,,,0,,,,,,,,,,,,,,,23/24
504,Kike Salas,es ESP,DF,Sevilla,21,2002,17.8,3,16,5,31.3,0.90,0.28,0.19,0.60,0,0,Matches,23,19,1605,0,3,3,10,0,0.17,0.00,0.17,0.17,0.17,0,32,10,1,8,28,24,,,0,,,,,,,,,,,,,,,23/24
505,Salvi,es ESP,MF,Rayo Vallecano,32,1991,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,28,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,1,0,,,0,,,,,,,,,,,,,,,23/24
506,Diadie Samassékou,ml MLI,MF,Cádiz,27,1996,1.0,0,1,1,100.0,0.98,0.98,0.00,0.00,0,0,Matches,4,0,92,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,0,3,3,,,0,,,,,,,,,,,,,,,23/24
507,Fede San Emeterio,es ESP,MF,Cádiz,26,1997,1.7,1,1,1,100.0,0.59,0.59,1.00,1.00,0,0,Matches,4,3,152,0,1,1,1,1,0.59,0.00,0.59,0.59,0.59,0,8,3,0,1,2,2,,,0,,,,,,,,,,,,,,,23/24
508,Oihan Sancet,es ESP,MF,Athletic Club,23,2000,21.9,4,42,12,28.6,1.91,0.55,0.10,0.33,0,1,Matches,30,25,1975,5,9,4,5,2,0.18,0.23,0.41,0.18,0.41,1,30,35,3,29,10,11,,,0,,,,,,,,,,,,,,,23/24
509,Antonio Sánchez,es ESP,MF,Mallorca,26,1997,16.1,3,23,9,39.1,1.43,0.56,0.13,0.33,0,0,Matches,29,21,1452,1,4,3,3,0,0.19,0.06,0.25,0.19,0.25,0,26,13,1,34,12,12,,,0,,,,,,,,,,,,,,,23/24
510,Juanlu Sánchez,es ESP,"DF,MF",Sevilla,19,2003,13.1,0,11,2,18.2,0.84,0.15,0.00,0.00,0,0,Matches,26,11,1181,2,2,0,2,0,0.00,0.15,0.15,0.00,0.15,0,11,23,1,61,10,36,,,0,,,,,,,,,,,,,,,23/24
511,Manu Sánchez,es ESP,"DF,MF",Celta Vigo,22,2000,19.7,0,9,2,22.2,0.46,0.10,0.00,0.00,0,0,Matches,26,20,1775,5,5,0,3,0,0.00,0.25,0.25,0.00,0.25,0,21,5,0,57,19,32,,,0,,,,,,,,,,,,,,,23/24
512,Ricard Sánchez,es ESP,DF,Granada,23,2000,25.5,3,14,5,35.7,0.55,0.20,0.21,0.60,0,0,Matches,33,25,2295,0,3,3,8,0,0.12,0.00,0.12,0.12,0.12,0,27,21,5,83,13,18,,,0,,,,,,,,,,,,,,,23/24
513,Yellu Santiago,es ESP,MF,Getafe,19,2004,7.3,1,5,2,40.0,0.69,0.27,0.20,0.50,0,0,Matches,14,8,656,0,1,1,4,0,0.14,0.00,0.14,0.14,0.14,0,17,12,0,4,1,8,,,0,,,,,,,,,,,,,,,23/24
514,Paco Sanz,es ESP,DF,Almería,18,2004,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,24,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
515,Stefan Savić,me MNE,DF,Atlético Madrid,32,1991,18.1,0,5,1,20.0,0.28,0.06,0.00,0.00,0,0,Matches,23,19,1630,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,1,16,6,1,4,25,18,,,0,,,,,,,,,,,,,,,23/24
516,Sávio,br BRA,"MF,FW",Girona,19,2004,33.1,9,45,20,44.4,1.36,0.60,0.20,0.45,0,0,Matches,37,35,2976,10,19,9,5,0,0.27,0.30,0.57,0.27,0.57,0,30,66,16,122,20,26,,,0,,,,,,,,,,,,,,,23/24
517,Aleksandar Sedlar,rs SRB,DF,Alavés,31,1991,10.5,1,4,1,25.0,0.38,0.10,0.25,1.00,0,0,Matches,11,11,946,0,1,1,2,0,0.10,0.00,0.10,0.10,0.10,0,14,4,1,0,15,8,,,0,,,,,,,,,,,,,,,23/24
518,André Silva,pt POR,FW,Real Sociedad,27,1995,8.1,3,16,6,37.5,1.98,0.74,0.13,0.33,1,1,Matches,19,9,729,0,3,2,1,0,0.37,0.00,0.37,0.25,0.25,0,14,8,5,0,1,2,,,0,,,,,,,,,,,,,,,23/24
519,Rui Silva,pt POR,GK,Real Betis,29,1994,27.5,0,0,0,,0.00,0.00,,,0,0,Matches,28,28,2475,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,2,7,0,0,1,0,,,1,36,1.31,122,86,70.5,10,9,9,7,25.0,7,1,0,12.5,23/24
520,Giuliano Simeone,ar ARG,MF,Alavés,20,2002,7.0,1,15,3,20.0,2.14,0.43,0.07,0.33,0,1,Matches,14,6,630,2,3,1,1,0,0.14,0.29,0.43,0.14,0.43,0,11,6,2,14,5,5,,,0,,,,,,,,,,,,,,,23/24
521,Unai Simón,es ESP,GK,Athletic Club,26,1997,35.4,0,0,0,,0.00,0.00,,,0,0,Matches,36,36,3182,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,8,0,0,1,1,,,1,33,0.93,121,91,72.7,18,11,7,15,41.7,1,3,1,75.0,23/24
522,Daley Sinkgraven,nl NED,DF,Las Palmas,28,1995,4.2,0,0,0,,0.00,0.00,,,0,0,Matches,10,6,374,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,4,5,0,5,6,5,,,0,,,,,,,,,,,,,,,23/24
523,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,27,1995,10.0,0,5,3,60.0,0.50,0.30,0.00,0.00,0,0,Matches,14,9,897,1,1,0,1,0,0.00,0.10,0.10,0.00,0.10,0,13,13,0,4,12,18,,,0,,,,,,,,,,,,,,,23/24
524,Antonio Sivera,es ESP,GK,Alavés,26,1996,34.0,0,0,0,,0.00,0.00,,,0,0,Matches,34,34,3060,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,0,0,0,,,0,38,1.12,125,87,69.6,11,8,15,9,26.5,8,0,0,0.0,23/24
525,Rubén Sobrino,es ESP,"MF,FW",Cádiz,31,1992,18.3,0,21,3,14.3,1.15,0.16,0.00,0.00,0,0,Matches,32,18,1646,1,1,0,8,1,0.00,0.05,0.05,0.00,0.05,0,46,31,6,22,17,29,,,0,,,,,,,,,,,,,,,23/24
526,Alex Sola,es ESP,"DF,FW",Real Sociedad,24,1999,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,30,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,2,0,0,1,0,,,0,,,,,,,,,,,,,,,23/24
527,Alex Sola,es ESP,MF,Alavés,24,1999,14.0,0,28,7,25.0,2.00,0.50,0.00,0.00,0,0,Matches,29,14,1262,3,3,0,2,0,0.00,0.21,0.21,0.00,0.21,0,11,28,10,82,10,15,,,0,,,,,,,,,,,,,,,23/24
528,Jhon Solis,co COL,MF,Girona,18,2004,4.3,0,9,3,33.3,2.11,0.70,0.00,0.00,0,0,Matches,18,2,384,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,10,5,0,0,8,9,,,0,,,,,,,,,,,,,,,23/24
529,David Soria,es ESP,GK,Getafe,30,1993,37.9,0,0,0,,0.00,0.00,,,0,0,Matches,38,38,3413,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,1,2,0,0,1,0,,,0,52,1.37,174,122,70.1,10,13,15,10,26.3,5,1,1,16.7,23/24
530,Alberto Soro,es ESP,"FW,MF",Granada,24,1999,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,8,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
531,Hugo Sotelo,es ESP,MF,Celta Vigo,19,2003,8.0,0,8,1,12.5,1.00,0.12,0.00,0.00,0,0,Matches,17,8,721,1,1,0,1,0,0.00,0.12,0.12,0.00,0.12,0,16,3,0,29,2,17,,,0,,,,,,,,,,,,,,,23/24
532,Boubakary Soumaré,fr FRA,MF,Sevilla,24,1999,25.4,0,1,0,0.0,0.04,0.00,0.00,,0,0,Matches,28,26,2286,1,1,0,10,0,0.00,0.04,0.04,0.00,0.04,0,33,29,0,3,25,31,,,0,,,,,,,,,,,,,,,23/24
533,Djibril Sow,ch SUI,MF,Sevilla,26,1997,16.2,1,18,5,27.8,1.11,0.31,0.06,0.20,0,0,Matches,24,18,1460,1,2,1,6,0,0.06,0.06,0.12,0.06,0.12,0,27,19,2,6,18,21,,,0,,,,,,,,,,,,,,,23/24
534,Çağlar Söyüncü,tr TUR,DF,Atlético Madrid,27,1996,1.3,0,0,0,,0.00,0.00,,,0,0,Matches,6,1,114,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,3,1,1,0,1,1,,,0,,,,,,,,,,,,,,,23/24
535,Carl Starfelt,se SWE,DF,Celta Vigo,28,1995,24.6,1,12,5,41.7,0.49,0.20,0.08,0.20,0,0,Matches,27,26,2216,0,1,1,4,0,0.04,0.00,0.04,0.04,0.04,0,15,10,0,1,37,29,,,0,,,,,,,,,,,,,,,23/24
536,Jørgen Strand Larsen,no NOR,FW,Celta Vigo,23,2000,31.8,13,82,35,42.7,2.58,1.10,0.16,0.37,0,0,Matches,37,36,2863,3,16,13,5,0,0.41,0.09,0.50,0.41,0.50,0,64,48,21,19,5,11,,,0,,,,,,,,,,,,,,,23/24
537,Cristhian Stuani,uy URU,FW,Girona,36,1986,8.9,9,34,17,50.0,3.81,1.90,0.26,0.53,0,0,Matches,31,5,804,3,12,9,6,0,1.01,0.34,1.34,1.01,1.34,0,28,7,4,1,5,11,,,0,,,,,,,,,,,,,,,23/24
538,Álex Suárez,es ESP,DF,Las Palmas,30,1993,28.5,2,7,5,71.4,0.25,0.18,0.29,0.40,0,0,Matches,32,30,2562,0,2,2,7,0,0.07,0.00,0.07,0.07,0.07,0,26,28,3,15,18,38,,,1,,,,,,,,,,,,,,,23/24
539,Damián Suárez,uy URU,DF,Getafe,35,1988,14.4,0,4,1,25.0,0.28,0.07,0.00,0.00,0,0,Matches,16,15,1299,2,2,0,7,1,0.00,0.14,0.14,0.00,0.14,0,24,12,0,49,10,20,,,0,,,,,,,,,,,,,,,23/24
540,Denis Suárez,es ESP,MF,Villarreal,29,1994,1.5,0,1,0,0.0,0.68,0.00,0.00,,0,0,Matches,4,1,133,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,4,2,1,4,1,0,,,0,,,,,,,,,,,,,,,23/24
541,Luis Suárez,co COL,"FW,MF",Almería,25,1997,10.2,6,40,14,35.0,3.93,1.37,0.13,0.36,1,1,Matches,15,10,917,0,6,5,3,0,0.59,0.00,0.59,0.49,0.49,0,18,17,5,7,0,5,,,0,,,,,,,,,,,,,,,23/24
542,Suso,es ESP,MF,Sevilla,29,1993,16.9,1,26,6,23.1,1.54,0.36,0.04,0.17,0,0,Matches,29,15,1517,4,5,1,5,1,0.06,0.24,0.30,0.06,0.30,0,22,36,3,133,5,17,,,0,,,,,,,,,,,,,,,23/24
543,Max Svensson,es ESP,FW,Osasuna,21,2001,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,3,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
544,Williot Swedberg,se SWE,FW,Celta Vigo,19,2004,4.9,5,12,6,50.0,2.46,1.23,0.42,0.83,0,0,Matches,15,4,439,0,5,5,1,0,1.03,0.00,1.03,1.03,1.03,0,6,11,2,5,1,5,,,0,,,,,,,,,,,,,,,23/24
545,Mamadou Sylla,sn SEN,FW,Alavés,29,1994,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,18,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,2,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
546,Alexander Sørloth,no NOR,FW,Villarreal,27,1995,27.7,23,78,36,46.2,2.82,1.30,0.29,0.64,0,0,Matches,34,30,2489,6,29,23,3,0,0.83,0.22,1.05,0.83,1.05,0,34,19,23,7,0,4,,,0,,,,,,,,,,,,,,,23/24
547,Yassin Tallal,es ESP,MF,Getafe,18,2005,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,3,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
548,Renato Tapia,pe PER,"MF,DF",Celta Vigo,28,1995,14.9,0,19,1,5.3,1.28,0.07,0.00,0.00,0,0,Matches,21,15,1337,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,1,25,27,1,9,20,27,,,0,,,,,,,,,,,,,,,23/24
549,César Tárrega,es ESP,DF,Valencia,21,2002,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,8,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
550,Marciano Tchami,gw GNB,FW,Almería,19,2004,0.5,0,1,0,0.0,2.09,0.00,0.00,,0,0,Matches,6,0,43,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,,,0,,,,,,,,,,,,,,,23/24
551,Aurélien Tchouaméni,fr FRA,"MF,DF",Real Madrid,23,2000,22.1,3,27,7,25.9,1.22,0.32,0.11,0.43,0,0,Matches,27,22,1987,1,4,3,7,0,0.14,0.05,0.18,0.14,0.18,0,20,22,0,22,29,25,,,0,,,,,,,,,,,,,,,23/24
552,Nahuel Tenaglia,ar ARG,DF,Alavés,27,1996,12.7,1,8,1,12.5,0.63,0.08,0.13,1.00,0,0,Matches,25,11,1141,0,1,1,5,0,0.08,0.00,0.08,0.08,0.08,0,13,14,2,17,13,15,,,0,,,,,,,,,,,,,,,23/24
553,Marc-André ter Stegen,de GER,GK,Barcelona,31,1992,28.0,0,0,0,,0.00,0.00,,,0,0,Matches,28,28,2520,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,27,0.96,102,75,73.5,20,5,3,12,42.9,2,0,0,0.0,23/24
554,Ramón Terrats,es ESP,MF,Villarreal,22,2000,8.7,0,8,1,12.5,0.92,0.11,0.00,0.00,0,0,Matches,19,6,785,2,2,0,4,0,0.00,0.23,0.23,0.00,0.23,0,15,17,1,27,2,13,,,0,,,,,,,,,,,,,,,23/24
555,Kieran Tierney,sct SCO,DF,Real Sociedad,26,1997,13.8,0,2,0,0.0,0.15,0.00,0.00,,0,0,Matches,20,14,1238,2,2,0,1,0,0.00,0.15,0.15,0.00,0.15,0,6,8,0,27,10,24,,,0,,,,,,,,,,,,,,,23/24
556,Raúl de Tomás,es ESP,FW,Rayo Vallecano,28,1994,14.1,1,39,12,30.8,2.76,0.85,0.00,0.00,1,1,Matches,25,15,1272,2,3,0,5,0,0.07,0.14,0.21,0.00,0.14,0,24,26,12,8,1,5,,,0,,,,,,,,,,,,,,,23/24
557,Pablo Torre,es ESP,MF,Girona,20,2003,7.8,0,13,1,7.7,1.67,0.13,0.00,0.00,0,0,Matches,26,4,701,2,2,0,1,0,0.00,0.26,0.26,0.00,0.26,0,8,21,0,7,4,2,,,0,,,,,,,,,,,,,,,23/24
558,Raúl Torrente,es ESP,DF,Granada,21,2001,13.9,0,3,0,0.0,0.22,0.00,0.00,,0,0,Matches,17,14,1250,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,18,8,1,2,12,15,,,1,,,,,,,,,,,,,,,23/24
559,Ferrán Torres,es ESP,FW,Barcelona,23,2000,13.5,7,38,15,39.5,2.82,1.11,0.18,0.47,0,0,Matches,29,12,1211,2,9,7,2,0,0.52,0.15,0.67,0.52,0.67,0,8,16,16,21,5,8,,,0,,,,,,,,,,,,,,,23/24
560,Óliver Torres,es ESP,MF,Sevilla,28,1994,18.0,0,9,3,33.3,0.50,0.17,0.00,0.00,0,0,Matches,27,18,1616,1,1,0,3,0,0.00,0.06,0.06,0.00,0.06,0,26,23,6,43,7,22,,,0,,,,,,,,,,,,,,,23/24
561,Lucas Torró,es ESP,MF,Osasuna,29,1994,19.9,1,30,7,23.3,1.51,0.35,0.03,0.14,0,0,Matches,28,21,1788,0,1,1,5,0,0.05,0.00,0.05,0.05,0.05,0,43,17,0,3,35,15,,,0,,,,,,,,,,,,,,,23/24
562,Bertrand Traoré,bf BFA,MF,Villarreal,27,1995,6.3,1,20,7,35.0,3.17,1.11,0.05,0.14,0,0,Matches,11,6,568,0,1,1,4,0,0.16,0.00,0.16,0.16,0.16,0,7,21,2,9,1,5,,,0,,,,,,,,,,,,,,,23/24
563,Hamari Traoré,ml MLI,DF,Real Sociedad,31,1992,25.5,0,18,2,11.1,0.71,0.08,0.00,0.00,0,0,Matches,31,27,2292,2,2,0,7,0,0.00,0.08,0.08,0.00,0.08,0,32,19,1,46,24,19,,,0,,,,,,,,,,,,,,,23/24
564,Óscar Trejo,ar ARG,"FW,MF",Rayo Vallecano,35,1988,15.3,0,18,3,16.7,1.17,0.20,0.00,0.00,0,0,Matches,31,19,1380,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0,40,40,3,21,5,15,,,0,,,,,,,,,,,,,,,23/24
565,Manu Trigueros,es ESP,MF,Villarreal,31,1991,3.4,0,6,3,50.0,1.75,0.87,0.00,0.00,0,0,Matches,14,2,309,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,5,3,1,5,3,5,,,0,,,,,,,,,,,,,,,23/24
566,Viktor Tsyhankov,ua UKR,MF,Girona,25,1997,22.8,8,44,16,36.4,1.93,0.70,0.18,0.50,0,0,Matches,30,26,2052,7,15,8,0,0,0.35,0.31,0.66,0.35,0.66,0,14,41,3,61,10,20,,,0,,,,,,,,,,,,,,,23/24
567,Beñat Turrientes,es ESP,MF,Real Sociedad,21,2002,18.7,0,23,10,43.5,1.23,0.53,0.00,0.00,0,0,Matches,29,19,1687,1,1,0,4,0,0.00,0.05,0.05,0.00,0.05,0,36,36,0,19,6,18,,,0,,,,,,,,,,,,,,,23/24
568,Enes Ünal,tr TUR,FW,Getafe,26,1997,1.6,0,1,0,0.0,0.64,0.00,0.00,,0,0,Matches,3,1,140,1,1,0,0,0,0.00,0.64,0.64,0.00,0.64,0,5,5,4,1,0,0,,,0,,,,,,,,,,,,,,,23/24
569,Myrto Uzuni,al ALB,"FW,MF",Granada,28,1995,27.2,11,64,29,45.3,2.35,1.07,0.11,0.24,4,5,Matches,34,28,2448,1,12,7,3,0,0.40,0.04,0.44,0.26,0.29,0,26,19,18,11,3,13,,,0,,,,,,,,,,,,,,,23/24
570,Óscar Valentín,es ESP,MF,Rayo Vallecano,28,1994,29.9,1,15,7,46.7,0.50,0.23,0.07,0.14,0,0,Matches,34,32,2692,0,1,1,7,1,0.03,0.00,0.03,0.03,0.03,1,77,43,0,6,35,64,,,0,,,,,,,,,,,,,,,23/24
571,Martin Valjent,sk SVK,DF,Mallorca,27,1995,26.1,0,9,0,0.0,0.34,0.00,0.00,,0,0,Matches,28,28,2349,1,1,0,5,0,0.00,0.04,0.04,0.00,0.04,0,29,10,2,17,29,19,,,0,,,,,,,,,,,,,,,23/24
572,Jesús Vallejo,es ESP,DF,Granada,26,1997,1.2,0,0,0,,0.00,0.00,,,0,0,Matches,3,1,108,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,1,0,0,0,1,,,0,,,,,,,,,,,,,,,23/24
573,Álvaro Vallés,es ESP,GK,Las Palmas,26,1997,36.3,0,0,0,,0.00,0.00,,,0,0,Matches,37,37,3263,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0,1,6,0,1,0,3,,,0,44,1.21,147,109,70.1,10,10,17,8,21.6,4,3,1,42.9,23/24
574,Federico Valverde,uy URU,MF,Real Madrid,25,1998,32.3,2,56,19,33.9,1.74,0.59,0.04,0.11,0,0,Matches,37,33,2904,7,9,2,2,0,0.06,0.22,0.28,0.06,0.28,0,19,15,0,32,43,35,,,0,,,,,,,,,,,,,,,23/24
575,Siebe Van Der Heyden,be BEL,DF,Mallorca,25,1998,3.2,0,2,0,0.0,0.63,0.00,0.00,,0,0,Matches,6,4,286,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0,8,1,1,0,7,4,,,0,,,,,,,,,,,,,,,23/24
576,José Luis García Vayá,es ESP,MF,Valencia,24,1998,36.7,7,35,12,34.3,0.95,0.33,0.00,0.00,7,8,Matches,37,37,3302,1,8,0,4,0,0.19,0.03,0.22,0.00,0.03,0,51,40,1,145,45,55,,,0,,,,,,,,,,,,,,,23/24
577,Borja Vázquez,es ESP,FW,Cádiz,18,2005,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,4,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,,,0,,,,,,,,,,,,,,,23/24
578,Jesus Vazquez,es ESP,DF,Valencia,20,2003,8.0,1,7,2,28.6,0.88,0.25,0.14,0.50,0,0,Matches,20,6,716,0,1,1,1,0,0.13,0.00,0.13,0.13,0.13,0,8,7,1,18,3,10,,,0,,,,,,,,,,,,,,,23/24
579,Kevin Vázquez,es ESP,DF,Celta Vigo,30,1993,7.8,0,2,1,50.0,0.26,0.13,0.00,0.00,0,0,Matches,12,10,700,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,11,10,0,8,5,13,,,0,,,,,,,,,,,,,,,23/24
580,Lucas Vázquez,es ESP,DF,Real Madrid,32,1991,15.8,3,12,7,58.3,0.76,0.44,0.25,0.43,0,0,Matches,29,14,1419,6,9,3,0,0,0.19,0.38,0.57,0.19,0.57,0,23,24,5,45,12,22,,,0,,,,,,,,,,,,,,,23/24
581,Gabriel Veiga,es ESP,MF,Celta Vigo,21,2002,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,18,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,,,0,,,,,,,,,,,,,,,23/24
