Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,SaveP%,Temporada
292,Geoffrey Kondogbia,cf CTA,"MF,DF",Atlético Madrid,28,1993,20.9,1,15,1,6.7,0.72,0.05,0.07,1.00,0,0,Matches,28,21,1882,2,3,1,13,2,0.05,0.10,0.14,0.05,0.14,2,41,37,0,1,46,46,,,0,,,,,,,,,,,,,,,21/22
293,Jules Koundé,fr FRA,DF,Sevilla,22,1998,30.4,2,13,3,23.1,0.43,0.10,0.15,0.67,0,0,Matches,32,31,2736,1,3,2,2,2,0.07,0.03,0.10,0.07,0.10,0,15,28,2,18,21,17,,,0,,,,,,,,,,,,,,,21/22
294,Toni Kroos,de GER,MF,Real Madrid,31,1990,23.4,1,46,12,26.1,1.97,0.51,0.02,0.08,0,0,Matches,28,25,2103,3,4,1,4,0,0.04,0.13,0.17,0.04,0.17,0,20,39,0,87,12,26,,,0,,,,,,,,,,,,,,,21/22
295,Takefusa Kubo,jp JPN,"MF,FW",Mallorca,20,2001,17.8,1,48,8,16.7,2.69,0.45,0.02,0.13,0,0,Matches,28,17,1605,0,1,1,4,0,0.06,0.00,0.06,0.06,0.06,0,16,47,5,53,9,19,,,0,,,,,,,,,,,,,,,21/22
296,Víctor Laguardia,es ESP,DF,Alavés,31,1989,33.8,3,14,5,35.7,0.41,0.15,0.21,0.60,0,0,Matches,34,34,3042,2,5,3,9,0,0.09,0.06,0.15,0.09,0.15,0,22,6,4,3,28,16,,,0,,,,,,,,,,,,,,,21/22
297,Diego Lainez,mx MEX,MF,Real Betis,21,2000,1.6,0,1,1,100.0,0.64,0.64,0.00,0.00,0,0,Matches,7,1,140,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,4,1,0,2,0,1,,,0,,,,,,,,,,,,,,,21/22
298,Érik Lamela,ar ARG,"FW,MF",Sevilla,29,1992,11.3,5,21,12,57.1,1.86,1.06,0.24,0.42,0,0,Matches,20,10,1015,2,7,5,5,0,0.44,0.18,0.62,0.44,0.62,0,21,13,5,16,5,20,,,0,,,,,,,,,,,,,,,21/22
299,Juanmi Latasa,es ESP,FW,Real Madrid,20,2001,0.1,0,1,0,0.0,10.00,0.00,0.00,,0,0,Matches,1,0,9,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,21/22
300,Toni Lato,es ESP,DF,Valencia,23,1997,6.6,0,0,0,,0.00,0.00,,,0,0,Matches,11,7,590,1,1,0,5,0,0.00,0.15,0.15,0.00,0.15,0,14,6,1,19,7,13,,,0,,,,,,,,,,,,,,,21/22
301,Robin Le Normand,es ESP,DF,Real Sociedad,24,1996,37.0,1,18,5,27.8,0.49,0.14,0.06,0.20,0,0,Matches,37,37,3330,1,2,1,6,0,0.03,0.03,0.05,0.03,0.05,0,37,22,2,1,45,31,,,0,,,,,,,,,,,,,,,21/22
302,Jeremías Ledesma,ar ARG,GK,Cádiz,28,1993,38.0,0,1,1,100.0,0.03,0.03,0.00,0.00,0,0,Matches,38,38,3420,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,2,5,0,0,1,2,,,0,51,1.34,157,118,67.5,8,15,15,13,34.2,11,2,0,15.4,21/22
303,Wu Lei,cn CHN,"MF,FW",Espanyol,29,1991,5.3,1,7,5,71.4,1.33,0.95,0.14,0.20,0,0,Matches,23,4,474,0,1,1,0,0,0.19,0.00,0.19,0.19,0.19,0,5,5,5,4,4,2,,,0,,,,,,,,,,,,,,,21/22
304,Florian Lejeune,fr FRA,DF,Alavés,30,1991,30.0,0,22,2,9.1,0.73,0.07,0.00,0.00,0,0,Matches,30,30,2699,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,1,34,5,2,3,28,24,,,0,,,,,,,,,,,,,,,21/22
305,Iñigo Lekue,es ESP,DF,Athletic Club,28,1993,21.4,0,7,1,14.3,0.33,0.05,0.00,0.00,0,0,Matches,25,22,1925,2,2,0,3,0,0.00,0.09,0.09,0.00,0.09,0,19,9,0,66,23,24,,,0,,,,,,,,,,,,,,,21/22
306,Thomas Lemar,fr FRA,MF,Atlético Madrid,25,1995,16.0,4,29,8,27.6,1.81,0.50,0.14,0.50,0,0,Matches,24,17,1440,5,9,4,2,0,0.25,0.31,0.56,0.25,0.56,0,11,21,2,90,8,14,,,0,,,,,,,,,,,,,,,21/22
307,Ruben Lendinez,es ESP,DF,Valencia,18,2003,1.5,0,1,0,0.0,0.66,0.00,0.00,,0,0,Matches,4,1,137,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,0,2,3,,,0,,,,,,,,,,,,,,,21/22
308,Clément Lenglet,fr FRA,DF,Barcelona,26,1995,9.2,0,2,1,50.0,0.22,0.11,0.00,0.00,0,0,Matches,21,7,826,1,1,0,4,0,0.00,0.11,0.11,0.00,0.11,0,19,4,0,1,15,12,,,0,,,,,,,,,,,,,,,21/22
309,Javier Llabrés,es ESP,MF,Mallorca,18,2002,1.5,0,5,2,40.0,3.41,1.36,0.00,0.00,0,0,Matches,5,1,132,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,1,4,0,2,,,0,,,,,,,,,,,,,,,21/22
310,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,26,1995,27.2,0,16,2,12.5,0.59,0.07,0.00,0.00,0,0,Matches,29,29,2447,2,2,0,5,0,0.00,0.07,0.07,0.00,0.07,0,29,16,7,71,28,24,,,0,,,,,,,,,,,,,,,21/22
311,Giovani Lo Celso,ar ARG,"FW,MF",Villarreal,25,1996,11.0,1,18,6,33.3,1.63,0.54,0.06,0.17,0,0,Matches,16,11,994,1,2,1,3,0,0.09,0.09,0.18,0.09,0.18,0,17,42,3,14,3,12,,,0,,,,,,,,,,,,,,,21/22
312,Julen Lobete,es ESP,FW,Real Sociedad,20,2000,3.2,2,9,2,22.2,2.85,0.63,0.22,1.00,0,0,Matches,13,2,284,0,2,2,0,0,0.63,0.00,0.63,0.63,0.63,0,9,11,5,0,1,3,,,0,,,,,,,,,,,,,,,21/22
313,Renan Lodi,br BRA,"DF,MF",Atlético Madrid,23,1998,13.1,2,10,4,40.0,0.76,0.30,0.20,0.50,0,0,Matches,29,13,1181,2,4,2,4,0,0.15,0.15,0.30,0.15,0.30,0,21,21,3,48,13,19,,,0,,,,,,,,,,,,,,,21/22
314,David López,es ESP,"MF,DF",Espanyol,31,1989,8.3,0,5,4,80.0,0.61,0.48,0.00,0.00,0,0,Matches,18,8,743,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,9,6,0,0,9,15,,,0,,,,,,,,,,,,,,,21/22
315,Diego López,es ESP,GK,Espanyol,39,1981,35.3,0,0,0,,0.00,0.00,,,0,0,Matches,36,36,3177,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,0,6,0,0,1,0,,,0,49,1.39,160,111,69.4,10,12,14,10,27.8,3,0,1,0.0,21/22
316,Javi López,es ESP,DF,Alavés,19,2002,5.1,0,0,0,,0.00,0.00,,,0,0,Matches,9,4,462,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,6,12,0,14,4,4,,,0,,,,,,,,,,,,,,,21/22
317,Unai López,es ESP,MF,Rayo Vallecano,25,1995,12.9,0,19,7,36.8,1.47,0.54,0.00,0.00,0,0,Matches,27,13,1160,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0,26,17,4,63,9,10,,,0,,,,,,,,,,,,,,,21/22
318,Mamadou Loum,sn SEN,MF,Alavés,24,1996,25.7,2,33,8,24.2,1.28,0.31,0.06,0.25,0,0,Matches,32,26,2312,0,2,2,10,0,0.08,0.00,0.08,0.08,0.08,0,50,22,1,4,36,20,,,0,,,,,,,,,,,,,,,21/22
319,Anthony Lozano,hn HON,"FW,MF",Cádiz,28,1993,18.6,7,49,20,40.8,2.64,1.08,0.14,0.35,0,0,Matches,31,21,1672,2,9,7,8,0,0.38,0.11,0.48,0.38,0.48,0,43,38,9,26,2,4,,,0,,,,,,,,,,,,,,,21/22
320,Florentino Luís,pt POR,MF,Getafe,21,1999,11.0,0,3,1,33.3,0.27,0.09,0.00,0.00,0,0,Matches,22,9,992,1,1,0,2,0,0.00,0.09,0.09,0.00,0.09,0,18,2,0,1,25,25,,,0,,,,,,,,,,,,,,,21/22
321,José Luis Gayà,es ESP,DF,Valencia,26,1995,20.8,2,18,9,50.0,0.87,0.43,0.11,0.22,0,0,Matches,24,22,1871,4,6,2,8,2,0.10,0.19,0.29,0.10,0.29,1,34,21,4,95,16,21,,,0,,,,,,,,,,,,,,,21/22
322,José Luis Morales,es ESP,"FW,MF",Levante,34,1987,30.2,13,81,36,44.4,2.68,1.19,0.12,0.28,3,5,Matches,35,31,2719,7,20,10,7,0,0.43,0.23,0.66,0.33,0.56,0,29,40,15,120,6,17,,,0,,,,,,,,,,,,,,,21/22
323,Luismi,es ESP,MF,Sevilla,20,2001,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,13,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,21/22
324,Andriy Lunin,ua UKR,GK,Real Madrid,22,1999,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,2,2,180,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,2,1.00,8,6,75.0,0,1,1,0,0.0,1,1,0,50.0,21/22
325,Darwin Machís,ve VEN,"MF,FW",Granada,28,1993,15.3,4,37,17,45.9,2.42,1.11,0.11,0.24,0,0,Matches,25,16,1376,2,6,4,2,0,0.26,0.13,0.39,0.26,0.39,0,20,30,6,66,15,13,,,0,,,,,,,,,,,,,,,21/22
326,Pablo Maffeo,es ESP,DF,Mallorca,24,1997,32.7,1,29,7,24.1,0.89,0.21,0.03,0.14,0,0,Matches,35,35,2945,4,5,1,10,0,0.03,0.12,0.15,0.03,0.15,0,32,59,3,110,47,49,,,0,,,,,,,,,,,,,,,21/22
327,Nemanja Maksimović,rs SRB,MF,Getafe,26,1995,32.6,1,31,5,16.1,0.95,0.15,0.03,0.20,0,0,Matches,35,34,2936,2,3,1,5,0,0.03,0.06,0.09,0.03,0.09,0,13,13,0,13,69,34,,,0,,,,,,,,,,,,,,,21/22
328,Hugo Mallo,es ESP,DF,Celta Vigo,30,1991,20.3,1,17,2,11.8,0.84,0.10,0.06,0.50,0,0,Matches,21,21,1826,1,2,1,5,2,0.05,0.05,0.10,0.05,0.10,1,39,4,6,73,24,25,,,0,,,,,,,,,,,,,,,21/22
329,Mickael Malsa,mq MTQ,MF,Levante,25,1995,12.7,1,13,2,15.4,1.02,0.16,0.08,0.50,0,0,Matches,26,11,1143,2,3,1,7,0,0.08,0.16,0.24,0.08,0.24,0,19,15,0,0,19,18,,,0,,,,,,,,,,,,,,,21/22
330,Giorgi Mamardashvili,ge GEO,GK,Valencia,20,2000,18.0,0,0,0,,0.00,0.00,,,0,0,Matches,18,18,1620,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,0,0,0,,,0,20,1.11,75,55,73.3,5,7,6,8,44.4,2,0,0,0.0,21/22
331,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,27,1994,14.4,0,2,0,0.0,0.14,0.00,0.00,,0,0,Matches,17,15,1298,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0,26,20,0,16,24,25,,,0,,,,,,,,,,,,,,,21/22
332,Aïssa Mandi,dz ALG,DF,Villarreal,29,1991,15.3,1,10,3,30.0,0.65,0.20,0.10,0.33,0,0,Matches,17,14,1375,0,1,1,3,0,0.07,0.00,0.07,0.07,0.07,0,14,5,1,0,15,5,,,1,,,,,,,,,,,,,,,21/22
333,Nikola Maraš,rs SRB,DF,Rayo Vallecano,25,1995,11.6,0,1,0,0.0,0.09,0.00,0.00,,0,0,Matches,16,11,1044,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,11,4,0,0,13,9,,,0,,,,,,,,,,,,,,,21/22
334,Marcelo,br BRA,DF,Real Madrid,33,1988,5.8,0,8,3,37.5,1.37,0.51,0.00,0.00,0,0,Matches,12,5,525,2,2,0,0,0,0.00,0.34,0.34,0.00,0.34,0,3,8,0,28,1,4,,,0,,,,,,,,,,,,,,,21/22
335,Iván Marcone,ar ARG,MF,Elche,31,1990,9.0,0,2,0,0.0,0.22,0.00,0.00,,0,0,Matches,20,10,809,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0,11,4,0,1,11,13,,,0,,,,,,,,,,,,,,,21/22
336,Óscar de Marcos,es ESP,DF,Athletic Club,32,1989,18.7,1,3,3,100.0,0.16,0.16,0.33,0.33,0,0,Matches,22,19,1679,2,3,1,5,0,0.05,0.11,0.16,0.05,0.16,0,25,8,3,49,19,36,,,0,,,,,,,,,,,,,,,21/22
337,José Mari,es ESP,MF,Cádiz,33,1987,4.3,0,4,2,50.0,0.93,0.47,0.00,0.00,0,0,Matches,11,4,386,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,1,8,7,0,1,7,7,,,0,,,,,,,,,,,,,,,21/22
338,José María Giménez,uy URU,DF,Atlético Madrid,26,1995,22.7,1,20,7,35.0,0.88,0.31,0.05,0.14,0,0,Matches,24,24,2042,1,2,1,7,0,0.04,0.04,0.09,0.04,0.09,0,11,21,2,1,24,12,,,0,,,,,,,,,,,,,,,21/22
339,Mariano,do DOM,FW,Real Madrid,27,1993,3.8,1,14,3,21.4,3.68,0.79,0.07,0.33,0,0,Matches,9,3,342,1,2,1,2,0,0.26,0.26,0.53,0.26,0.53,0,2,0,4,1,1,0,,,0,,,,,,,,,,,,,,,21/22
340,Mika Mármol,es ESP,DF,Barcelona,20,2001,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,21/22
341,Roger Martí,es ESP,FW,Levante,30,1991,23.5,7,49,20,40.8,2.09,0.85,0.12,0.30,1,3,Matches,29,25,2115,3,10,6,8,0,0.30,0.13,0.43,0.26,0.38,0,60,28,12,9,2,15,,,0,,,,,,,,,,,,,,,21/22
342,Anthony Martial,fr FRA,"FW,MF",Sevilla,25,1995,5.4,0,7,3,42.9,1.29,0.55,0.00,0.00,0,0,Matches,9,7,490,1,1,0,1,0,0.00,0.18,0.18,0.00,0.18,0,5,11,0,6,0,1,,,0,,,,,,,,,,,,,,,21/22
343,Martín,es ESP,MF,Cádiz,22,1999,1.3,0,2,0,0.0,1.57,0.00,0.00,,0,0,Matches,6,1,115,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,4,1,0,3,1,2,,,0,,,,,,,,,,,,,,,21/22
344,Ander Martin,es ESP,MF,Real Sociedad,20,2000,1.0,0,3,2,66.7,3.07,2.05,0.00,0.00,0,0,Matches,5,1,88,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,4,0,0,5,3,0,,,0,,,,,,,,,,,,,,,21/22
345,Andrés Martín,es ESP,FW,Rayo Vallecano,22,1999,2.1,0,5,1,20.0,2.42,0.48,0.00,0.00,0,0,Matches,7,1,186,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,2,3,2,0,0,,,0,,,,,,,,,,,,,,,21/22
346,Carlos Martín,es ESP,"FW,MF",Atlético Madrid,19,2002,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,6,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,21/22
347,Iván Martín,es ESP,MF,Alavés,22,1999,1.8,0,1,0,0.0,0.54,0.00,0.00,,0,0,Matches,6,2,166,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,1,0,3,1,1,,,0,,,,,,,,,,,,,,,21/22
348,Iñigo Martínez,es ESP,DF,Athletic Club,30,1991,26.0,3,27,9,33.3,1.04,0.35,0.11,0.33,0,0,Matches,27,26,2341,0,3,3,9,2,0.12,0.00,0.12,0.12,0.12,1,33,27,2,11,40,16,,,0,,,,,,,,,,,,,,,21/22
349,Javi Martínez,es ESP,MF,Osasuna,21,1999,9.8,1,10,2,20.0,1.02,0.20,0.10,0.50,0,0,Matches,26,9,879,1,2,1,1,0,0.10,0.10,0.20,0.10,0.20,0,15,9,0,31,10,15,,,0,,,,,,,,,,,,,,,21/22
350,Pablo Martínez,es ESP,MF,Levante,23,1998,7.3,0,11,1,9.1,1.51,0.14,0.00,0.00,0,0,Matches,13,7,656,1,1,0,2,0,0.00,0.14,0.14,0.00,0.14,0,12,9,1,14,16,9,,,0,,,,,,,,,,,,,,,21/22
351,Omar Mascarell,gq EQG,MF,Elche,28,1993,27.7,0,12,1,8.3,0.43,0.04,0.00,0.00,0,0,Matches,32,30,2493,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0,37,22,0,5,51,26,,,0,,,,,,,,,,,,,,,21/22
352,Jaime Mata,es ESP,FW,Getafe,32,1988,7.5,1,10,3,30.0,1.34,0.40,0.10,0.33,0,0,Matches,22,4,672,0,1,1,7,0,0.13,0.00,0.13,0.13,0.13,0,25,17,9,9,0,5,,,0,,,,,,,,,,,,,,,21/22
353,Marcos Mauro,ar ARG,DF,Cádiz,30,1991,1.5,0,0,0,,0.00,0.00,,,0,0,Matches,3,1,136,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,1,0,,,0,,,,,,,,,,,,,,,21/22
354,Luís Maximiano,pt POR,GK,Granada,22,1999,34.8,0,0,0,,0.00,0.00,,,0,0,Matches,35,35,3136,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,3,0,0,1,1,,,1,55,1.58,173,123,68.2,8,12,15,7,20.0,5,2,0,28.6,21/22
355,Borja Mayoral,es ESP,FW,Getafe,24,1997,11.6,6,17,7,41.2,1.47,0.60,0.29,0.71,1,1,Matches,18,11,1044,1,7,5,3,0,0.52,0.09,0.60,0.43,0.52,0,13,20,4,8,4,5,,,0,,,,,,,,,,,,,,,21/22
356,Jordi Mboula,es ESP,"MF,FW",Mallorca,22,1999,4.8,0,5,0,0.0,1.04,0.00,0.00,,0,0,Matches,11,5,434,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,6,9,5,12,3,3,,,0,,,,,,,,,,,,,,,21/22
357,Óscar Melendo,es ESP,MF,Espanyol,23,1997,11.0,0,8,0,0.0,0.73,0.00,0.00,,0,0,Matches,21,14,990,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,9,37,0,3,1,4,,,0,,,,,,,,,,,,,,,21/22
358,Gonzalo Melero,es ESP,MF,Levante,27,1994,18.8,7,22,11,50.0,1.17,0.59,0.23,0.45,2,2,Matches,29,20,1692,2,9,5,5,0,0.37,0.11,0.48,0.27,0.37,0,20,27,2,3,7,16,,,0,,,,,,,,,,,,,,,21/22
359,Memphis,nl NED,FW,Barcelona,27,1994,20.6,12,61,34,55.7,2.97,1.65,0.13,0.24,4,5,Matches,28,20,1851,2,14,8,3,0,0.58,0.10,0.68,0.39,0.49,0,24,44,13,125,2,5,,,0,,,,,,,,,,,,,,,21/22
360,Tomás Mendes,es ESP,MF,Alavés,16,2004,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,9,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,21/22
361,Brais Méndez,es ESP,MF,Celta Vigo,24,1997,33.6,4,56,17,30.4,1.67,0.51,0.07,0.24,0,0,Matches,37,36,3021,5,9,4,8,0,0.12,0.15,0.27,0.12,0.27,0,74,54,9,41,37,35,,,0,,,,,,,,,,,,,,,21/22
362,Édgar Méndez,es ESP,"MF,FW",Alavés,31,1990,17.9,1,25,8,32.0,1.39,0.45,0.04,0.13,0,0,Matches,32,17,1614,1,2,1,6,0,0.06,0.06,0.11,0.06,0.11,0,50,31,15,61,6,16,,,0,,,,,,,,,,,,,,,21/22
363,Ferland Mendy,fr FRA,DF,Real Madrid,26,1995,19.3,2,12,5,41.7,0.62,0.26,0.17,0.40,0,0,Matches,22,20,1734,1,3,2,4,0,0.10,0.05,0.16,0.10,0.16,0,15,24,3,28,16,15,,,0,,,,,,,,,,,,,,,21/22
364,Fran Mérida,es ESP,MF,Espanyol,31,1990,3.0,0,4,0,0.0,1.35,0.00,0.00,,0,0,Matches,10,3,266,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0,6,6,0,8,6,3,,,0,,,,,,,,,,,,,,,21/22
365,Mikel Merino,es ESP,MF,Real Sociedad,25,1996,32.1,3,45,15,33.3,1.40,0.47,0.07,0.20,0,0,Matches,34,33,2890,2,5,3,8,0,0.09,0.06,0.16,0.09,0.16,0,60,67,4,23,23,37,,,0,,,,,,,,,,,,,,,21/22
366,Martín Merquelanz,es ESP,MF,Rayo Vallecano,26,1995,1.9,0,2,0,0.0,1.04,0.00,0.00,,0,0,Matches,4,3,173,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,2,0,12,0,1,,,0,,,,,,,,,,,,,,,21/22
367,Matt Miazga,us USA,DF,Alavés,26,1995,9.3,0,7,3,42.9,0.76,0.32,0.00,0.00,0,0,Matches,11,9,833,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,6,2,0,0,11,7,,,0,,,,,,,,,,,,,,,21/22
368,Miguel,es ESP,"FW,MF",Alavés,21,1999,9.2,1,22,4,18.2,2.39,0.43,0.05,0.25,0,0,Matches,22,10,829,1,2,1,2,0,0.11,0.11,0.22,0.11,0.22,0,19,20,5,6,1,3,,,0,,,,,,,,,,,,,,,21/22
369,Éder Militão,br BRA,DF,Real Madrid,23,1998,33.7,1,33,8,24.2,0.98,0.24,0.03,0.13,0,0,Matches,34,34,3031,2,3,1,5,0,0.03,0.06,0.09,0.03,0.09,0,37,39,1,11,53,32,,,0,,,,,,,,,,,,,,,21/22
370,Luis Milla,es ESP,MF,Granada,26,1994,30.8,3,22,6,27.3,0.71,0.19,0.00,0.00,3,3,Matches,34,33,2773,3,6,0,4,0,0.10,0.10,0.19,0.00,0.10,0,26,64,1,133,27,29,,,0,,,,,,,,,,,,,,,21/22
371,Pere Milla,es ESP,"FW,MF",Elche,28,1992,18.3,8,29,14,48.3,1.59,0.77,0.28,0.57,0,0,Matches,32,17,1644,3,11,8,4,0,0.44,0.16,0.60,0.44,0.60,0,17,50,9,13,5,15,,,0,,,,,,,,,,,,,,,21/22
372,Santi Mina,es ESP,FW,Celta Vigo,25,1995,26.3,7,59,23,39.0,2.24,0.87,0.12,0.30,0,1,Matches,33,30,2367,3,10,7,4,0,0.27,0.11,0.38,0.27,0.38,0,53,39,10,12,6,17,,,0,,,,,,,,,,,,,,,21/22
373,Óscar Mingueza,es ESP,DF,Barcelona,22,1999,9.9,0,2,1,50.0,0.20,0.10,0.00,0.00,0,0,Matches,19,9,894,1,1,0,2,0,0.00,0.10,0.10,0.00,0.10,0,11,4,1,32,8,11,,,0,,,,,,,,,,,,,,,21/22
374,Rafa Mir,es ESP,FW,Sevilla,24,1997,20.1,10,61,24,39.3,3.04,1.19,0.16,0.42,0,0,Matches,34,18,1808,0,10,10,6,0,0.50,0.00,0.50,0.50,0.50,0,32,18,23,9,0,3,,,0,,,,,,,,,,,,,,,21/22
375,Jorge Miramón,es ESP,"DF,MF",Levante,32,1989,22.0,1,7,2,28.6,0.32,0.09,0.14,0.50,0,0,Matches,29,22,1977,0,1,1,5,0,0.05,0.00,0.05,0.05,0.05,0,31,23,0,49,31,21,,,0,,,,,,,,,,,,,,,21/22
376,Juan Miranda,es ESP,DF,Real Betis,21,2000,8.7,0,6,2,33.3,0.69,0.23,0.00,0.00,0,0,Matches,13,9,783,2,2,0,3,0,0.00,0.23,0.23,0.00,0.23,0,13,13,0,27,14,12,,,0,,,,,,,,,,,,,,,21/22
377,Stefan Mitrović,rs SRB,DF,Getafe,31,1990,29.6,1,4,2,50.0,0.13,0.07,0.25,0.50,0,0,Matches,32,31,2667,0,1,1,8,1,0.03,0.00,0.03,0.03,0.03,0,18,4,0,0,27,8,,,0,,,,,,,,,,,,,,,21/22
378,Luka Modrić,hr CRO,MF,Real Madrid,35,1985,22.6,2,27,11,40.7,1.20,0.49,0.04,0.09,1,1,Matches,28,25,2032,8,10,1,4,0,0.09,0.35,0.44,0.04,0.40,0,25,32,1,47,20,9,,,0,,,,,,,,,,,,,,,21/22
379,Johan Mojica,co COL,"DF,MF",Elche,28,1992,31.7,2,16,3,18.8,0.50,0.09,0.13,0.67,0,0,Matches,33,32,2855,5,7,2,4,1,0.06,0.16,0.22,0.06,0.22,0,32,50,4,158,25,28,,,0,,,,,,,,,,,,,,,21/22
380,Jorge Molina,es ESP,FW,Granada,39,1982,21.8,10,46,22,47.8,2.11,1.01,0.22,0.45,0,1,Matches,35,19,1966,5,15,10,2,0,0.46,0.23,0.69,0.46,0.69,0,19,39,12,8,6,3,,,0,,,,,,,,,,,,,,,21/22
381,Jon Moncayola,es ESP,MF,Osasuna,23,1998,32.4,2,41,12,29.3,1.27,0.37,0.05,0.17,0,0,Matches,36,33,2915,3,5,2,2,0,0.06,0.09,0.15,0.06,0.15,0,21,15,1,97,22,21,,,0,,,,,,,,,,,,,,,21/22
382,Monchu,es ESP,MF,Granada,21,1999,7.4,0,8,1,12.5,1.08,0.13,0.00,0.00,0,0,Matches,14,7,668,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0,29,11,0,6,3,6,,,0,,,,,,,,,,,,,,,21/22
383,Gonzalo Montiel,ar ARG,DF,Sevilla,24,1997,11.8,1,5,1,20.0,0.42,0.08,0.20,1.00,0,0,Matches,18,15,1066,2,3,1,7,0,0.08,0.17,0.25,0.08,0.25,0,9,12,4,36,11,4,,,0,,,,,,,,,,,,,,,21/22
384,Ángel Montoro,es ESP,MF,Granada,33,1988,14.8,1,21,5,23.8,1.42,0.34,0.05,0.20,0,0,Matches,24,13,1331,1,2,1,5,0,0.07,0.07,0.14,0.07,0.14,0,29,18,2,44,12,13,,,0,,,,,,,,,,,,,,,21/22
385,Martín Montoya,es ESP,DF,Real Betis,30,1991,5.8,0,5,2,40.0,0.87,0.35,0.00,0.00,0,0,Matches,6,6,518,1,1,0,2,0,0.00,0.17,0.17,0.00,0.17,0,8,10,0,12,11,12,,,0,,,,,,,,,,,,,,,21/22
386,Jon Morcillo,es ESP,MF,Athletic Club,22,1998,0.6,0,1,0,0.0,1.67,0.00,0.00,,0,0,Matches,7,0,54,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,2,1,0,7,0,0,,,0,,,,,,,,,,,,,,,21/22
387,Alberto Moreno,es ESP,"MF,DF",Villarreal,29,1992,13.6,3,22,10,45.5,1.62,0.74,0.14,0.30,0,0,Matches,24,13,1223,2,5,3,3,0,0.22,0.15,0.37,0.22,0.37,0,19,21,6,46,25,7,,,0,,,,,,,,,,,,,,,21/22
388,Álex Moreno,es ESP,DF,Real Betis,28,1993,26.7,5,27,8,29.6,1.01,0.30,0.19,0.63,0,0,Matches,30,28,2404,3,8,5,3,1,0.19,0.11,0.30,0.19,0.30,0,33,37,3,84,31,40,,,0,,,,,,,,,,,,,,,21/22
