Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,SaveP%,Temporada
291,Jules Koundé,fr FRA,DF,Barcelona,25,1998,28.9,2,18,6,33.3,0.62,0.21,0.11,0.33,0,0,Matches,32,29,2605,3,5,2,4,0,0.07,0.10,0.17,0.07,0.17,0,22,19,7,62,19,42,,,0,,,,,,,,,,,,,,,24/25
292,Alex Král,cz CZE,MF,Espanyol,26,1998,30.2,0,21,2,9.5,0.70,0.07,0.00,0.00,0,0,Matches,37,29,2714,1,1,0,1,0,0.00,0.03,0.03,0.00,0.03,0,31,23,0,38,26,37,,,0,,,,,,,,,,,,,,,24/25
293,Vladyslav Krapyvtsov,ua UKR,GK,Girona,19,2005,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,2,2,180,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,7,3.50,19,12,63.2,0,0,2,0,0.0,1,0,0,0.0,24/25
294,Ladislav Krejčí,cz CZE,DF,Girona,25,1999,27.1,2,18,5,27.8,0.66,0.18,0.11,0.40,0,0,Matches,28,27,2440,0,2,2,9,0,0.07,0.00,0.07,0.07,0.07,0,24,17,0,11,34,16,,,1,,,,,,,,,,,,,,,24/25
295,Takefusa Kubo,jp JPN,"MF,FW",Real Sociedad,23,2001,26.4,5,43,14,32.6,1.63,0.53,0.12,0.36,0,0,Matches,36,27,2372,0,5,5,5,0,0.19,0.00,0.19,0.19,0.19,0,21,73,8,86,16,19,,,0,,,,,,,,,,,,,,,24/25
296,Marash Kumbulla,al ALB,DF,Espanyol,24,2000,33.0,3,16,5,31.3,0.48,0.15,0.19,0.60,0,0,Matches,35,34,2972,0,3,3,9,0,0.09,0.00,0.09,0.09,0.09,0,37,29,0,6,32,25,,,1,,,,,,,,,,,,,,,24/25
297,Luca de la Torre,us USA,MF,Celta Vigo,26,1998,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,4,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
298,Yoel Lago,es ESP,DF,Celta Vigo,20,2004,6.5,0,0,0,,0.00,0.00,,,0,0,Matches,8,7,583,1,1,0,2,0,0.00,0.15,0.15,0.00,0.15,0,16,9,0,0,5,8,,,0,,,,,,,,,,,,,,,24/25
299,Cyle Larin,ca CAN,FW,Mallorca,29,1995,19.6,7,39,15,38.5,1.99,0.77,0.15,0.40,1,1,Matches,32,21,1764,2,9,6,4,0,0.36,0.10,0.46,0.31,0.41,0,32,32,24,6,2,5,,,0,,,,,,,,,,,,,,,24/25
300,Juanmi Latasa,es ESP,FW,Valladolid,23,2001,15.5,3,40,13,32.5,2.58,0.84,0.08,0.23,0,0,Matches,28,14,1398,0,3,3,6,1,0.19,0.00,0.19,0.19,0.19,0,40,36,7,5,0,2,,,0,,,,,,,,,,,,,,,24/25
301,Toni Lato,es ESP,DF,Mallorca,26,1997,6.9,0,0,0,,0.00,0.00,,,0,0,Matches,14,7,621,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0,12,3,2,24,5,12,,,0,,,,,,,,,,,,,,,24/25
302,Robin Le Normand,es ESP,DF,Atlético Madrid,27,1996,23.9,1,11,3,27.3,0.46,0.13,0.09,0.33,0,0,Matches,27,24,2151,0,1,1,8,0,0.04,0.00,0.04,0.04,0.04,0,35,24,3,0,11,17,,,0,,,,,,,,,,,,,,,24/25
303,Florian Lejeune,fr FRA,DF,Rayo Vallecano,33,1991,36.9,2,58,17,29.3,1.57,0.46,0.03,0.12,0,0,Matches,37,37,3325,3,5,2,8,0,0.05,0.08,0.14,0.05,0.14,0,50,19,0,8,42,28,,,0,,,,,,,,,,,,,,,24/25
304,Iñigo Lekue,es ESP,DF,Athletic Club,31,1993,8.6,0,2,0,0.0,0.23,0.00,0.00,,0,0,Matches,16,8,773,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,5,2,0,16,9,13,,,0,,,,,,,,,,,,,,,24/25
305,Thomas Lemar,fr FRA,MF,Atlético Madrid,28,1995,0.9,0,2,1,50.0,2.12,1.06,0.00,0.00,0,0,Matches,5,0,85,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,2,0,3,0,1,,,0,,,,,,,,,,,,,,,24/25
306,Clément Lenglet,fr FRA,DF,Atlético Madrid,29,1995,21.9,2,10,4,40.0,0.46,0.18,0.20,0.50,0,0,Matches,23,23,1972,1,3,2,9,0,0.09,0.05,0.14,0.09,0.14,0,29,19,2,4,24,17,,,0,,,,,,,,,,,,,,,24/25
307,Robert Lewandowski,pl POL,FW,Barcelona,35,1988,29.6,27,115,48,41.7,3.88,1.62,0.21,0.50,3,4,Matches,34,32,2667,2,29,24,1,0,0.91,0.07,0.98,0.81,0.88,0,30,39,17,5,4,5,,,0,,,,,,,,,,,,,,,24/25
308,Samuel Lino,br BRA,MF,Atlético Madrid,24,1999,17.2,3,45,18,40.0,2.61,1.04,0.07,0.17,0,0,Matches,31,21,1552,4,7,3,3,0,0.17,0.23,0.41,0.17,0.41,0,15,30,3,41,9,18,,,0,,,,,,,,,,,,,,,24/25
309,Javier Llabrés,es ESP,MF,Mallorca,21,2002,0.6,0,1,0,0.0,1.58,0.00,0.00,,0,0,Matches,1,1,57,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,1,4,0,0,,,0,,,,,,,,,,,,,,,24/25
310,Diego Llorente,es ESP,DF,Real Betis,30,1993,28.0,2,11,5,45.5,0.39,0.18,0.18,0.40,0,0,Matches,30,29,2519,0,2,2,4,0,0.07,0.00,0.07,0.07,0.07,0,20,23,0,1,44,20,,,1,,,,,,,,,,,,,,,24/25
311,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,29,1995,27.9,2,16,5,31.3,0.57,0.18,0.13,0.40,0,0,Matches,33,28,2513,4,6,2,0,1,0.07,0.14,0.21,0.07,0.21,0,23,25,4,62,27,52,,,0,,,,,,,,,,,,,,,24/25
312,Giovani Lo Celso,ar ARG,MF,Real Betis,28,1996,16.2,8,34,19,55.9,2.10,1.17,0.18,0.32,2,3,Matches,25,15,1457,3,11,6,4,0,0.49,0.19,0.68,0.37,0.56,0,13,63,0,93,5,21,,,0,,,,,,,,,,,,,,,24/25
313,Enzo Loiodice,fr FRA,MF,Las Palmas,23,2000,7.6,0,7,4,57.1,0.92,0.53,0.00,0.00,0,0,Matches,17,7,684,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,10,6,1,11,10,7,,,0,,,,,,,,,,,,,,,24/25
314,David López,es ESP,DF,Girona,34,1989,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,0,0,Matches,29,27,2429,1,2,1,4,0,0.04,0.04,0.07,0.04,0.07,0,12,15,1,3,14,23,,,0,,,,,,,,,,,,,,,24/25
315,David López,es ESP,DF,Mallorca,21,2003,1.9,0,0,0,,0.00,0.00,,,0,0,Matches,2,2,169,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,2,2,,,0,,,,,,,,,,,,,,,24/25
316,Diego López,es ESP,MF,Valencia,22,2002,30.4,8,44,14,31.8,1.45,0.46,0.18,0.57,0,0,Matches,38,35,2737,5,13,8,3,0,0.26,0.16,0.43,0.26,0.43,0,21,33,13,67,13,18,,,0,,,,,,,,,,,,,,,24/25
317,Fer López,es ESP,"FW,MF",Celta Vigo,20,2004,7.5,2,20,6,30.0,2.68,0.80,0.10,0.33,0,0,Matches,17,7,671,0,2,2,2,0,0.27,0.00,0.27,0.27,0.27,0,13,7,2,2,2,5,,,0,,,,,,,,,,,,,,,24/25
318,Fermin López,es ESP,MF,Barcelona,21,2003,13.9,6,41,16,39.0,2.95,1.15,0.15,0.38,0,0,Matches,28,12,1252,5,11,6,4,1,0.43,0.36,0.79,0.43,0.79,0,27,21,5,47,4,14,,,0,,,,,,,,,,,,,,,24/25
319,Javi López,es ESP,DF,Real Sociedad,22,2002,21.5,0,5,1,20.0,0.23,0.05,0.00,0.00,0,0,Matches,29,21,1936,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,30,27,1,60,10,23,,,0,,,,,,,,,,,,,,,24/25
320,Pau López,es ESP,GK,Girona,29,1994,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,45,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,2,4.00,3,1,33.3,0,0,0,0,,0,0,0,,24/25
321,Roberto López,es ESP,MF,Leganés,24,2000,4.4,0,6,1,16.7,1.36,0.23,0.00,0.00,0,0,Matches,13,3,396,1,1,0,0,0,0.00,0.23,0.23,0.00,0.23,0,1,3,0,23,1,5,,,0,,,,,,,,,,,,,,,24/25
322,Unai López,es ESP,MF,Rayo Vallecano,28,1995,19.0,3,26,11,42.3,1.37,0.58,0.12,0.27,0,0,Matches,32,23,1707,1,4,3,9,1,0.16,0.05,0.21,0.16,0.21,0,18,21,1,33,21,21,,,0,,,,,,,,,,,,,,,24/25
323,Iker Losada,es ESP,"MF,FW",Celta Vigo,22,2001,4.0,1,3,2,66.7,0.75,0.50,0.33,0.50,0,0,Matches,12,4,358,0,1,1,2,0,0.25,0.00,0.25,0.25,0.25,0,3,0,0,5,1,4,,,0,,,,,,,,,,,,,,,24/25
324,Iker Losada,es ESP,MF,Real Betis,22,2001,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,0,0,Matches,10,3,336,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,2,0,4,3,7,,,0,,,,,,,,,,,,,,,24/25
325,Pol Lozano,es ESP,MF,Espanyol,24,1999,21.6,0,8,2,25.0,0.37,0.09,0.00,0.00,0,0,Matches,30,27,1943,1,1,0,12,0,0.00,0.05,0.05,0.00,0.05,0,56,14,0,19,22,33,,,0,,,,,,,,,,,,,,,24/25
326,José Luis Gayà,es ESP,DF,Valencia,29,1995,20.0,0,12,4,33.3,0.60,0.20,0.00,0.00,0,0,Matches,23,22,1803,1,1,0,7,0,0.00,0.05,0.05,0.00,0.05,0,28,14,3,86,24,38,,,0,,,,,,,,,,,,,,,24/25
327,Dodi Lukebakio,be BEL,"MF,FW",Sevilla,26,1997,34.4,11,94,39,41.5,2.74,1.14,0.11,0.26,1,1,Matches,38,36,3092,2,13,10,3,1,0.32,0.06,0.38,0.29,0.35,0,39,55,27,127,11,14,,,0,,,,,,,,,,,,,,,24/25
328,Daniel Luna,co COL,MF,Mallorca,21,2003,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,20,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,3,0,0,,,0,,,,,,,,,,,,,,,24/25
329,Andriy Lunin,ua UKR,GK,Real Madrid,25,1999,7.0,0,0,0,,0.00,0.00,,,0,0,Matches,7,7,630,1,1,0,0,0,0.00,0.14,0.14,0.00,0.14,0,0,1,0,0,0,0,,,0,7,1.00,20,13,65.0,6,0,1,4,57.1,0,0,0,,24/25
330,Darwin Machís,ve VEN,"MF,FW",Valladolid,31,1993,7.1,0,14,2,14.3,1.97,0.28,0.00,0.00,0,0,Matches,18,7,639,1,1,0,0,0,0.00,0.14,0.14,0.00,0.14,0,4,14,2,68,5,4,,,0,,,,,,,,,,,,,,,24/25
331,Pablo Maffeo,es ESP,DF,Mallorca,27,1997,26.3,0,7,1,14.3,0.27,0.04,0.00,0.00,0,0,Matches,30,28,2368,2,2,0,7,0,0.00,0.08,0.08,0.00,0.08,0,23,37,1,96,27,41,,,0,,,,,,,,,,,,,,,24/25
332,Jon Magunazelaia,es ESP,MF,Real Sociedad,23,2001,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,7,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,0,1,,,0,,,,,,,,,,,,,,,24/25
333,Giorgi Mamardashvili,ge GEO,GK,Valencia,23,2000,34.0,0,0,0,,0.00,0.00,,,0,0,Matches,34,34,3060,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,1,6,0,0,0,2,,,0,48,1.41,139,91,65.5,11,11,12,8,23.5,5,2,0,28.6,24/25
334,Reinildo Mandava,mz MOZ,"DF,MF",Atlético Madrid,30,1994,10.5,0,1,1,100.0,0.10,0.10,0.00,0.00,0,0,Matches,19,10,941,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,19,18,1,8,16,10,,,0,,,,,,,,,,,,,,,24/25
335,Javier Manquillo,es ESP,DF,Celta Vigo,30,1994,5.7,0,0,0,,0.00,0.00,,,0,0,Matches,10,7,515,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,9,1,0,3,5,6,,,0,,,,,,,,,,,,,,,24/25
336,Marcão,br BRA,DF,Sevilla,28,1996,6.1,0,0,0,,0.00,0.00,,,0,0,Matches,12,6,552,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,1,9,10,0,0,7,6,,,0,,,,,,,,,,,,,,,24/25
337,Óscar de Marcos,es ESP,DF,Athletic Club,35,1989,17.4,0,8,2,25.0,0.46,0.12,0.00,0.00,0,0,Matches,26,17,1564,4,4,0,0,0,0.00,0.23,0.23,0.00,0.23,0,16,5,1,54,16,17,,,0,,,,,,,,,,,,,,,24/25
338,Alberto Marí,es ESP,FW,Valencia,23,2001,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,7,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
339,José María Giménez,uy URU,DF,Atlético Madrid,29,1995,22.2,0,5,1,20.0,0.23,0.05,0.00,0.00,0,0,Matches,27,20,1999,1,1,0,5,0,0.00,0.05,0.05,0.00,0.05,0,13,12,0,0,28,16,,,1,,,,,,,,,,,,,,,24/25
340,Arkaitz Mariezkurrena,es ESP,FW,Real Sociedad,19,2005,2.7,2,10,5,50.0,3.73,1.87,0.20,0.40,0,0,Matches,9,1,241,0,2,2,1,0,0.75,0.00,0.75,0.75,0.75,0,13,1,0,5,1,0,,,0,,,,,,,,,,,,,,,24/25
341,Pablo Marín,es ESP,MF,Real Sociedad,21,2003,13.8,1,21,7,33.3,1.53,0.51,0.05,0.14,0,0,Matches,23,14,1239,2,3,1,3,0,0.07,0.15,0.22,0.07,0.22,0,19,16,0,12,5,17,,,0,,,,,,,,,,,,,,,24/25
342,Mika Mármol,es ESP,DF,Las Palmas,23,2001,26.7,0,10,0,0.0,0.38,0.00,0.00,,0,0,Matches,30,27,2399,1,1,0,5,0,0.00,0.04,0.04,0.00,0.04,0,33,8,3,59,36,34,,,0,,,,,,,,,,,,,,,24/25
343,Mario Maroto,es ESP,MF,Valladolid,20,2003,0.7,0,1,0,0.0,1.41,0.00,0.00,,0,0,Matches,2,0,64,1,1,0,0,0,0.00,1.41,1.41,0.00,1.41,0,2,0,0,2,2,0,,,0,,,,,,,,,,,,,,,24/25
344,Unai Marrero,es ESP,GK,Real Sociedad,22,2001,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,2,2,180,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,3,1.50,11,8,72.7,0,0,2,0,0.0,0,1,0,100.0,24/25
345,Carlos Martín,es ESP,"MF,FW",Alavés,22,2002,14.8,2,26,12,46.2,1.76,0.81,0.08,0.17,0,0,Matches,26,16,1333,2,4,2,3,0,0.14,0.14,0.27,0.14,0.27,0,31,28,6,24,5,20,,,0,,,,,,,,,,,,,,,24/25
346,Diego Martín,es ESP,FW,Las Palmas,20,2003,0.4,0,1,0,0.0,2.25,0.00,0.00,,0,0,Matches,2,0,40,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,4,0,1,,,0,,,,,,,,,,,,,,,24/25
347,Gerard Martín,es ESP,DF,Barcelona,22,2002,11.5,1,7,2,28.6,0.61,0.17,0.14,0.50,0,0,Matches,28,11,1038,3,4,1,2,0,0.09,0.26,0.35,0.09,0.35,0,14,9,0,35,15,10,,,0,,,,,,,,,,,,,,,24/25
348,Iván Martín,es ESP,MF,Girona,25,1999,22.7,1,11,3,27.3,0.49,0.13,0.09,0.33,0,0,Matches,32,24,2039,1,2,1,1,0,0.04,0.04,0.09,0.04,0.09,0,21,15,4,21,12,19,,,0,,,,,,,,,,,,,,,24/25
349,Jon Martin,es ESP,DF,Real Sociedad,18,2006,10.0,0,9,2,22.2,0.90,0.20,0.00,0.00,0,0,Matches,13,6,904,1,1,0,2,0,0.00,0.10,0.10,0.00,0.10,0,20,0,0,0,7,9,,,0,,,,,,,,,,,,,,,24/25
350,Mario Martín,es ESP,MF,Valladolid,20,2004,19.4,0,27,13,48.1,1.39,0.67,0.00,0.00,0,0,Matches,30,20,1748,1,1,0,8,3,0.00,0.05,0.05,0.00,0.05,1,50,44,1,11,21,32,,,0,,,,,,,,,,,,,,,24/25
351,Arnau Martinez,es ESP,"DF,MF",Girona,21,2003,29.2,2,19,6,31.6,0.65,0.21,0.11,0.33,0,0,Matches,32,30,2624,2,4,2,3,0,0.07,0.07,0.14,0.07,0.14,0,20,37,2,58,31,30,,,0,,,,,,,,,,,,,,,24/25
352,Iñigo Martínez,es ESP,DF,Barcelona,33,1991,27.7,0,13,2,15.4,0.47,0.07,0.00,0.00,0,0,Matches,28,28,2490,4,4,0,5,0,0.00,0.14,0.14,0.00,0.14,0,18,28,0,8,20,14,,,0,,,,,,,,,,,,,,,24/25
353,Javi Martínez,es ESP,MF,Osasuna,24,1999,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,6,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
354,Ramón Martínez,es ESP,DF,Sevilla,21,2002,2.9,1,4,3,75.0,1.38,1.03,0.25,0.33,0,0,Matches,5,2,261,0,1,1,0,0,0.34,0.00,0.34,0.34,0.34,0,1,1,0,0,2,3,,,0,,,,,,,,,,,,,,,24/25
355,Toni Martínez,es ESP,FW,Alavés,27,1997,11.2,4,46,15,32.6,4.09,1.33,0.09,0.27,0,0,Matches,28,9,1012,0,4,4,1,0,0.36,0.00,0.36,0.36,0.36,0,17,12,8,6,0,6,,,0,,,,,,,,,,,,,,,24/25
356,Javi Martón,es ESP,FW,Athletic Club,25,1999,0.6,0,0,0,,0.00,0.00,,,0,0,Matches,3,0,53,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,0,1,0,0,0,,,0,,,,,,,,,,,,,,,24/25
357,Marvin,es ESP,"DF,MF",Las Palmas,24,2000,11.5,0,5,0,0.0,0.43,0.00,0.00,,0,0,Matches,23,9,1038,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,20,17,0,52,14,14,,,0,,,,,,,,,,,,,,,24/25
358,Omar Mascarell,gq EQG,MF,Mallorca,31,1993,22.1,1,9,2,22.2,0.41,0.09,0.11,0.50,0,0,Matches,32,21,1992,0,1,1,5,1,0.05,0.00,0.05,0.05,0.05,0,30,13,0,5,51,12,,,0,,,,,,,,,,,,,,,24/25
359,Jaime Mata,es ESP,"MF,FW",Las Palmas,35,1988,7.3,0,17,6,35.3,2.33,0.82,0.00,0.00,0,0,Matches,30,4,656,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,0,20,14,12,9,3,2,,,0,,,,,,,,,,,,,,,24/25
360,Borja Mayoral,es ESP,FW,Getafe,27,1997,12.4,5,20,9,45.0,1.62,0.73,0.20,0.44,1,1,Matches,24,7,1114,1,6,4,0,0,0.40,0.08,0.48,0.32,0.40,0,9,15,12,9,2,4,,,0,,,,,,,,,,,,,,,24/25
361,Kylian Mbappé,fr FRA,FW,Real Madrid,25,1998,32.3,31,161,85,52.8,4.98,2.63,0.15,0.28,7,9,Matches,34,34,2907,3,34,24,3,1,0.96,0.09,1.05,0.74,0.84,0,25,40,44,34,1,5,,,0,,,,,,,,,,,,,,,24/25
362,Oliver McBurnie,sct SCO,FW,Las Palmas,28,1996,20.4,3,32,13,40.6,1.57,0.64,0.09,0.23,0,0,Matches,34,20,1837,6,9,3,3,0,0.15,0.29,0.44,0.15,0.44,0,32,19,9,2,6,8,,,0,,,,,,,,,,,,,,,24/25
363,Scott McKenna,sct SCO,DF,Las Palmas,27,1996,27.4,0,10,0,0.0,0.36,0.00,0.00,,0,0,Matches,29,28,2466,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0,13,8,1,2,8,13,,,1,,,,,,,,,,,,,,,24/25
364,Mateo Mejía,es ESP,FW,Sevilla,21,2003,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,11,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
365,Arthur Melo,br BRA,MF,Girona,27,1996,10.5,0,6,1,16.7,0.57,0.10,0.00,0.00,0,0,Matches,15,10,941,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,16,27,0,6,10,12,,,0,,,,,,,,,,,,,,,24/25
366,Brais Méndez,es ESP,"MF,FW",Real Sociedad,27,1997,17.0,3,28,9,32.1,1.65,0.53,0.11,0.33,0,0,Matches,27,19,1531,2,5,3,4,0,0.18,0.12,0.29,0.18,0.29,0,41,45,9,50,7,14,,,0,,,,,,,,,,,,,,,24/25
367,Ferland Mendy,fr FRA,DF,Real Madrid,29,1995,11.2,0,0,0,,0.00,0.00,,,0,0,Matches,14,12,1005,1,1,0,1,1,0.00,0.09,0.09,0.00,0.09,0,5,7,0,1,9,14,,,0,,,,,,,,,,,,,,,24/25
368,Nobel Mendy,sn SEN,DF,Real Betis,19,2004,1.2,0,0,0,,0.00,0.00,,,0,0,Matches,2,1,108,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,4,0,,,0,,,,,,,,,,,,,,,24/25
369,Víctor Meseguer,es ESP,MF,Valladolid,25,1999,4.6,0,6,0,0.0,1.29,0.00,0.00,,0,0,Matches,14,2,418,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,8,5,0,3,3,7,,,0,,,,,,,,,,,,,,,24/25
370,Miguel,es ESP,FW,Leganés,24,1999,19.2,1,35,16,45.7,1.83,0.84,0.00,0.00,1,2,Matches,34,17,1724,3,4,0,3,0,0.05,0.16,0.21,0.00,0.16,0,23,30,12,10,3,7,,,0,,,,,,,,,,,,,,,24/25
371,Éder Militão,br BRA,DF,Real Madrid,26,1998,10.4,1,10,3,30.0,0.96,0.29,0.10,0.33,0,0,Matches,12,11,938,1,2,1,2,0,0.10,0.10,0.19,0.10,0.19,0,18,8,0,2,11,17,,,0,,,,,,,,,,,,,,,24/25
372,Luis Milla,es ESP,MF,Getafe,29,1994,31.9,1,32,8,25.0,1.00,0.25,0.00,0.00,1,1,Matches,33,32,2875,4,5,0,6,0,0.03,0.13,0.16,0.00,0.13,0,38,48,0,200,22,39,,,0,,,,,,,,,,,,,,,24/25
373,Pere Milla,es ESP,MF,Espanyol,31,1992,5.1,3,11,5,45.5,2.17,0.99,0.27,0.60,0,0,Matches,20,1,456,0,3,3,3,0,0.59,0.00,0.59,0.59,0.59,0,5,12,2,14,3,2,,,0,,,,,,,,,,,,,,,24/25
374,Óscar Mingueza,es ESP,"MF,DF",Celta Vigo,25,1999,30.3,4,33,10,30.3,1.09,0.33,0.12,0.40,0,0,Matches,34,31,2729,6,10,4,6,1,0.13,0.20,0.33,0.13,0.33,0,24,31,2,135,23,27,,,0,,,,,,,,,,,,,,,24/25
375,Kim Minsu,kr KOR,FW,Girona,18,2006,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,3,0,22,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,24/25
376,Bojan Miovski,mk MKD,FW,Girona,25,1999,9.7,2,14,4,28.6,1.45,0.41,0.14,0.50,0,0,Matches,17,12,869,1,3,2,0,0,0.21,0.10,0.31,0.21,0.31,0,13,11,8,3,2,5,,,0,,,,,,,,,,,,,,,24/25
377,Rafa Mir,es ESP,"FW,MF",Valencia,27,1997,8.4,1,27,8,29.6,3.23,0.96,0.04,0.13,0,0,Matches,20,5,753,2,3,1,4,0,0.12,0.24,0.36,0.12,0.36,0,13,7,5,7,5,5,,,0,,,,,,,,,,,,,,,24/25
378,Luka Modrić,hr CRO,MF,Real Madrid,38,1985,20.3,2,22,6,27.3,1.08,0.30,0.09,0.33,0,0,Matches,35,17,1827,6,8,2,7,0,0.10,0.30,0.39,0.10,0.39,0,23,19,2,113,27,20,,,0,,,,,,,,,,,,,,,24/25
379,Johan Mojica,co COL,DF,Mallorca,31,1992,30.6,1,17,3,17.6,0.56,0.10,0.06,0.33,0,0,Matches,36,30,2755,2,3,1,5,0,0.03,0.07,0.10,0.03,0.10,0,18,24,0,143,28,23,,,0,,,,,,,,,,,,,,,24/25
380,Alberto Moleiro,es ESP,MF,Las Palmas,20,2003,30.2,6,68,24,35.3,2.25,0.80,0.09,0.25,0,0,Matches,35,32,2714,1,7,6,5,0,0.20,0.03,0.23,0.20,0.23,0,31,40,2,32,16,13,,,0,,,,,,,,,,,,,,,24/25
381,Nahuel Molina,ar ARG,DF,Atlético Madrid,26,1998,17.7,0,9,1,11.1,0.51,0.06,0.00,0.00,0,0,Matches,30,17,1590,3,3,0,1,0,0.00,0.17,0.17,0.00,0.17,0,13,8,4,55,14,19,,,0,,,,,,,,,,,,,,,24/25
382,Jon Moncayola,es ESP,MF,Osasuna,26,1998,23.3,0,21,9,42.9,0.90,0.39,0.00,0.00,0,0,Matches,32,26,2099,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0,34,9,0,109,11,39,,,0,,,,,,,,,,,,,,,24/25
383,Gonzalo Montiel,ar ARG,DF,Sevilla,27,1997,1.3,0,1,0,0.0,0.80,0.00,0.00,,0,0,Matches,6,1,113,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,3,1,0,3,2,2,,,0,,,,,,,,,,,,,,,24/25
384,Gerard Moreno,es ESP,FW,Villarreal,32,1992,8.0,3,26,12,46.2,3.25,1.50,0.00,0.00,3,3,Matches,17,6,721,2,5,0,0,0,0.37,0.25,0.62,0.00,0.25,0,10,11,1,10,2,4,,,0,,,,,,,,,,,,,,,24/25
385,Xavier Moreno,es ESP,FW,Valladolid,19,2004,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,45,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,2,0,0,,,0,,,,,,,,,,,,,,,24/25
386,Mateu Morey,es ESP,DF,Mallorca,24,2000,8.2,0,3,1,33.3,0.36,0.12,0.00,0.00,0,0,Matches,16,8,741,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,17,10,1,16,17,18,,,0,,,,,,,,,,,,,,,24/25
387,Ilaix Moriba,gn GUI,MF,Celta Vigo,21,2003,23.7,1,34,12,35.3,1.44,0.51,0.03,0.08,0,0,Matches,33,22,2132,1,2,1,9,1,0.04,0.04,0.08,0.04,0.08,1,32,58,2,6,12,39,,,0,,,,,,,,,,,,,,,24/25
388,Manu Morlanes,es ESP,MF,Mallorca,25,1999,14.9,0,11,1,9.1,0.74,0.07,0.00,0.00,0,0,Matches,23,15,1338,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0,15,13,0,8,23,30,,,0,,,,,,,,,,,,,,,24/25
