Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,Temporada
290,Pablo Insua,es ESP,DF,Sporting Gijón,29,1993,29.0,2,17,8,47.1,0.59,0.28,0.12,0.25,0,0,Matches,30,30,2608,1,3,2,8,0,0.07,0.03,0.10,0.07,0.10,0,34,15,3,2,35,27,,,0,,,,,,,,,,,,,,,23/24
291,Nikita Iosifov,ru RUS,MF,Mirandés,22,2001,1.9,0,1,1,100.0,0.52,0.52,0.00,0.00,0,0,Matches,6,2,174,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,9,0,1,,,0,,,,,,,,,,,,,,,23/24
292,Carlos Isaac,es ESP,"DF,MF",Albacete,25,1998,21.5,1,16,6,37.5,0.74,0.28,0.06,0.17,0,0,Matches,32,22,1939,1,2,1,4,0,0.05,0.05,0.09,0.05,0.09,0,37,18,5,113,28,36,,,0,,,,,,,,,,,,,,,23/24
293,Jairo Izquierdo,es ESP,"MF,DF",Cartagena,29,1993,29.5,2,19,7,36.8,0.64,0.24,0.11,0.29,0,0,Matches,35,32,2656,4,6,2,0,2,0.07,0.14,0.20,0.07,0.20,0,12,35,12,96,14,24,,,0,,,,,,,,,,,,,,,23/24
294,Carlos Izquierdoz,ar ARG,DF,Sporting Gijón,34,1988,19.4,1,13,3,23.1,0.67,0.15,0.08,0.33,0,0,Matches,23,18,1744,0,1,1,8,1,0.05,0.00,0.05,0.05,0.05,0,18,7,1,4,22,15,,,1,,,,,,,,,,,,,,,23/24
295,Jacobo,es ESP,"MF,FW",Alcorcón,26,1997,29.2,5,87,21,24.1,2.98,0.72,0.06,0.24,0,0,Matches,36,32,2625,3,8,5,11,0,0.17,0.10,0.27,0.17,0.27,0,49,39,8,98,15,41,,,0,,,,,,,,,,,,,,,23/24
296,Isak Jansson,se SWE,"MF,DF",Cartagena,21,2002,10.8,1,15,4,26.7,1.39,0.37,0.07,0.25,0,0,Matches,18,11,974,1,2,1,3,0,0.09,0.09,0.18,0.09,0.18,0,10,13,3,35,5,7,,,0,,,,,,,,,,,,,,,23/24
297,Eneko Jauregi,es ESP,FW,Amorebieta,27,1996,25.2,6,40,11,27.5,1.59,0.44,0.15,0.55,0,1,Matches,37,25,2265,2,8,6,3,0,0.24,0.08,0.32,0.24,0.32,0,40,51,10,10,5,2,,,0,,,,,,,,,,,,,,,23/24
298,Ignacio Jeraldino,cl CHI,FW,Sporting Gijón,27,1995,0.4,0,0,0,,0.00,0.00,,,0,0,Matches,3,0,33,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,1,2,0,0,0,,,0,,,,,,,,,,,,,,,23/24
299,Álvaro Jiménez,es ESP,MF,Tenerife,28,1995,4.2,0,13,1,7.7,3.10,0.24,0.00,0.00,0,0,Matches,8,4,378,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,7,8,1,19,2,4,,,0,,,,,,,,,,,,,,,23/24
300,Dani Jiménez,es ESP,GK,Leganés,33,1990,2.9,0,0,0,,0.00,0.00,,,0,0,Matches,4,3,261,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,1,0.34,7,6,85.7,2,0,1,2,66.7,0,0,0,,23/24
301,Gabriel Jimeno,es ESP,FW,Eldense,19,2003,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,7,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
302,Christian Joel,cu CUB,GK,Sporting Gijón,24,1999,4.1,0,0,0,,0.00,0.00,,,0,0,Matches,5,4,372,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,3,0.73,16,13,81.3,2,1,1,1,25.0,0,0,1,,23/24
303,Jofre,es ESP,MF,Espanyol,22,2001,20.5,3,37,10,27.0,1.81,0.49,0.08,0.30,0,0,Matches,35,21,1841,4,7,3,2,0,0.15,0.20,0.34,0.15,0.34,0,24,51,1,73,7,14,,,0,,,,,,,,,,,,,,,23/24
304,John,br BRA,GK,Valladolid,27,1996,11.0,0,0,0,,0.00,0.00,,,0,0,Matches,11,11,990,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,0,0,,,0,14,1.27,43,29,67.4,6,1,4,5,45.5,1,0,1,0.0,23/24
305,Jony,es ESP,MF,Cartagena,32,1991,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,12,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,3,0,0,,,0,,,,,,,,,,,,,,,23/24
306,Joel Jorquera,es ESP,MF,Eldense,22,2000,8.9,0,16,4,25.0,1.80,0.45,0.00,0.00,0,0,Matches,25,5,799,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,12,25,1,20,7,12,,,0,,,,,,,,,,,,,,,23/24
307,Josan,es ESP,"DF,MF",Elche,33,1989,24.0,0,16,2,12.5,0.67,0.08,0.00,0.00,0,0,Matches,32,26,2163,2,2,0,6,0,0.00,0.08,0.08,0.00,0.08,0,30,44,2,137,25,33,,,0,,,,,,,,,,,,,,,23/24
308,Miguel Juan Llambrich,es ESP,DF,Eldense,27,1996,1.1,0,0,0,,0.00,0.00,,,0,0,Matches,2,2,98,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,2,1,2,0,2,,,0,,,,,,,,,,,,,,,23/24
309,Juanma,es ESP,"MF,FW",Albacete,30,1993,24.1,3,27,7,25.9,1.12,0.29,0.11,0.43,0,0,Matches,37,24,2167,2,5,3,1,0,0.12,0.08,0.21,0.12,0.21,0,20,32,7,27,9,14,,,0,,,,,,,,,,,,,,,23/24
310,Lago Junior,ci CIV,MF,Racing Sant,32,1990,12.4,3,25,9,36.0,2.02,0.73,0.12,0.33,0,0,Matches,27,13,1114,2,5,3,1,0,0.24,0.16,0.40,0.24,0.40,0,9,30,4,16,4,8,,,0,,,,,,,,,,,,,,,23/24
311,Stanko Jurić,hr CRO,MF,Valladolid,26,1996,25.8,2,27,9,33.3,1.05,0.35,0.07,0.22,0,0,Matches,38,23,2318,5,7,2,4,0,0.08,0.19,0.27,0.08,0.27,0,53,18,1,18,34,60,,,0,,,,,,,,,,,,,,,23/24
312,Manu Justo,es ESP,MF,Racing Ferrol,27,1996,4.0,1,13,4,30.8,3.22,0.99,0.00,0.00,1,1,Matches,22,0,363,0,1,0,1,0,0.25,0.00,0.25,0.00,0.00,0,9,11,1,6,3,3,,,0,,,,,,,,,,,,,,,23/24
313,Kaiky,br BRA,DF,Albacete,19,2004,10.5,0,2,1,50.0,0.19,0.10,0.00,0.00,0,0,Matches,12,10,941,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,14,4,1,0,6,3,,,0,,,,,,,,,,,,,,,23/24
314,Aboubakary Kanté,gm GAM,FW,Huesca,28,1994,4.0,0,5,1,20.0,1.26,0.25,0.00,0.00,0,0,Matches,10,4,356,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,15,3,3,0,1,2,,,0,,,,,,,,,,,,,,,23/24
315,Jon Karrikaburu,es ESP,FW,FC Andorra,20,2002,14.8,3,41,11,26.8,2.77,0.74,0.05,0.18,1,1,Matches,21,15,1332,0,3,2,4,0,0.20,0.00,0.20,0.14,0.14,0,29,26,15,4,4,6,,,0,,,,,,,,,,,,,,,23/24
316,Ibrahima Kebe,ml MLI,MF,Mirandés,22,2000,1.3,0,0,0,,0.00,0.00,,,0,0,Matches,4,1,116,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,4,1,0,0,1,3,,,0,,,,,,,,,,,,,,,23/24
317,Kenedy,br BRA,"FW,MF",Valladolid,27,1996,15.6,2,50,13,26.0,3.21,0.83,0.04,0.15,0,0,Matches,29,14,1403,0,2,2,2,0,0.13,0.00,0.13,0.13,0.13,0,23,22,6,21,20,13,,,0,,,,,,,,,,,,,,,23/24
318,Kenneth,es ESP,FW,Espanyol,22,2001,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,12,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,3,1,0,,,0,,,,,,,,,,,,,,,23/24
319,Giorgi Kochorashvili,ge GEO,MF,Levante,24,1999,14.3,2,27,8,29.6,1.89,0.56,0.07,0.25,0,1,Matches,24,15,1285,0,2,2,3,1,0.14,0.00,0.14,0.14,0.14,0,34,29,0,28,15,13,,,0,,,,,,,,,,,,,,,23/24
320,Iker Kortajarena,es ESP,MF,Huesca,23,2000,15.2,2,21,8,38.1,1.38,0.53,0.10,0.25,0,0,Matches,28,16,1367,1,3,2,7,0,0.13,0.07,0.20,0.13,0.20,0,19,14,4,5,6,6,,,0,,,,,,,,,,,,,,,23/24
321,Lancinet Kourouma,gn GUI,FW,Levante,19,2004,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,17,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
322,Adrián de la Fuente,es ESP,DF,Levante,24,1999,28.8,5,32,12,37.5,1.11,0.42,0.09,0.25,2,2,Matches,35,25,2591,2,7,3,9,0,0.17,0.07,0.24,0.10,0.17,0,39,21,0,26,44,18,,,0,,,,,,,,,,,,,,,23/24
323,Antonino La Gumina,it ITA,FW,Mirandés,27,1996,10.2,1,19,8,42.1,1.86,0.78,0.00,0.00,1,1,Matches,16,11,919,1,2,0,3,0,0.10,0.10,0.20,0.00,0.10,0,9,11,10,3,1,1,,,0,,,,,,,,,,,,,,,23/24
324,César de la Hoz,es ESP,MF,Valladolid,31,1992,10.7,0,10,2,20.0,0.94,0.19,0.00,0.00,0,0,Matches,23,11,961,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0,22,7,0,4,13,21,,,0,,,,,,,,,,,,,,,23/24
325,Youness Lachhab Didi,ma MAR,MF,Eldense,24,1999,3.4,0,0,0,,0.00,0.00,,,0,0,Matches,9,1,305,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,14,2,0,2,5,10,,,0,,,,,,,,,,,,,,,23/24
326,Mathis Lachuer,fr FRA,MF,Mirandés,22,2000,12.8,1,8,4,50.0,0.62,0.31,0.13,0.25,0,0,Matches,23,13,1152,2,3,1,6,1,0.08,0.16,0.23,0.08,0.23,1,21,23,0,37,10,16,,,0,,,,,,,,,,,,,,,23/24
327,Lanchi,es ESP,"DF,MF",Villarreal B,22,2001,19.2,1,19,4,21.1,0.99,0.21,0.05,0.25,0,0,Matches,25,20,1725,1,2,1,5,0,0.05,0.05,0.10,0.05,0.10,0,28,18,2,54,15,30,,,0,,,,,,,,,,,,,,,23/24
328,Javi Lara,es ESP,"MF,FW",Alcorcón,37,1985,16.1,1,12,4,33.3,0.75,0.25,0.08,0.25,0,0,Matches,32,18,1448,1,2,1,1,0,0.06,0.06,0.12,0.06,0.12,0,10,3,0,78,10,10,,,0,,,,,,,,,,,,,,,23/24
329,Daniel Lasure,es ESP,"DF,MF",Amorebieta,29,1994,24.2,0,15,6,40.0,0.62,0.25,0.00,0.00,0,0,Matches,29,25,2181,2,2,0,5,0,0.00,0.08,0.08,0.00,0.08,0,27,10,0,58,25,25,,,0,,,,,,,,,,,,,,,23/24
330,Lauti,uy URU,FW,Mirandés,22,2001,3.5,1,8,5,62.5,2.29,1.43,0.13,0.20,0,0,Matches,13,1,314,0,1,1,2,0,0.29,0.00,0.29,0.29,0.29,0,3,3,0,2,0,3,,,0,,,,,,,,,,,,,,,23/24
331,Lauti,uy URU,"FW,MF",Cartagena,22,2001,4.4,0,6,3,50.0,1.35,0.68,0.00,0.00,0,0,Matches,11,3,399,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,6,9,4,0,1,2,,,0,,,,,,,,,,,,,,,23/24
332,Quentin Lecoeuche,fr FRA,"DF,MF",Zaragoza,29,1994,17.3,0,3,1,33.3,0.17,0.06,0.00,0.00,0,0,Matches,26,18,1554,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0,11,31,0,82,18,14,,,0,,,,,,,,,,,,,,,23/24
333,Stefan Lekovic,rs SRB,DF,Villarreal B,19,2004,27.1,3,17,4,23.5,0.63,0.15,0.18,0.75,0,0,Matches,29,29,2438,0,3,3,7,0,0.11,0.00,0.11,0.11,0.11,0,24,15,0,0,28,15,,,0,,,,,,,,,,,,,,,23/24
334,José León Bernal,es ESP,DF,Tenerife,28,1995,24.2,1,9,3,33.3,0.37,0.12,0.11,0.33,0,0,Matches,25,24,2178,0,1,1,3,1,0.04,0.00,0.04,0.04,0.04,1,27,12,0,1,17,11,,,0,,,,,,,,,,,,,,,23/24
335,Sergio León,es ESP,FW,Valladolid,34,1989,0.7,0,3,0,0.0,4.09,0.00,0.00,,0,0,Matches,3,0,66,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,2,0,0,0,,,0,,,,,,,,,,,,,,,23/24
336,Sergio León,es ESP,FW,Elche,34,1989,5.4,2,22,6,27.3,4.06,1.11,0.09,0.33,0,0,Matches,12,5,488,0,2,2,0,0,0.37,0.00,0.37,0.37,0.37,0,3,5,6,1,0,1,,,0,,,,,,,,,,,,,,,23/24
337,Sergio León,es ESP,FW,Eibar,34,1989,4.4,3,11,8,72.7,2.48,1.80,0.27,0.38,0,0,Matches,15,4,399,1,4,3,1,0,0.68,0.23,0.90,0.68,0.90,0,7,7,4,1,0,2,,,0,,,,,,,,,,,,,,,23/24
338,Adrián Liso,es ESP,"MF,FW",Zaragoza,18,2005,8.1,2,28,6,21.4,3.47,0.74,0.07,0.33,0,0,Matches,12,8,726,0,2,2,2,0,0.25,0.00,0.25,0.25,0.25,0,11,22,4,38,5,8,,,0,,,,,,,,,,,,,,,23/24
339,Raúl Lizoain,es ESP,GK,Cartagena,32,1991,19.0,0,0,0,,0.00,0.00,,,0,0,Matches,19,19,1710,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,0,6,0,0,0,0,,,0,16,0.84,80,63,80.0,9,3,7,7,36.8,0,0,0,,23/24
340,Julen Lobete,es ESP,"FW,MF",FC Andorra,22,2000,30.1,4,59,15,25.4,1.96,0.50,0.05,0.20,1,1,Matches,41,32,2712,3,7,3,2,0,0.13,0.10,0.23,0.10,0.20,0,38,73,19,62,8,20,,,0,,,,,,,,,,,,,,,23/24
341,Jürgen Locadia,cw CUW,FW,Amorebieta,29,1993,0.6,0,7,1,14.3,11.05,1.58,0.00,0.00,0,0,Matches,4,0,57,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,23/24
342,Enzo Lombardo,fr FRA,"MF,FW",Huesca,26,1997,6.3,0,8,4,50.0,1.27,0.63,0.00,0.00,0,0,Matches,19,4,568,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,7,15,0,25,5,5,,,0,,,,,,,,,,,,,,,23/24
343,Álex López,es ESP,MF,Racing Ferrol,35,1988,13.1,1,32,4,12.5,2.44,0.31,0.03,0.25,0,0,Matches,32,14,1180,0,1,1,4,1,0.08,0.00,0.08,0.08,0.08,0,20,21,0,30,10,18,,,0,,,,,,,,,,,,,,,23/24
344,Álex López,es ESP,MF,Alcorcón,26,1997,3.4,0,6,2,33.3,1.76,0.59,0.00,0.00,0,0,Matches,10,3,306,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,8,4,0,8,5,0,,,0,,,,,,,,,,,,,,,23/24
345,Borja López,es ESP,DF,Leganés,29,1994,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,45,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
346,David López,es ESP,DF,Elche,20,2003,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,4,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
347,Iago López,es ESP,DF,Alcorcón,24,1999,29.6,0,8,1,12.5,0.27,0.03,0.00,0.00,0,0,Matches,34,31,2663,2,2,0,9,1,0.00,0.07,0.07,0.00,0.07,1,42,34,2,38,45,54,,,0,,,,,,,,,,,,,,,23/24
348,Javi López,es ESP,MF,Burgos,22,2001,0.6,0,0,0,,0.00,0.00,,,0,0,Matches,4,0,57,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,1,0,1,1,0,,,0,,,,,,,,,,,,,,,23/24
349,Lluis López,es ESP,DF,Zaragoza,26,1997,14.6,0,6,0,0.0,0.41,0.00,0.00,,0,0,Matches,18,15,1318,1,1,0,1,1,0.00,0.07,0.07,0.00,0.07,0,13,7,2,2,14,10,,,0,,,,,,,,,,,,,,,23/24
350,Luis López,es ESP,GK,Mirandés,22,2001,7.0,0,0,0,,0.00,0.00,,,0,0,Matches,7,7,630,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,11,1.57,29,18,62.1,2,1,4,2,28.6,0,0,0,,23/24
351,Roberto López,es ESP,"MF,FW",Tenerife,23,2000,31.7,7,65,22,33.8,2.05,0.69,0.11,0.32,0,0,Matches,40,37,2854,4,11,7,4,0,0.22,0.13,0.35,0.22,0.35,0,23,37,7,136,10,18,,,0,,,,,,,,,,,,,,,23/24
352,Iker Losada,es ESP,"MF,FW",Racing Ferrol,21,2001,37.4,9,82,24,29.3,2.19,0.64,0.11,0.38,0,0,Matches,42,41,3364,7,16,9,0,0,0.24,0.19,0.43,0.24,0.43,0,11,43,3,79,16,10,,,0,,,,,,,,,,,,,,,23/24
353,Miguel Loureiro,es ESP,DF,Huesca,26,1996,36.6,3,21,8,38.1,0.57,0.22,0.14,0.38,0,0,Matches,40,36,3294,0,3,3,8,0,0.08,0.00,0.08,0.08,0.08,0,42,21,0,40,42,71,,,0,,,,,,,,,,,,,,,23/24
354,Alejandro Lozano,es ESP,FW,Sporting Gijón,18,2005,0.8,0,4,0,0.0,4.93,0.00,0.00,,0,0,Matches,6,0,73,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,0,1,2,1,2,,,0,,,,,,,,,,,,,,,23/24
355,Esteban Lozano,mx MEX,FW,Sporting Gijón,20,2003,1.3,0,4,0,0.0,3.10,0.00,0.00,,0,0,Matches,8,0,116,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,2,2,3,2,1,,,0,,,,,,,,,,,,,,,23/24
356,Pol Lozano,es ESP,MF,Espanyol,23,1999,17.0,0,10,3,30.0,0.59,0.18,0.00,0.00,0,0,Matches,22,18,1530,1,1,0,6,0,0.00,0.06,0.06,0.00,0.06,0,34,16,0,11,11,23,,,0,,,,,,,,,,,,,,,23/24
357,Sergio Lozano,es ESP,MF,Levante,24,1999,24.4,1,47,10,21.3,1.93,0.41,0.02,0.10,0,0,Matches,36,28,2195,8,9,1,8,1,0.04,0.33,0.37,0.04,0.37,0,43,48,3,81,7,32,,,0,,,,,,,,,,,,,,,23/24
358,Oier Luengo,es ESP,DF,Oviedo,25,1997,33.2,2,22,7,31.8,0.66,0.21,0.09,0.29,0,0,Matches,36,34,2987,0,2,2,6,1,0.06,0.00,0.06,0.06,0.06,0,38,25,0,21,29,20,,,0,,,,,,,,,,,,,,,23/24
359,Luismi,es ESP,MF,Oviedo,31,1992,17.5,0,9,1,11.1,0.51,0.06,0.00,0.00,0,0,Matches,20,19,1576,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,1,25,20,0,4,21,22,,,0,,,,,,,,,,,,,,,23/24
360,Luismi,es ESP,MF,Tenerife,22,2001,22.2,3,27,10,37.0,1.22,0.45,0.11,0.30,0,0,Matches,31,24,1994,3,6,3,7,1,0.14,0.14,0.27,0.14,0.27,0,28,29,3,40,7,16,,,0,,,,,,,,,,,,,,,23/24
361,Daniel Luna,co COL,MF,Mirandés,20,2003,1.3,0,2,0,0.0,1.59,0.00,0.00,,0,0,Matches,9,0,113,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,4,0,5,0,4,,,0,,,,,,,,,,,,,,,23/24
362,Marcos Luna,es ESP,DF,Zaragoza,20,2003,1.9,0,0,0,,0.00,0.00,,,0,0,Matches,3,2,169,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,3,0,10,3,3,,,0,,,,,,,,,,,,,,,23/24
363,Ian Mackay,es ESP,GK,Eldense,37,1986,7.0,0,0,0,,0.00,0.00,,,0,0,Matches,7,7,630,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,1,0,,,0,6,0.86,29,23,79.3,2,2,3,1,14.3,0,0,0,,23/24
364,Ander Madariaga,es ESP,MF,Eibar,21,2002,0.6,0,0,0,,0.00,0.00,,,0,0,Matches,4,0,53,1,1,0,0,0,0.00,1.70,1.70,0.00,1.70,0,1,2,0,0,1,0,,,0,,,,,,,,,,,,,,,23/24
365,Mickael Malsa,mq MTQ,MF,Valladolid,27,1995,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,9,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,1,0,1,,,0,,,,,,,,,,,,,,,23/24
366,Alassán Manjam,gw GNB,MF,Tenerife,20,2002,2.1,0,6,1,16.7,2.92,0.49,0.00,0.00,0,0,Matches,9,1,185,1,1,0,0,0,0.00,0.49,0.49,0.00,0.49,0,2,4,1,8,1,5,,,0,,,,,,,,,,,,,,,23/24
367,Mantilla,es ESP,DF,Racing Sant,23,2000,23.0,2,14,4,28.6,0.61,0.17,0.14,0.50,0,0,Matches,23,23,2070,0,2,2,5,0,0.09,0.00,0.09,0.09,0.09,0,29,17,3,18,19,18,,,1,,,,,,,,,,,,,,,23/24
368,Fran Manzanara,es ESP,MF,Racing Ferrol,26,1996,11.5,0,8,0,0.0,0.70,0.00,0.00,,0,0,Matches,29,7,1035,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,22,5,0,1,18,11,,,0,,,,,,,,,,,,,,,23/24
369,Nikola Maraš,rs SRB,DF,Levante,27,1995,7.5,0,1,0,0.0,0.13,0.00,0.00,,0,0,Matches,8,7,675,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,10,5,1,0,3,10,,,0,,,,,,,,,,,,,,,23/24
370,Rai Marchán,es ESP,MF,Albacete,29,1993,6.3,0,3,0,0.0,0.47,0.00,0.00,,0,0,Matches,15,6,569,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,8,5,0,0,8,14,,,0,,,,,,,,,,,,,,,23/24
371,Miguel Marí,es ESP,MF,Eldense,26,1997,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,3,0,42,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,0,0,1,,,0,,,,,,,,,,,,,,,23/24
372,Juan María,es ESP,"DF,MF",Mirandés,22,2001,17.2,1,22,8,36.4,1.28,0.46,0.05,0.13,0,0,Matches,30,18,1552,2,3,1,5,0,0.06,0.12,0.17,0.06,0.17,0,26,8,5,78,19,18,,,0,,,,,,,,,,,,,,,23/24
373,Higinio Marín,es ESP,FW,Albacete,29,1993,14.9,5,41,19,46.3,2.75,1.27,0.12,0.26,0,0,Matches,31,16,1342,3,8,5,1,0,0.34,0.20,0.54,0.34,0.54,0,22,27,13,2,3,10,,,0,,,,,,,,,,,,,,,23/24
374,José Marsà,es ESP,DF,FC Andorra,21,2002,21.8,0,7,0,0.0,0.32,0.00,0.00,,0,0,Matches,30,20,1966,3,3,0,4,0,0.00,0.14,0.14,0.00,0.14,0,21,26,0,15,22,20,,,0,,,,,,,,,,,,,,,23/24
375,Álex Martín,es ESP,"DF,MF",Elche,25,1998,3.5,0,1,0,0.0,0.28,0.00,0.00,,0,0,Matches,5,4,316,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,4,6,1,2,9,9,,,0,,,,,,,,,,,,,,,23/24
376,Álex Martín,es ESP,DF,Racing Ferrol,25,1998,2.7,0,0,0,,0.00,0.00,,,0,0,Matches,8,3,243,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,6,2,0,1,6,4,,,0,,,,,,,,,,,,,,,23/24
377,Ander Martin,es ESP,"MF,DF",Burgos,22,2000,15.7,2,21,5,23.8,1.33,0.32,0.10,0.40,0,0,Matches,36,13,1417,3,5,2,2,0,0.13,0.19,0.32,0.13,0.32,0,13,19,2,33,8,14,,,0,,,,,,,,,,,,,,,23/24
378,Andrés Martín,es ESP,MF,Racing Sant,24,1999,14.5,6,53,19,35.8,3.66,1.31,0.11,0.32,0,0,Matches,23,15,1303,3,9,6,3,1,0.41,0.21,0.62,0.41,0.62,0,13,22,6,23,16,10,,,0,,,,,,,,,,,,,,,23/24
379,Andrés Martín,es ESP,DF,Zaragoza,21,2001,8.4,0,0,0,,0.00,0.00,,,0,0,Matches,11,8,752,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,5,7,0,15,19,22,,,0,,,,,,,,,,,,,,,23/24
380,Carlos Martín,es ESP,"FW,MF",Mirandés,21,2002,31.8,15,79,34,43.0,2.48,1.07,0.13,0.29,5,6,Matches,40,33,2866,3,18,10,3,0,0.47,0.09,0.57,0.31,0.41,0,29,48,2,27,15,16,,,0,,,,,,,,,,,,,,,23/24
381,Daniel Martín,es ESP,GK,FC Andorra,25,1998,16.0,0,0,0,,0.00,0.00,,,0,0,Matches,16,16,1440,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,18,1.13,52,34,65.4,4,5,7,7,43.8,1,0,0,0.0,23/24
382,Nacho Martin,es ESP,MF,Sporting Gijón,21,2002,11.1,0,3,0,0.0,0.27,0.00,0.00,,0,0,Matches,17,13,995,2,2,0,4,0,0.00,0.18,0.18,0.00,0.18,0,22,9,0,1,6,14,,,0,,,,,,,,,,,,,,,23/24
383,Teto Martín,es ESP,"MF,FW",Tenerife,21,2001,13.6,3,30,9,30.0,2.21,0.66,0.10,0.33,0,0,Matches,33,10,1220,2,5,3,4,0,0.22,0.15,0.37,0.22,0.37,0,21,29,4,15,7,22,,,0,,,,,,,,,,,,,,,23/24
384,Álex Martínez,es ESP,DF,Eldense,32,1990,3.0,0,0,0,,0.00,0.00,,,0,0,Matches,5,3,271,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,16,2,3,,,1,,,,,,,,,,,,,,,23/24
385,Brais Martinez,es ESP,DF,Racing Ferrol,21,2001,16.1,0,5,1,20.0,0.31,0.06,0.00,0.00,0,0,Matches,24,16,1448,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,18,16,0,23,18,41,,,0,,,,,,,,,,,,,,,23/24
386,Gabri Martínez,es ESP,"MF,FW",Mirandés,20,2003,36.4,9,75,31,41.3,2.06,0.85,0.12,0.29,0,0,Matches,41,37,3278,5,14,9,8,0,0.25,0.14,0.38,0.25,0.38,0,35,61,28,95,14,24,,,0,,,,,,,,,,,,,,,23/24
387,Javi Martínez,es ESP,MF,Huesca,23,1999,31.4,3,39,10,25.6,1.24,0.32,0.08,0.30,0,0,Matches,38,34,2822,1,4,3,7,0,0.10,0.03,0.13,0.10,0.13,0,46,63,2,40,22,27,,,0,,,,,,,,,,,,,,,23/24
