Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 18_level_0
595,Raúl Sánchez,es ESP,"MF,FW",Castellón,47,1976,30.7,12,59,25,42.4,1.92,0.81,0.20,0.48,0,0,Matches
596,Ricard Sánchez,es ESP,"DF,MF",Granada,24,2000,23.0,3,38,11,28.9,1.65,0.48,0.08,0.27,0,0,Matches
597,Álex Sancris,es ESP,MF,Burgos,27,1997,32.4,7,62,26,41.9,1.91,0.80,0.08,0.19,2,3,Matches
598,Luca Sangalli,es ESP,MF,Málaga,29,1995,2.7,0,1,0,0.0,0.38,0.00,0.00,,0,0,Matches
599,Marco Sangalli,es ESP,"DF,MF",Racing Sant,32,1992,17.2,4,15,6,40.0,0.87,0.35,0.27,0.67,0,0,Matches
600,Pau Sans,es ESP,"MF,FW",Zaragoza,19,2004,13.4,3,30,9,30.0,2.23,0.67,0.10,0.33,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
601,Yago Santiago,es ESP,"MF,FW",Elche,21,2003,15.2,2,23,12,52.2,1.52,0.79,0.09,0.17,0,0,Matches
602,Aitor Sanz,es ESP,MF,Tenerife,39,1984,14.3,0,5,2,40.0,0.35,0.14,0.00,0.00,0,0,Matches
603,Alvaro Sanz,es ESP,MF,Racing Ferrol,23,2001,29.8,0,9,0,0.0,0.30,0.00,0.00,,0,0,Matches
604,Josep Señé,es ESP,MF,Racing Ferrol,32,1991,35.0,2,25,8,32.0,0.71,0.23,0.04,0.13,1,2,Matches
605,Yanis Senhadji,es ESP,FW,Tenerife,19,2005,2.2,0,5,0,0.0,2.32,0.00,0.00,,0,0,Matches
606,Jaime Seoane,es ESP,MF,Oviedo,27,1997,16.4,3,21,7,33.3,1.28,0.43,0.14,0.43,0,0,Matches
607,Francho Serrano,es ESP,"MF,DF",Zaragoza,22,2001,28.9,4,34,13,38.2,1.18,0.45,0.12,0.31,0,0,Matches
608,Nicolás Serrano,es ESP,"MF,FW",Sporting Gijón,21,2003,12.3,2,35,15,42.9,2.84,1.22,0.06,0.13,0,0,Matches
609,Mats Seuntjens,nl NED,"MF,FW",Castellón,32,1992,8.7,0,17,8,47.1,1.94,0.91,0.00,0.00,0,0,Matches
610,Kwasi Sibo,gh GHA,MF,Oviedo,26,1998,25.2,1,10,2,20.0,0.40,0.08,0.10,0.50,0,0,Matches
611,Óscar Sielva,es ESP,MF,Huesca,32,1991,31.7,6,31,9,29.0,0.98,0.28,0.03,0.11,5,6,Matches
612,Grego Sierra,es ESP,DF,Burgos,31,1993,18.0,0,5,2,40.0,0.28,0.11,0.00,0.00,0,0,Matches
613,Matheus Pereira da Silva,br BRA,MF,Eibar,26,1998,24.4,1,30,7,23.3,1.23,0.29,0.03,0.14,0,0,Matches
614,Xavi Sintes,es ESP,DF,Córdoba,22,2001,27.8,0,12,2,16.7,0.43,0.07,0.00,0.00,0,0,Matches
615,Nikola Šipčić,me MNE,DF,Cartagena,29,1995,18.0,0,12,3,25.0,0.67,0.17,0.00,0.00,0,0,Matches
616,Soberón,es ESP,FW,Zaragoza,27,1997,16.5,10,40,17,42.5,2.42,1.03,0.20,0.47,2,2,Matches
617,Rubén Sobrino,es ESP,"MF,FW",Cádiz,32,1992,23.4,4,30,11,36.7,1.28,0.47,0.13,0.36,0,0,Matches
618,Patrick Soko,cm CMR,"FW,MF",Huesca,26,1997,29.8,13,77,33,42.9,2.58,1.11,0.17,0.39,0,0,Matches
619,Jude Soonsup-Bell,th THA,FW,Córdoba,20,2004,0.9,0,3,0,0.0,3.29,0.00,0.00,,0,0,Matches
620,Mario Soriano,es ESP,"MF,FW",Dep. La Coruña,22,2002,37.4,5,60,13,21.7,1.61,0.35,0.08,0.38,0,0,Matches
621,Borislav Stankov,bg BUL,FW,Eibar,22,2002,0.4,0,2,0,0.0,4.86,0.00,0.00,,0,0,Matches
622,Stoichkov,es ESP,"FW,MF",Granada,30,1993,8.9,1,23,11,47.8,2.58,1.24,0.04,0.09,0,0,Matches
623,Luis Suárez,co COL,FW,Almería,26,1997,40.4,27,167,66,39.5,4.13,1.63,0.11,0.29,8,10,Matches
624,Israel Suero,es ESP,"MF,FW",Castellón,30,1994,25.7,11,38,20,52.6,1.48,0.78,0.24,0.45,2,3,Matches
625,Tachi,es ESP,"DF,MF",Mirandés,26,1997,17.5,0,7,3,42.9,0.40,0.17,0.00,0.00,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
626,Dani Tasende,es ESP,"DF,MF",Zaragoza,24,2000,26.2,2,34,9,26.5,1.30,0.34,0.06,0.22,0,0,Matches
627,Cédric Teguia,es ESP,"MF,FW",Cartagena,22,2001,15.1,2,25,10,40.0,1.65,0.66,0.08,0.20,0,0,Matches
628,Lucas Terrer,es ESP,MF,Zaragoza,19,2005,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
629,David Timor,es ESP,"MF,DF",Eldense,34,1989,20.5,0,18,3,16.7,0.88,0.15,0.00,0.00,0,0,Matches
630,Pablo Tomeo,es ESP,DF,Mirandés,24,2000,34.0,4,16,7,43.8,0.47,0.21,0.25,0.57,0,0,Matches
631,Nemanja Tošić,rs SRB,DF,Dep. La Coruña,27,1997,4.1,0,2,0,0.0,0.49,0.00,0.00,,0,0,Matches
632,Nabil Touaizi,ma MAR,"DF,FW",Albacete,23,2001,6.6,1,4,3,75.0,0.61,0.46,0.25,0.33,0,0,Matches
633,Ntji Tounkara,ml MLI,MF,Córdoba,19,2005,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
634,Mamadou Traoré,ml MLI,GK,Castellón,22,2002,1.4,0,3,2,66.7,2.09,1.40,0.00,0.00,0,0,Matches
635,Manu Trigueros,es ESP,MF,Granada,32,1991,16.3,3,14,7,50.0,0.86,0.43,0.21,0.43,0,0,Matches
636,Heorhii Tsitaishvili,ge GEO,"MF,FW",Granada,23,2000,28.5,7,56,20,35.7,1.96,0.70,0.13,0.35,0,0,Matches
637,Iker Unzueta,es ESP,FW,Huesca,25,1998,9.3,1,8,4,50.0,0.86,0.43,0.13,0.25,0,0,Matches
638,Myrto Uzuni,al ALB,FW,Granada,29,1995,15.7,14,48,29,60.4,3.06,1.85,0.25,0.41,2,2,Matches
639,Gerard Valentín,es ESP,"MF,DF",Huesca,31,1993,26.7,1,20,7,35.0,0.75,0.26,0.05,0.14,0,0,Matches
640,Germán Valera,es ESP,MF,Elche,22,2002,12.4,3,8,4,50.0,0.65,0.32,0.38,0.75,0,0,Matches
641,Hugo Vallejo,es ESP,"MF,FW",Huesca,24,2000,13.7,2,14,4,28.6,1.02,0.29,0.14,0.50,0,0,Matches
642,Manu Vallejo,es ESP,"FW,MF",Racing Ferrol,27,1997,1.3,0,5,0,0.0,3.91,0.00,0.00,,0,0,Matches
643,Jaime Vallejo Mellado,es ESP,DF,Zaragoza,22,2002,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
644,Gastón Valles,uy URU,FW,Cartagena,23,2001,19.9,3,30,18,60.0,1.51,0.90,0.10,0.17,0,0,Matches
645,Adrián Vázquez,es ESP,DF,Córdoba,20,2004,1.0,0,0,0,,0.00,0.00,,,0,0,Matches
646,Borja Vázquez,es ESP,FW,Cádiz,19,2005,0.2,0,1,0,0.0,5.29,0.00,0.00,,0,0,Matches
647,Jaime Vázquez,es ESP,DF,Oviedo,18,2006,4.5,0,1,1,100.0,0.22,0.22,0.00,0.00,0,0,Matches
648,Kevin Vázquez,es ESP,"DF,MF",Sporting Gijón,31,1993,8.7,0,4,1,25.0,0.46,0.11,0.00,0.00,0,0,Matches
649,Pablo Vázquez,es ESP,DF,Dep. La Coruña,29,1994,41.2,2,20,3,15.0,0.49,0.07,0.10,0.67,0,0,Matches
650,Unai Vencedor Paris,es ESP,MF,Racing Sant,23,2000,30.4,0,13,2,15.4,0.43,0.07,0.00,0.00,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
651,Jozhua Vertrouwd,nl NED,DF,Castellón,19,2004,29.3,1,7,2,28.6,0.24,0.07,0.14,0.50,0,0,Matches
652,Iñigo Vicente,es ESP,MF,Racing Sant,26,1998,36.9,3,41,16,39.0,1.11,0.43,0.07,0.19,0,0,Matches
653,Fede Vico,es ESP,MF,Eldense,30,1994,7.6,1,4,2,50.0,0.53,0.26,0.25,0.50,0,0,Matches
654,Nacho Vidal,es ESP,DF,Oviedo,29,1995,17.8,4,19,7,36.8,1.07,0.39,0.21,0.57,0,0,Matches
655,Ramon Vila,es ESP,GK,Córdoba,22,2002,2.0,0,0,0,,0.00,0.00,,,0,0,Matches
656,Ignasi Vilarrasa,es ESP,"MF,DF",Huesca,24,1999,37.2,1,28,7,25.0,0.75,0.19,0.00,0.00,1,1,Matches
657,Toni Villa,es ESP,MF,Eibar,29,1995,5.3,0,9,2,22.2,1.71,0.38,0.00,0.00,0,0,Matches
658,Daniel Villahermosa,es ESP,"MF,FW",Castellón,23,2001,5.1,0,5,1,20.0,0.97,0.19,0.00,0.00,0,0,Matches
659,Gonzalo Villar,es ESP,MF,Granada,26,1998,25.9,2,30,7,23.3,1.16,0.27,0.07,0.29,0,0,Matches
660,Javier Villar,es ESP,"MF,DF",Albacete,21,2003,14.1,0,11,1,9.1,0.78,0.07,0.00,0.00,0,0,Matches
661,Diego Villares,es ESP,MF,Dep. La Coruña,28,1996,34.9,4,20,7,35.0,0.57,0.20,0.20,0.57,0,0,Matches
662,Federico Viñas,uy URU,FW,Oviedo,26,1998,7.5,1,17,3,17.6,2.27,0.40,0.06,0.33,0,0,Matches
663,Bernardo Vital,pt POR,DF,Zaragoza,23,2000,31.6,0,10,2,20.0,0.32,0.06,0.00,0.00,0,0,Matches
664,Andrija Vukčević,me MNE,DF,Cartagena,27,1996,11.1,0,1,1,100.0,0.09,0.09,0.00,0.00,0,0,Matches
665,Victor Wehbi,br BRA,GK,Cádiz,21,2002,2.0,0,0,0,,0.00,0.00,,,0,0,Matches
666,Shon Weissman,il ISR,FW,Granada,28,1996,11.4,2,22,10,45.5,1.93,0.88,0.09,0.20,0,1,Matches
667,Jetro Willems,nl NED,DF,Castellón,30,1994,10.7,1,5,2,40.0,0.47,0.19,0.20,0.50,0,0,Matches
668,Loïc Williams,es ESP,DF,Granada,22,2002,26.9,1,8,2,25.0,0.30,0.07,0.13,0.50,0,0,Matches
669,Xeber,es ESP,"MF,FW",Eibar,27,1997,21.3,1,32,11,34.4,1.50,0.52,0.03,0.09,0,0,Matches
670,Rubén Yáñez,es ESP,GK,Sporting Gijón,30,1993,38.7,0,0,0,,0.00,0.00,,,0,0,Matches
671,Yoel,es ESP,GK,Racing Ferrol,35,1988,6.0,0,0,0,,0.00,0.00,,,0,0,Matches
672,Ander Yoldi,es ESP,"MF,FW",Córdoba,22,2001,13.9,3,32,16,50.0,2.30,1.15,0.06,0.13,1,1,Matches
673,Izan Yurrieta,es ESP,FW,Racing Sant,21,2003,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
674,Joseba Zaldúa,es ESP,DF,Cádiz,32,1992,11.8,0,3,0,0.0,0.25,0.00,0.00,,0,0,Matches
675,Jorge Zarfino,uy URU,MF,Castellón,32,1991,6.2,0,6,0,0.0,0.97,0.00,0.00,,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
676,Ekain Zenitagoia,es ESP,FW,Racing Sant,30,1994,0.8,1,1,1,100.0,1.29,1.29,1.00,1.00,0,0,Matches
677,Luca Zidane,dz ALG,GK,Granada,26,1998,16.0,0,0,0,,0.00,0.00,,,0,0,Matches
678,Theo Zidane,fr FRA,MF,Córdoba,22,2002,20.4,5,36,14,38.9,1.77,0.69,0.14,0.36,0,0,Matches
679,Elady Zorrilla,es ESP,MF,Burgos,34,1990,1.6,0,2,0,0.0,1.27,0.00,0.00,,0,0,Matches
680,Dario Đumić,ba BIH,DF,Eldense,32,1992,17.5,3,14,6,42.9,0.80,0.34,0.21,0.50,0,0,Matches
