Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 24_level_0
484,Pedro Ortiz,es ESP,MF,Córdoba,23,2000,18,11,992,11.0,4,1,5,4,0,0,3,0,0.36,0.09,0.45,0.36,0.45,Matches
485,Alfredo Ortuño,es ESP,FW,Cartagena,33,1991,35,10,1111,12.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
486,Juanto Ortuño,es ESP,FW,Eldense,32,1992,35,14,1516,16.8,8,0,8,6,2,3,2,1,0.47,0.00,0.47,0.36,0.36,Matches
487,Sergio Ortuño,es ESP,MF,Eldense,25,1999,39,39,3266,36.3,3,2,5,3,0,0,6,1,0.08,0.06,0.14,0.08,0.14,Matches
488,Alex Oyon,es ESP,FW,Sporting Gijón,21,2003,4,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
489,Antonio Pacheco,es ESP,MF,Albacete,22,2002,31,18,1690,18.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
490,Jorge Padilla,es ESP,FW,Tenerife,23,2001,6,1,145,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
491,Gabriel Palmero,my MAS,DF,Tenerife,22,2002,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
492,Diego Pampín,es ESP,DF,Levante,24,2000,35,33,3006,33.4,1,2,3,1,0,0,4,0,0.03,0.06,0.09,0.03,0.09,Matches
493,Joaquín Panichelli,ar ARG,FW,Mirandés,21,2002,40,40,3457,38.4,20,4,24,17,3,4,4,0,0.52,0.10,0.62,0.44,0.55,Matches
494,Victor Parada,es ESP,DF,Mirandés,22,2002,34,19,1822,20.2,0,1,1,0,0,0,8,1,0.00,0.05,0.05,0.00,0.05,Matches
495,Raúl Parra,es ESP,DF,Eldense,24,1999,12,4,400,4.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
496,Germán Parreño,es ESP,GK,Dep. La Coruña,31,1993,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
497,Pascu,es ESP,"MF,FW",Eibar,21,2003,40,23,1975,21.9,5,2,7,5,0,0,4,0,0.23,0.09,0.32,0.23,0.32,Matches
498,Hugo Pascual,es ESP,DF,Burgos,18,2005,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
499,Alex Pastor,es ESP,DF,Málaga,24,1999,31,27,2312,25.7,1,0,1,1,0,0,6,1,0.04,0.00,0.04,0.04,0.04,Matches
500,Alfonso Pastor,es ESP,GK,Levante,23,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
501,Gonzalo Pastor,es ESP,"MF,FW",Castellón,18,2006,15,5,650,7.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
502,Charlie Patino,eng ENG,MF,Dep. La Coruña,20,2003,7,3,295,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
503,Paulino,es ESP,"MF,FW",Oviedo,27,1997,25,4,626,7.0,1,1,2,1,0,0,3,0,0.14,0.14,0.29,0.14,0.29,Matches
504,Pejiño,es ESP,"MF,FW",Elche,28,1996,12,3,424,4.7,1,0,1,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches
505,Héber Pena,es ESP,MF,Racing Ferrol,34,1990,18,14,1129,12.5,0,1,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,Matches
506,Pepín,gq EQG,MF,Cartagena,27,1996,13,9,648,7.2,1,0,1,1,0,0,4,0,0.14,0.00,0.14,0.14,0.14,Matches
507,Luis Perea,es ESP,MF,Racing Ferrol,26,1997,16,11,776,8.6,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches
508,Adrián Pereda,es ESP,GK,Huesca,21,2003,3,1,181,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
509,Adri Pérez,es ESP,DF,Tenerife,21,2003,2,1,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
510,Javi Pérez,es ESP,MF,Huesca,28,1995,21,16,1324,14.7,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,Matches
511,Juan Pérez,es ESP,GK,Huesca,28,1996,9,9,738,8.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
512,Lucas Pérez,es ESP,"FW,MF",Dep. La Coruña,35,1988,19,18,1629,18.1,4,4,8,4,0,0,5,0,0.22,0.22,0.44,0.22,0.44,Matches
513,Marko Perović,me MNE,MF,Almería,18,2006,6,0,54,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
514,Alex Petxa,es ESP,DF,Dep. La Coruña,27,1997,27,17,1506,16.7,0,2,2,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,Matches
515,Matías Pezzolesi,ar ARG,DF,Tenerife,21,2002,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
516,Piña,es ESP,DF,Eldense,29,1994,31,31,2764,30.7,1,0,1,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,Matches
517,Hugo Pinilla,es ESP,MF,Zaragoza,18,2006,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
518,Pipa,es ESP,DF,Burgos,26,1998,26,13,1214,13.5,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches
519,Óscar Plano,es ESP,"FW,MF",Elche,33,1991,29,16,1345,14.9,3,1,4,3,0,0,1,1,0.20,0.07,0.27,0.20,0.27,Matches
520,Carlos Pomares Rayo,es ESP,DF,Oviedo,31,1992,26,18,1660,18.4,0,2,2,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches
521,Francisco Portillo,es ESP,MF,Oviedo,34,1990,22,11,1025,11.4,1,1,2,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,Matches
522,Sergio Postigo,es ESP,DF,Mirandés,35,1988,12,7,675,7.5,0,1,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches
523,Gaëtan Poussin,fr FRA,GK,Zaragoza,25,1999,33,32,2915,32.4,1,0,1,1,0,0,2,0,0.03,0.00,0.03,0.03,0.03,Matches
524,Alejandro Pozo Pozo,es ESP,"DF,MF",Almería,25,1999,30,15,1584,17.6,2,1,3,2,0,0,3,0,0.11,0.06,0.17,0.11,0.17,Matches
525,Marc Pubill,es ESP,DF,Almería,21,2003,36,31,2819,31.3,1,4,5,1,0,0,6,0,0.03,0.13,0.16,0.03,0.16,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
526,Antonio Puertas,es ESP,"MF,FW",Eibar,32,1992,41,29,2549,28.3,5,5,10,5,0,0,6,0,0.18,0.18,0.35,0.18,0.35,Matches
527,Puga,es ESP,DF,Málaga,23,2000,31,24,2184,24.3,0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches
528,Arnau Puigmal,es ESP,MF,Almería,23,2001,39,16,1518,16.9,3,5,8,3,0,0,3,0,0.18,0.30,0.47,0.18,0.47,Matches
529,Jorge Pulido,es ESP,DF,Huesca,33,1991,36,36,3181,35.3,2,1,3,2,0,0,12,2,0.06,0.03,0.08,0.06,0.08,Matches
530,Ruben Pulido Peñas,es ESP,DF,Huesca,23,2000,23,18,1492,16.6,1,0,1,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches
531,Iker Punzano,es ESP,MF,Castellón,20,2004,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
532,Aleksa Puric,rs SRB,DF,Racing Ferrol,21,2003,37,35,3012,33.5,1,0,1,1,0,0,14,2,0.03,0.00,0.03,0.03,0.03,Matches
533,Dani Queipo,es ESP,"FW,MF",Sporting Gijón,22,2002,28,13,1192,13.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
534,Alberto Quiles,es ESP,"FW,MF",Albacete,29,1995,23,19,1727,19.2,6,2,8,4,2,4,2,0,0.31,0.10,0.42,0.21,0.31,Matches
535,Nacho Quintana,es ESP,"FW,MF",Eldense,23,2001,38,26,2292,25.5,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches
536,Rubén Quintanilla,es ESP,MF,Burgos,22,2002,8,3,336,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
537,Rubén Quintanilla,es ESP,MF,Almería,22,2002,4,1,96,1.1,0,1,1,0,0,0,1,0,0.00,0.94,0.94,0.00,0.94,Matches
538,Aleksandar Radovanović,rs SRB,DF,Almería,30,1993,18,14,1143,12.7,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
539,Yanis Rahmani,fr FRA,"MF,FW",Málaga,29,1995,23,7,668,7.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
540,Hugo Rama,es ESP,MF,Dep. La Coruña,27,1996,15,1,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
541,Largie Ramazani,be BEL,MF,Almería,23,2001,1,1,90,1.0,1,0,1,1,0,0,0,0,1.00,0.00,1.00,1.00,1.00,Matches
542,Chris Ramos,es ESP,FW,Cádiz,27,1997,37,24,2227,24.7,10,1,11,9,1,1,1,0,0.40,0.04,0.44,0.36,0.40,Matches
543,Elba Rashani,xk KVX,MF,Elche,31,1993,11,2,324,3.6,3,0,3,3,0,0,2,1,0.83,0.00,0.83,0.83,0.83,Matches
544,Abde Rebbach,dz ALG,"MF,FW",Granada,25,1998,19,18,1274,14.2,3,2,5,3,0,0,3,0,0.21,0.14,0.35,0.21,0.35,Matches
545,Iker Recio,es ESP,DF,Cádiz,23,2001,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
546,Alberto Reina,es ESP,MF,Mirandés,26,1997,41,40,3337,37.1,5,4,9,5,0,0,3,0,0.13,0.11,0.24,0.13,0.24,Matches
547,Reinier,br BRA,"FW,MF",Granada,22,2002,24,14,1275,14.2,1,4,5,1,0,0,3,0,0.07,0.28,0.35,0.07,0.35,Matches
548,Oriol Rey,es ESP,MF,Levante,26,1998,39,37,3231,35.9,0,3,3,0,0,0,10,0,0.00,0.08,0.08,0.00,0.08,Matches
549,Jhafets Reyes,ec ECU,GK,Cartagena,17,2006,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
550,Nico Ribaudo,es ESP,MF,Almería,23,2001,38,27,2274,25.3,7,4,11,7,0,0,4,1,0.28,0.16,0.44,0.28,0.44,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
551,Hugo Rincón,es ESP,"DF,MF",Mirandés,21,2003,39,37,3287,36.5,2,4,6,2,0,0,8,0,0.05,0.11,0.16,0.05,0.16,Matches
552,Rober,es ESP,DF,Sporting Gijón,29,1995,34,31,2673,29.7,2,0,2,2,0,0,7,1,0.07,0.00,0.07,0.07,0.07,Matches
553,Lucas Robertone,ar ARG,MF,Almería,27,1997,23,13,1217,13.5,1,4,5,1,0,0,4,0,0.07,0.30,0.37,0.07,0.37,Matches
554,Joel Roca,es ESP,"FW,MF",Mirandés,19,2005,38,17,1735,19.3,6,3,9,6,0,0,4,0,0.31,0.16,0.47,0.31,0.47,Matches
555,Sergio Rodelas,es ESP,MF,Granada,19,2004,16,4,524,5.8,1,3,4,1,0,0,2,0,0.17,0.52,0.69,0.17,0.69,Matches
556,Álvaro Rodríguez,es ESP,DF,Albacete,30,1994,26,15,1322,14.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
557,Ángel Rodríguez,es ESP,FW,Tenerife,37,1987,25,12,973,10.8,1,0,1,1,0,1,1,0,0.09,0.00,0.09,0.09,0.09,Matches
558,David Rodríguez,es ESP,DF,Tenerife,24,2000,37,25,2347,26.1,1,0,1,1,0,0,11,0,0.04,0.00,0.04,0.04,0.04,Matches
559,Pablo Rodríguez,es ESP,MF,Racing Sant,22,2001,34,29,1807,20.1,7,3,10,7,0,0,6,0,0.35,0.15,0.50,0.35,0.50,Matches
560,Rafa Rodríguez,es ESP,MF,Málaga,21,2003,6,0,61,0.7,2,0,2,2,0,0,0,0,2.95,0.00,2.95,2.95,2.95,Matches
561,Riki Rodríguez,es ESP,MF,Albacete,26,1997,36,32,2857,31.7,1,2,3,1,0,0,5,0,0.03,0.06,0.09,0.03,0.09,Matches
562,Genaro Rodríguez Serrano,es ESP,"MF,DF",Córdoba,26,1998,21,8,743,8.3,0,1,1,0,0,0,6,0,0.00,0.12,0.12,0.00,0.12,Matches
563,Thomas Rodríguez,cl CHI,MF,Burgos,28,1996,2,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
564,Luis Roldán,es ESP,MF,Elche,21,2003,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
565,Pocho Román,it ITA,MF,Cartagena,20,2004,19,3,567,6.3,2,0,2,2,0,0,3,0,0.32,0.00,0.32,0.32,0.32,Matches
566,San Román,es ESP,GK,Elche,27,1997,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
567,Iván Romero,es ESP,FW,Levante,23,2001,35,19,1865,20.7,9,4,13,7,2,2,1,0,0.43,0.19,0.63,0.34,0.53,Matches
568,Unai Ropero,es ESP,FW,Eldense,22,2001,15,2,267,3.0,1,0,1,1,0,0,3,0,0.34,0.00,0.34,0.34,0.34,Matches
569,Guillermo Rosas,es ESP,DF,Sporting Gijón,24,2000,39,34,3054,33.9,2,3,5,2,0,0,9,0,0.06,0.09,0.15,0.06,0.15,Matches
570,Rubén,es ESP,DF,Granada,23,2001,32,22,1978,22.0,1,1,2,1,0,0,2,1,0.05,0.05,0.09,0.05,0.09,Matches
571,Waldo Rubio,es ESP,MF,Tenerife,28,1995,35,31,2299,25.5,2,4,6,2,0,0,3,1,0.08,0.16,0.23,0.08,0.23,Matches
572,Javi Rueda,es ESP,DF,Albacete,22,2002,31,25,2168,24.1,4,1,5,4,0,0,7,0,0.17,0.04,0.21,0.17,0.21,Matches
573,Isma Ruiz,es ESP,MF,Córdoba,23,2001,35,35,2949,32.8,2,0,2,2,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches
574,Jesús Ruiz,es ESP,GK,Racing Ferrol,27,1997,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
575,Salva Ruiz,es ESP,DF,Castellón,29,1995,20,10,1032,11.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
576,Sergio Ruiz,es ESP,MF,Granada,29,1994,36,28,2455,27.3,0,6,6,0,0,0,5,0,0.00,0.22,0.22,0.00,0.22,Matches
577,Francisco Sabina,es ESP,FW,Tenerife,20,2003,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
578,Pablo Saenz,es ESP,"MF,FW",Granada,23,2001,21,7,727,8.1,0,2,2,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,Matches
579,Pablo Saenz,es ESP,MF,Albacete,23,2001,16,10,929,10.3,5,1,6,5,0,0,1,0,0.48,0.10,0.58,0.48,0.58,Matches
580,Íñigo Sainz-Maza,es ESP,MF,Racing Sant,26,1998,9,1,248,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
581,Álex Sala,es ESP,MF,Córdoba,23,2001,37,32,2622,29.1,5,5,10,4,1,1,11,0,0.17,0.17,0.34,0.14,0.31,Matches
582,Jorge Salinas,es ESP,DF,Racing Sant,17,2007,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
583,José Salinas,es ESP,"DF,MF",Elche,23,2000,39,38,3352,37.2,2,3,5,2,0,0,10,0,0.05,0.08,0.13,0.05,0.13,Matches
584,Cristian Salvador,es ESP,MF,Elche,29,1994,11,2,341,3.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
585,Salvi,es ESP,GK,Tenerife,24,2000,15,15,1350,15.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
586,Fede San Emeterio,es ESP,MF,Cádiz,27,1997,22,13,1177,13.1,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches
587,Carmelo Sánchez,es ESP,MF,Cartagena,22,2002,5,0,131,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
588,Dani Sánchez,es ESP,DF,Málaga,24,2000,24,22,1968,21.9,2,3,5,2,0,0,6,0,0.09,0.14,0.23,0.09,0.23,Matches
589,Diego Sánchez,es ESP,DF,Sporting Gijón,21,2003,31,26,2395,26.6,1,1,2,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,Matches
590,Kevin Sánchez,es ESP,FW,Dep. La Coruña,19,2005,4,1,139,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
591,Borja Sánchez Laborde,es ESP,MF,Burgos,28,1996,31,9,1039,11.5,4,1,5,4,0,0,5,1,0.35,0.09,0.43,0.35,0.43,Matches
592,Lorenzo Sanchez,es ESP,FW,Almería,21,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
593,Jaime Sánchez Muñoz,es ESP,DF,Dep. La Coruña,29,1995,16,5,550,6.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
594,Pepe Sánchez,es ESP,DF,Albacete,24,2000,13,12,1053,11.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
595,Raúl Sánchez,es ESP,"MF,FW",Castellón,47,1976,34,33,2765,30.7,12,4,16,12,0,0,6,0,0.39,0.13,0.52,0.39,0.52,Matches
596,Ricard Sánchez,es ESP,"DF,MF",Granada,24,2000,34,22,2068,23.0,3,4,7,3,0,0,7,1,0.13,0.17,0.30,0.13,0.30,Matches
597,Álex Sancris,es ESP,MF,Burgos,27,1997,36,33,2915,32.4,7,11,18,5,2,3,10,0,0.22,0.34,0.56,0.15,0.49,Matches
598,Luca Sangalli,es ESP,MF,Málaga,29,1995,10,3,239,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
599,Marco Sangalli,es ESP,"DF,MF",Racing Sant,32,1992,33,15,1550,17.2,4,2,6,4,0,0,8,0,0.23,0.12,0.35,0.23,0.35,Matches
600,Pau Sans,es ESP,"MF,FW",Zaragoza,19,2004,31,10,1210,13.4,3,2,5,3,0,0,4,0,0.22,0.15,0.37,0.22,0.37,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
601,Yago Santiago,es ESP,"MF,FW",Elche,21,2003,18,18,1365,15.2,2,3,5,2,0,0,2,0,0.13,0.20,0.33,0.13,0.33,Matches
602,Aitor Sanz,es ESP,MF,Tenerife,39,1984,17,16,1284,14.3,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
603,Alvaro Sanz,es ESP,MF,Racing Ferrol,23,2001,40,30,2684,29.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
604,Josep Señé,es ESP,MF,Racing Ferrol,32,1991,39,37,3148,35.0,2,2,4,1,1,2,7,0,0.06,0.06,0.11,0.03,0.09,Matches
605,Yanis Senhadji,es ESP,FW,Tenerife,19,2005,7,1,194,2.2,0,1,1,0,0,0,0,0,0.00,0.46,0.46,0.00,0.46,Matches
606,Jaime Seoane,es ESP,MF,Oviedo,27,1997,27,18,1480,16.4,3,1,4,3,0,0,5,0,0.18,0.06,0.24,0.18,0.24,Matches
607,Francho Serrano,es ESP,"MF,DF",Zaragoza,22,2001,37,28,2599,28.9,4,2,6,4,0,0,3,0,0.14,0.07,0.21,0.14,0.21,Matches
608,Nicolás Serrano,es ESP,"MF,FW",Sporting Gijón,21,2003,18,15,1109,12.3,2,1,3,2,0,0,2,0,0.16,0.08,0.24,0.16,0.24,Matches
609,Mats Seuntjens,nl NED,"MF,FW",Castellón,32,1992,12,10,787,8.7,0,2,2,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,Matches
610,Kwasi Sibo,gh GHA,MF,Oviedo,26,1998,34,24,2264,25.2,1,1,2,1,0,0,10,0,0.04,0.04,0.08,0.04,0.08,Matches
611,Óscar Sielva,es ESP,MF,Huesca,32,1991,35,34,2851,31.7,6,1,7,1,5,6,13,2,0.19,0.03,0.22,0.03,0.06,Matches
612,Grego Sierra,es ESP,DF,Burgos,31,1993,18,18,1617,18.0,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
613,Matheus Pereira da Silva,br BRA,MF,Eibar,26,1998,32,27,2195,24.4,1,4,5,1,0,0,9,0,0.04,0.16,0.21,0.04,0.21,Matches
614,Xavi Sintes,es ESP,DF,Córdoba,22,2001,35,27,2503,27.8,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches
615,Nikola Šipčić,me MNE,DF,Cartagena,29,1995,21,19,1617,18.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
616,Soberón,es ESP,FW,Zaragoza,27,1997,24,20,1488,16.5,10,2,12,8,2,2,5,0,0.60,0.12,0.73,0.48,0.60,Matches
617,Rubén Sobrino,es ESP,"MF,FW",Cádiz,32,1992,39,24,2107,23.4,4,0,4,4,0,0,8,0,0.17,0.00,0.17,0.17,0.17,Matches
618,Patrick Soko,cm CMR,"FW,MF",Huesca,26,1997,37,34,2684,29.8,13,4,17,13,0,0,3,0,0.44,0.13,0.57,0.44,0.57,Matches
619,Jude Soonsup-Bell,th THA,FW,Córdoba,20,2004,7,0,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
620,Mario Soriano,es ESP,"MF,FW",Dep. La Coruña,22,2002,42,39,3364,37.4,5,4,9,5,0,0,4,0,0.13,0.11,0.24,0.13,0.24,Matches
621,Borislav Stankov,bg BUL,FW,Eibar,22,2002,5,0,37,0.4,0,1,1,0,0,0,0,0,0.00,2.43,2.43,0.00,2.43,Matches
622,Stoichkov,es ESP,"FW,MF",Granada,30,1993,14,8,801,8.9,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,Matches
623,Luis Suárez,co COL,FW,Almería,26,1997,41,41,3638,40.4,27,8,35,19,8,10,9,0,0.67,0.20,0.87,0.47,0.67,Matches
624,Israel Suero,es ESP,"MF,FW",Castellón,30,1994,38,25,2310,25.7,11,2,13,9,2,3,3,0,0.43,0.08,0.51,0.35,0.43,Matches
625,Tachi,es ESP,"DF,MF",Mirandés,26,1997,26,18,1575,17.5,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
626,Dani Tasende,es ESP,"DF,MF",Zaragoza,24,2000,34,27,2359,26.2,2,7,9,2,0,0,9,1,0.08,0.27,0.34,0.08,0.34,Matches
627,Cédric Teguia,es ESP,"MF,FW",Cartagena,22,2001,21,16,1360,15.1,2,1,3,2,0,0,1,0,0.13,0.07,0.20,0.13,0.20,Matches
628,Lucas Terrer,es ESP,MF,Zaragoza,19,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
629,David Timor,es ESP,"MF,DF",Eldense,34,1989,30,22,1844,20.5,0,2,2,0,0,0,11,1,0.00,0.10,0.10,0.00,0.10,Matches
630,Pablo Tomeo,es ESP,DF,Mirandés,24,2000,40,35,3056,34.0,4,0,4,4,0,0,5,0,0.12,0.00,0.12,0.12,0.12,Matches
631,Nemanja Tošić,rs SRB,DF,Dep. La Coruña,27,1997,7,4,366,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
632,Nabil Touaizi,ma MAR,"DF,FW",Albacete,23,2001,25,4,591,6.6,1,0,1,1,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches
633,Ntji Tounkara,ml MLI,MF,Córdoba,19,2005,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
634,Mamadou Traoré,ml MLI,GK,Castellón,22,2002,6,0,129,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
635,Manu Trigueros,es ESP,MF,Granada,32,1991,36,16,1463,16.3,3,3,6,3,0,0,4,0,0.18,0.18,0.37,0.18,0.37,Matches
636,Heorhii Tsitaishvili,ge GEO,"MF,FW",Granada,23,2000,36,32,2569,28.5,7,4,11,7,0,0,6,0,0.25,0.14,0.39,0.25,0.39,Matches
637,Iker Unzueta,es ESP,FW,Huesca,25,1998,26,8,837,9.3,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches
638,Myrto Uzuni,al ALB,FW,Granada,29,1995,18,15,1413,15.7,14,1,15,12,2,2,3,0,0.89,0.06,0.96,0.76,0.83,Matches
639,Gerard Valentín,es ESP,"MF,DF",Huesca,31,1993,38,30,2401,26.7,1,4,5,1,0,0,9,0,0.04,0.15,0.19,0.04,0.19,Matches
640,Germán Valera,es ESP,MF,Elche,22,2002,16,15,1112,12.4,3,3,6,3,0,0,4,1,0.24,0.24,0.49,0.24,0.49,Matches
641,Hugo Vallejo,es ESP,"MF,FW",Huesca,24,2000,27,10,1234,13.7,2,2,4,2,0,0,3,1,0.15,0.15,0.29,0.15,0.29,Matches
642,Manu Vallejo,es ESP,"FW,MF",Racing Ferrol,27,1997,7,0,115,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
643,Jaime Vallejo Mellado,es ESP,DF,Zaragoza,22,2002,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
644,Gastón Valles,uy URU,FW,Cartagena,23,2001,25,20,1792,19.9,3,0,3,3,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches
