Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
488,Rober,es ESP,DF,Levante,26,1995,27,21,2010,22.3,1,0,1,1,0,0,5,1,0.04,0.00,0.04,0.04,0.04,Matches
489,Sergi Roberto,es ESP,"MF,DF",Barcelona,29,1992,9,4,400,4.4,2,1,3,2,0,0,1,0,0.45,0.23,0.68,0.45,0.68,Matches
490,Rubén Rochina,es ESP,"MF,FW",Granada,30,1991,15,8,743,8.3,1,3,4,1,0,0,3,0,0.12,0.36,0.48,0.12,0.48,Matches
491,Enzo Roco,cl CHI,DF,Elche,28,1992,30,29,2552,28.4,1,0,1,1,0,0,10,0,0.04,0.00,0.04,0.04,0.04,Matches
492,Rodri,es ESP,MF,Real Betis,21,2000,21,10,881,9.8,1,2,3,1,0,0,1,0,0.10,0.20,0.31,0.10,0.31,Matches
493,Kévin Rodrigues,pt POR,"DF,MF",Rayo Vallecano,27,1994,13,5,435,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
494,Ángel Rodríguez,es ESP,"FW,MF",Mallorca,34,1987,29,19,1544,17.2,3,2,5,3,0,0,4,0,0.17,0.12,0.29,0.17,0.29,Matches
495,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Getafe,23,1998,18,9,943,10.5,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches
496,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,23,1998,11,4,417,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
497,Dani Rodríguez,es ESP,MF,Mallorca,33,1988,36,33,2832,31.5,3,3,6,3,0,0,7,0,0.10,0.10,0.19,0.10,0.19,Matches
498,Guido Rodríguez,ar ARG,MF,Real Betis,27,1994,32,29,2529,28.1,1,2,3,1,0,0,9,1,0.04,0.07,0.11,0.04,0.11,Matches
499,Rodrygo,br BRA,FW,Real Madrid,20,2001,33,17,1523,16.9,4,4,8,4,0,0,4,0,0.24,0.24,0.47,0.24,0.47,Matches
500,Leo Román,es ESP,GK,Mallorca,21,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
501,Iván Romero,es ESP,FW,Sevilla,20,2001,5,2,178,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
502,Unai Ropero,es ESP,FW,Alavés,19,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
503,Rubén,es ESP,DF,Espanyol,20,2001,4,1,150,1.7,0,1,1,0,0,0,0,0,0.00,0.60,0.60,0.00,0.60,Matches
504,Aitor Ruibal,es ESP,"MF,DF",Real Betis,25,1996,19,9,856,9.5,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
505,Isma Ruiz,es ESP,MF,Granada,20,2001,8,3,283,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
506,Víctor Ruiz,es ESP,DF,Real Betis,32,1989,18,17,1424,15.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
507,Gerónimo Rulli,ar ARG,GK,Villarreal,29,1992,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
508,Franco Russo,ar ARG,DF,Mallorca,26,1994,19,17,1464,16.3,1,0,1,1,0,0,7,2,0.06,0.00,0.06,0.06,0.06,Matches
509,Mathew Ryan,au AUS,GK,Real Sociedad,29,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
510,Youssouf Sabaly,sn SEN,DF,Real Betis,28,1993,10,9,788,8.8,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches
511,Salvi,es ESP,MF,Cádiz,30,1991,23,17,1395,15.5,2,1,3,2,0,1,3,1,0.13,0.06,0.19,0.13,0.19,Matches
512,Fede San Emeterio,es ESP,MF,Cádiz,24,1997,12,10,830,9.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
513,Oihan Sancet,es ESP,FW,Athletic Club,21,2000,27,16,1422,15.8,6,4,10,6,0,0,2,0,0.38,0.25,0.63,0.38,0.63,Matches
514,Antonio Sánchez,es ESP,MF,Mallorca,24,1997,29,19,1616,18.0,1,0,1,1,0,0,3,1,0.06,0.00,0.06,0.06,0.06,Matches
515,Germán Sánchez,es ESP,DF,Granada,34,1986,32,25,2299,25.5,2,1,3,2,0,0,11,1,0.08,0.04,0.12,0.08,0.12,Matches
516,Juanlu Sánchez,es ESP,"DF,MF",Sevilla,17,2003,1,0,5,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
517,Manu Sánchez,es ESP,DF,Osasuna,20,2000,33,25,2257,25.1,1,3,4,1,0,0,6,0,0.04,0.12,0.16,0.04,0.16,Matches
518,Oier Sanjurjo,es ESP,MF,Osasuna,35,1986,25,8,758,8.4,1,0,1,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches
519,Yellu Santiago,es ESP,MF,Valencia,17,2004,3,0,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
520,Sergio Santos,es ESP,DF,Real Madrid,20,2001,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
521,Alvaro Sanz,es ESP,MF,Barcelona,20,2001,2,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
522,Marcelo Saracchi,uy URU,DF,Levante,23,1998,4,2,186,2.1,0,1,1,0,0,0,2,0,0.00,0.48,0.48,0.00,0.48,Matches
523,Joan Sastre Vanrell,es ESP,DF,Mallorca,24,1997,7,2,258,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
524,Esteban Saveljich,me MNE,DF,Rayo Vallecano,30,1991,21,21,1700,18.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
525,Stefan Savić,me MNE,DF,Atlético Madrid,30,1991,28,28,2440,27.1,0,0,0,0,0,0,12,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
526,Valentino Scotta,es ESP,DF,Sevilla,19,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
527,Aleksandar Sedlar,rs SRB,DF,Mallorca,29,1991,10,3,404,4.5,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
528,Javier Serrano,es ESP,MF,Atlético Madrid,18,2003,5,1,68,0.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
529,Nicolás Serrano,es ESP,MF,Athletic Club,18,2003,14,3,317,3.5,1,0,1,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28,Matches
530,Salva Sevilla,es ESP,MF,Mallorca,37,1984,28,17,1507,16.7,5,3,8,1,4,4,2,0,0.30,0.18,0.48,0.06,0.24,Matches
531,David Silva,es ESP,"MF,FW",Real Sociedad,35,1986,25,22,1720,19.1,2,4,6,2,0,0,4,1,0.10,0.21,0.31,0.10,0.31,Matches
532,Jonathan Silva,ar ARG,DF,Getafe,27,1994,9,1,226,2.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
533,Rui Silva,pt POR,GK,Real Betis,27,1994,22,21,1964,21.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
534,Giuliano Simeone,ar ARG,"FW,MF",Atlético Madrid,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
535,Unai Simón,es ESP,GK,Athletic Club,24,1997,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
536,Antonio Sivera,es ESP,GK,Alavés,24,1996,4,3,277,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
537,Rubén Sobrino,es ESP,"FW,MF",Valencia,29,1992,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
538,Rubén Sobrino,es ESP,"FW,MF",Cádiz,29,1992,33,19,1861,20.7,4,1,5,4,0,0,4,0,0.19,0.05,0.24,0.19,0.24,Matches
539,Alex Sola,es ESP,"DF,FW",Real Sociedad,22,1999,2,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
540,Augusto Solari,ar ARG,MF,Celta Vigo,29,1992,26,4,714,7.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
541,Roberto Soldado,es ESP,FW,Levante,36,1985,18,7,664,7.4,3,2,5,3,0,0,7,2,0.41,0.27,0.68,0.41,0.68,Matches
542,Carlos Soler,es ESP,MF,Valencia,24,1997,32,28,2474,27.5,11,5,16,4,7,7,4,0,0.40,0.18,0.58,0.15,0.33,Matches
543,Son,es ESP,"DF,MF",Levante,27,1994,26,22,1971,21.9,1,0,1,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,Matches
544,David Soria,es ESP,GK,Getafe,28,1993,38,38,3414,37.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
545,Alberto Soro,es ESP,"MF,FW",Granada,22,1999,16,7,578,6.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
546,Hugo Sotelo,es ESP,MF,Celta Vigo,17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
547,Damián Suárez,uy URU,"DF,MF",Getafe,33,1988,35,31,2711,30.1,0,3,3,0,0,0,13,0,0.00,0.10,0.10,0.00,0.10,Matches
548,Denis Suárez,es ESP,MF,Celta Vigo,27,1994,38,33,2819,31.3,4,6,10,4,0,0,4,0,0.13,0.19,0.32,0.13,0.32,Matches
549,Luis Suárez,co COL,FW,Granada,23,1997,37,34,2844,31.6,8,4,12,8,0,1,6,0,0.25,0.13,0.38,0.25,0.38,Matches
550,Luis Suárez,uy URU,FW,Atlético Madrid,34,1987,35,20,1835,20.4,11,2,13,9,2,3,7,0,0.54,0.10,0.64,0.44,0.54,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
551,Mario Suárez,es ESP,DF,Rayo Vallecano,34,1987,14,8,712,7.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
552,Suso,es ESP,"FW,MF",Sevilla,27,1993,8,6,384,4.3,0,1,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches
553,Mamadou Sylla,sn SEN,FW,Alavés,27,1994,13,4,394,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
554,Mamadou Sylla,sn SEN,FW,Rayo Vallecano,27,1994,12,1,253,2.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
555,Alexander Sørloth,no NOR,FW,Real Sociedad,25,1995,33,20,1763,19.6,4,0,4,4,0,0,2,0,0.20,0.00,0.20,0.20,0.20,Matches
556,Tachi,es ESP,DF,Alavés,23,1997,5,2,239,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
557,Renato Tapia,pe PER,MF,Celta Vigo,26,1995,29,13,1412,15.7,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches
558,Cristian Tello,es ESP,MF,Real Betis,29,1991,23,5,819,9.1,2,2,4,2,0,0,2,0,0.22,0.22,0.44,0.22,0.44,Matches
559,Nahuel Tenaglia,ar ARG,DF,Alavés,25,1996,14,12,1073,11.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
560,Marc Tenas,es ESP,MF,Alavés,20,2001,3,0,54,0.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
561,Marc-André ter Stegen,de GER,GK,Barcelona,29,1992,35,35,3150,35.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
562,David Timor,es ESP,MF,Getafe,31,1989,7,3,341,3.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
563,Mircea Ţîrlea,ro ROU,DF,Alavés,21,2000,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
564,Raúl de Tomás,es ESP,FW,Espanyol,26,1994,34,33,2914,32.4,17,3,20,12,5,5,7,2,0.53,0.09,0.62,0.37,0.46,Matches
565,Raúl Torrente,es ESP,DF,Granada,19,2001,18,15,1282,14.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
566,Ferrán Torres,es ESP,FW,Barcelona,21,2000,18,17,1412,15.7,4,4,8,3,1,1,1,0,0.25,0.25,0.51,0.19,0.45,Matches
567,Óliver Torres,es ESP,"MF,FW",Sevilla,26,1994,26,11,1008,11.2,2,3,5,2,0,0,2,0,0.18,0.27,0.45,0.18,0.45,Matches
568,Pau Torres,es ESP,DF,Villarreal,24,1997,33,33,2855,31.7,5,1,6,5,0,0,5,0,0.16,0.03,0.19,0.16,0.19,Matches
569,Roberto Torres,es ESP,"MF,FW",Osasuna,32,1989,28,6,809,9.0,2,2,4,0,2,2,3,0,0.22,0.22,0.44,0.00,0.22,Matches
570,Lucas Torró,es ESP,MF,Osasuna,27,1994,33,32,2725,30.3,1,0,1,1,0,0,10,0,0.03,0.00,0.03,0.03,0.03,Matches
571,Adama Traoré,es ESP,FW,Barcelona,25,1996,11,4,382,4.2,0,2,2,0,0,0,0,0,0.00,0.47,0.47,0.00,0.47,Matches
572,Óscar Trejo,ar ARG,MF,Rayo Vallecano,33,1988,32,24,2007,22.3,3,9,12,0,3,3,13,0,0.13,0.40,0.54,0.00,0.40,Matches
573,Manu Trigueros,es ESP,"MF,FW",Villarreal,29,1991,35,27,2178,24.2,6,4,10,6,0,0,3,0,0.25,0.17,0.41,0.25,0.41,Matches
574,Kieran Trippier,eng ENG,"MF,DF",Atlético Madrid,30,1990,15,12,976,10.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
575,Beñat Turrientes,es ESP,MF,Real Sociedad,19,2002,8,1,207,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
576,Samuel Umtiti,fr FRA,DF,Barcelona,27,1993,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
577,Enes Ünal,tr TUR,FW,Getafe,24,1997,37,33,2798,31.1,16,1,17,14,2,4,8,0,0.51,0.03,0.55,0.45,0.48,Matches
578,Myrto Uzuni,al ALB,"MF,FW",Granada,26,1995,15,9,856,9.5,1,1,2,1,0,0,4,0,0.11,0.11,0.21,0.11,0.21,Matches
579,Álvaro Vadillo,es ESP,"FW,MF",Espanyol,26,1994,3,0,7,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
580,Óscar Valentín,es ESP,MF,Rayo Vallecano,26,1994,35,29,2569,28.5,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
581,Germán Valera,es ESP,"FW,MF",Real Sociedad,19,2002,3,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
582,Martin Valjent,sk SVK,DF,Mallorca,25,1995,36,36,3181,35.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
583,Jesús Vallejo,es ESP,DF,Real Madrid,24,1997,5,4,341,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
584,Manu Vallejo,es ESP,"FW,MF",Valencia,24,1997,9,0,98,1.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
585,Manu Vallejo,es ESP,"MF,FW",Alavés,24,1997,11,2,370,4.1,1,1,2,1,0,0,0,0,0.24,0.24,0.49,0.24,0.49,Matches
586,Federico Valverde,uy URU,MF,Real Madrid,23,1998,31,19,1833,20.4,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches
587,José Luis García Vayá,es ESP,MF,Levante,22,1998,29,23,2012,22.4,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches
588,Jesus Vazquez,es ESP,"MF,DF",Valencia,18,2003,15,8,813,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
589,Kevin Vázquez,es ESP,DF,Celta Vigo,28,1993,17,16,1334,14.8,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches
590,Lucas Vázquez,es ESP,DF,Real Madrid,30,1991,29,20,1833,20.4,3,0,3,3,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches
591,Gabriel Veiga,es ESP,MF,Celta Vigo,19,2002,7,0,108,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
592,Unai Vencedor Paris,es ESP,MF,Athletic Club,20,2000,34,29,2383,26.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
593,Gonzalo Verdú,es ESP,DF,Elche,32,1988,19,16,1397,15.5,0,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,Matches
594,Mikel Vesga,es ESP,MF,Athletic Club,28,1993,32,17,1358,15.1,2,0,2,2,0,0,7,2,0.13,0.00,0.13,0.13,0.13,Matches
595,Rúben Vezo,pt POR,DF,Levante,27,1994,32,27,2420,26.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
596,Aleix Vidal,es ESP,"DF,MF",Espanyol,31,1989,31,21,1901,21.1,2,0,2,2,0,0,10,0,0.09,0.00,0.09,0.09,0.09,Matches
597,Nacho Vidal,es ESP,DF,Osasuna,26,1995,35,33,2902,32.2,0,1,1,0,0,0,9,0,0.00,0.03,0.03,0.00,0.03,Matches
598,Dídac Vilà,es ESP,DF,Espanyol,32,1989,9,1,203,2.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
599,Tonny Vilhena,nl NED,"MF,FW",Espanyol,26,1995,17,13,928,10.3,1,1,2,1,0,0,4,0,0.10,0.10,0.19,0.10,0.19,Matches
600,Daniel Villahermosa,es ESP,MF,Espanyol,20,2001,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
601,Asier Villalibre,es ESP,FW,Athletic Club,23,1997,19,3,548,6.1,2,0,2,2,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches
602,Gonzalo Villar,es ESP,MF,Getafe,23,1998,10,2,298,3.3,0,1,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,Matches
603,Vitolo,es ESP,MF,Getafe,31,1989,7,1,221,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
604,Daniel Vivian,es ESP,DF,Athletic Club,22,1999,24,22,1986,22.1,2,1,3,2,0,0,2,0,0.09,0.05,0.14,0.09,0.14,Matches
605,Šime Vrsaljko,hr CRO,"DF,MF",Atlético Madrid,29,1992,21,10,914,10.2,1,2,3,1,0,0,4,0,0.10,0.20,0.30,0.10,0.30,Matches
606,Nikola Vukčević,me MNE,MF,Levante,29,1991,6,0,118,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
607,Daniel Wass,dk DEN,"DF,MF",Atlético Madrid,32,1989,1,0,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
608,Daniel Wass,dk DEN,MF,Valencia,32,1989,19,19,1582,17.6,1,1,2,1,0,0,6,0,0.06,0.06,0.11,0.06,0.11,Matches
609,Iñaki Williams,gh GHA,FW,Athletic Club,27,1994,38,32,2777,30.9,8,5,13,7,1,1,4,0,0.26,0.16,0.42,0.23,0.39,Matches
610,Nico Williams,es ESP,MF,Athletic Club,19,2002,34,11,1337,14.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
611,Okay Yokuşlu,tr TUR,"DF,MF",Getafe,27,1994,11,5,465,5.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
612,Okay Yokuşlu,tr TUR,DF,Celta Vigo,27,1994,8,1,140,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
613,Joseba Zaldúa,es ESP,"DF,MF",Real Sociedad,29,1992,24,14,1172,13.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
614,Oier Zarraga,es ESP,MF,Athletic Club,22,1999,31,8,1166,13.0,1,0,1,0,1,1,5,0,0.08,0.00,0.08,0.00,0.00,Matches
615,Luca Zidane,dz ALG,GK,Rayo Vallecano,23,1998,8,8,645,7.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
616,Igor Zubeldia,es ESP,DF,Real Sociedad,24,1997,26,19,1648,18.3,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches
617,Martín Zubimendi,es ESP,MF,Real Sociedad,22,1999,36,26,2591,28.8,2,1,3,2,0,0,4,0,0.07,0.03,0.10,0.07,0.10,Matches
